,timestamp,annualOtherNonCashItems,quarterlyInterestExpense,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,annualDilutedAverageShares,quarterlyOtherIncomeExpense,annualChangeInInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,annualDilutedEPS,trailingPretaxIncome,annualGoodwill,trailingNetIncome,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCurrentLiabilities,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,annualBasicAverageShares,quarterlyDilutedEPS,annualEbitda,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyEndCashPosition,annualOperatingExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingResearchAndDevelopment,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGoodwill,annualNetIncome,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCashDividendsPaid,annualCostOfRevenue,annualLongTermDebt,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
10,867628800,,700000.0,,,,,388300000.0,151500000.0,,,,,,,,557000000.0,,6900000.0,,,92100000.0,92100000.0,0.0,4900000.0,,-2291150000.0,,,318700000.0,,,,,,,,,2819900000.0,115500000.0,,,,,,23400000.0,,,0.1099,,,,,4100000.0,0.0,,,23300000.0,,,2848100000.0,,,,,,,,,,,,5155400000.0,839640000.0,92100000.0,,,,,-113200000.0,,,,,1073900000.0,0.0,627800000.0,,,,631900000.0,115900000.0,,969700000.0,,572800000.0,,,,0.1099,0.0,,,373800000.0,1862800000.0,,,,,,,,,,,,5111050000.0,1552200000.0,,,0.0,,,,,,115900000.0,,1392400000.0,,,,,,,,,,3283900000.0,839640000.0,,272400000.0,310600000.0,,697400000.0,595900000.0,,,,2307300000.0,,,257900000.0,,,,180800000.0,,129800000.0,113300000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,875577600,,500000.0,,,,,436600000.0,151500000.0,,,,,,,,599900000.0,,-5500000.0,,,97600000.0,97600000.0,0.0,19200000.0,,-2291150000.0,,,342200000.0,,,,,,,,,2943200000.0,124100000.0,,,,,,26500000.0,,,0.1166,,,,,,0.0,,,24100000.0,,,2986500000.0,,,,,,,,,,,,5363600000.0,840841000.0,97600000.0,,,,,-166300000.0,,,,,1074000000.0,0.0,652800000.0,,,,652800000.0,123700000.0,,1000100000.0,,640200000.0,,,,0.1166,0.0,,,391900000.0,2025200000.0,,,,,,,,,,,,5234350000.0,1710900000.0,,,0.0,,,,,,123700000.0,,1490000000.0,,,,,,,,,,3328600000.0,840841000.0,,291900000.0,314300000.0,,699900000.0,608200000.0,,,,2377100000.0,,,268200000.0,,,,175100000.0,,139200000.0,111200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,883526400,,39855000.0,,3307446000.0,,,424558000.0,165647000.0,,,,608123000.0,4483000.0,,,593520000.0,838255670.0,24218000.0,-149642000.0,-1047010000.0,126254000.0,126254000.0,983791000.0,18895000.0,,-2449612000.0,,,320427000.0,,,644017000.0,1073990000.0,0.485,,,,3046813000.0,165871000.0,26423000.0,,1561759000.0,1632507000.0,593520000.0,39617000.0,,835384932.0,,1127942000.0,983791000.0,,3046813000.0,,-51643000.0,133574000.0,,26423000.0,150261000.0,702157000.0,3092131000.0,320427000.0,-16059000.0,4019145000.0,-313781000.0,,,,,,702157000.0,249059000.0,5445739000.0,,126254000.0,,519571000.0,,,-313781000.0,519819000.0,5496425000.0,592315000.0,,1073990000.0,0.0,702157000.0,23218000.0,,,702157000.0,166819000.0,,1104445000.0,,592315000.0,,,,,702157000.0,1041940000.0,295207000.0,434959000.0,2122488000.0,-1035434000.0,702157000.0,,,406554000.0,2353608000.0,,,,,,5496425000.0,1632507000.0,41655000.0,,-1047010000.0,,0.0,-2449612000.0,,,166819000.0,-3157000.0,1616292000.0,406554000.0,,,489981000.0,,,610847000.0,-44346000.0,18895000.0,3307446000.0,,0.486667,295207000.0,489981000.0,2122488000.0,644017000.0,669486000.0,9669000.0,1616292000.0,-51643000.0,2353608000.0,,,268140000.0,,406554000.0,,356407000.0,,133574000.0,126711000.0,551896000.0,,2457386000.0,356407000.0,,113017000.0,424558000.0,5445739000.0,454311000.0,0.0,,3092131000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,891302400,,1100000.0,,,,,293900000.0,166400000.0,,,,,,,,641100000.0,,16200000.0,,,90200000.0,90200000.0,0.0,19400000.0,,-2449612000.0,,,314900000.0,,,,,,,,,3151800000.0,113800000.0,,,,,,23600000.0,,,0.1082,,,,,,0.0,,,27500000.0,,,3198700000.0,,,,,,,,,,,,5410700000.0,835435000.0,90200000.0,,,,,-325400000.0,,,,,1074000000.0,0.0,494500000.0,,,,494500000.0,114800000.0,,1005400000.0,,633200000.0,,,,0.1082,0.0,,,384900000.0,2008700000.0,,,,,,,,,,,,5601412000.0,1530100000.0,,,0.0,,,,,,114800000.0,,1706500000.0,,,,,,,,,,3386200000.0,839640000.0,,288100000.0,478600000.0,,668600000.0,620500000.0,,,,2212000000.0,,,270100000.0,,,,346300000.0,,132300000.0,119900000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,899164800,,0.0,,,,,232400000.0,176200000.0,,,,,,,,659700000.0,,17200000.0,,,97500000.0,97500000.0,0.0,29300000.0,,-2449612000.0,,,340600000.0,,,,,,,,,3122300000.0,124200000.0,,,,,,26700000.0,,,0.1149,,,,,,0.0,,,24800000.0,,,3176400000.0,,,,,,,,,,,,6128300000.0,835435000.0,97500000.0,,,,,-340100000.0,,,,,1094600000.0,0.0,994200000.0,,,,994200000.0,124800000.0,,1070300000.0,,661100000.0,,,,0.1166,0.0,,,410000000.0,2433900000.0,,,,,,,,,,,,5571912000.0,1537000000.0,,,0.0,,,,,,124800000.0,,1804000000.0,,,,,,,,,,3678200000.0,839640000.0,,302900000.0,896900000.0,,756100000.0,660300000.0,,,,2951900000.0,,,285200000.0,,,,762400000.0,,134500000.0,126200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,907113600,,,,,,,222400000.0,168000000.0,,,,,,,,715100000.0,,21400000.0,,,101600000.0,101600000.0,0.0,33900000.0,,-2449612000.0,,,417100000.0,,,,,,,,,3407800000.0,134100000.0,,,,,,32500000.0,,,0.1166,,,,,,0.0,,,35600000.0,,,3477300000.0,,,,,,,,,,,,6665900000.0,884685000.0,101600000.0,,,,,-105500000.0,,,,,1094600000.0,0.0,1041200000.0,,,,1041200000.0,129000000.0,,1039400000.0,,710000000.0,,,,0.1182,0.0,,,395700000.0,2635200000.0,,,,,,,,,,,,5857412000.0,1697800000.0,,,0.0,,,,,,129000000.0,,1905600000.0,,,,,,,,,,4014400000.0,884685000.0,,348300000.0,937400000.0,,793300000.0,643700000.0,,,,3188600000.0,,,266700000.0,,,,788100000.0,,149300000.0,120100000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,915062400,,,,4083310000.0,,,191285000.0,179185000.0,,,,704004000.0,,,,644279000.0,853538408.0,21758000.0,-18807000.0,-966250000.0,121721000.0,121721000.0,1012547000.0,33804000.0,,-3239328000.0,,,327681000.0,,,779489000.0,1096743000.0,0.481667,,,,3333005000.0,159372000.0,33571000.0,,1624809000.0,1428676000.0,644279000.0,37651000.0,,844769178.0,,1227414000.0,1012547000.0,,3333005000.0,,65294000.0,144167000.0,,33571000.0,398595000.0,1100752000.0,3400380000.0,327681000.0,-18997000.0,4247752000.0,-176372000.0,,,,,,1100752000.0,352632000.0,6434029000.0,,121721000.0,,531472000.0,,,-176372000.0,523410000.0,6572333000.0,564457000.0,,1096743000.0,0.0,1100752000.0,76458000.0,,,1100752000.0,154810000.0,,1132652000.0,,564457000.0,,,,,1100752000.0,1101399000.0,345253000.0,434109000.0,2328707000.0,-947253000.0,1100752000.0,,,411121000.0,3033649000.0,,,,,,6572333000.0,1428676000.0,45603000.0,,-966250000.0,,0.0,-3239328000.0,,,154810000.0,34333000.0,2027413000.0,411121000.0,,,900031000.0,,,689785000.0,-150556000.0,33804000.0,4083310000.0,,0.486667,345253000.0,900031000.0,2328707000.0,779489000.0,698543000.0,233334000.0,2027413000.0,65294000.0,3033649000.0,,,279299000.0,,411121000.0,,755864000.0,,144167000.0,121872000.0,702157000.0,,2622943000.0,755864000.0,,120351000.0,191285000.0,6434029000.0,488072000.0,0.0,,3400380000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
17,922838400,,,,,,,226500000.0,193500000.0,,,,,,,,614700000.0,,16100000.0,,,105100000.0,105100000.0,0.0,32800000.0,,-3239328000.0,,,372500000.0,,,,,,,,,3157700000.0,135000000.0,,,,,,29900000.0,,,0.1199,,,,,,0.0,,,127500000.0,,,3318000000.0,,,,,,,,,,,,6409500000.0,888889000.0,105100000.0,,,,,-332700000.0,,,,,1097700000.0,0.0,1195600000.0,,,,1195600000.0,131400000.0,,1113300000.0,,536100000.0,,,,0.1232,0.0,,,427900000.0,2351200000.0,,,,,,,,,,,,6397028000.0,1474500000.0,,,0.0,,,,,,131400000.0,,2132500000.0,,,,,,,,,,4036100000.0,888889000.0,,339400000.0,876700000.0,,764400000.0,685400000.0,,,,3091500000.0,,,296500000.0,,,,750000000.0,,126700000.0,119100000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,930700800,,,,,,,104500000.0,202800000.0,,,,,,,,596400000.0,,14900000.0,,,122500000.0,122500000.0,0.0,32000000.0,,-3239328000.0,,,372800000.0,,,,,,,,,3205200000.0,157900000.0,,,,,,35400000.0,,,0.1399,,,,,,0.0,,,122500000.0,,,3359700000.0,,,,,,,,,,,,6378500000.0,888889000.0,122500000.0,,,,,-430400000.0,,,,,1099300000.0,0.0,1127600000.0,,,,1127600000.0,152500000.0,,1190600000.0,,668700000.0,,,,0.1432,0.0,,,470700000.0,2310000000.0,,,,,,,,,,,,6444528000.0,1486200000.0,,,0.0,,,,,,152500000.0,,2232200000.0,,,,,,,,,,4045700000.0,888889000.0,,340200000.0,823800000.0,,763100000.0,719900000.0,,,,3018800000.0,,,318200000.0,,,,703400000.0,,120400000.0,130300000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,938649600,,,,,,,80100000.0,205500000.0,,,,,,,,622700000.0,,5000000.0,,,135300000.0,135300000.0,0.0,50100000.0,,-3239328000.0,,,424800000.0,,,,,,,,,3561300000.0,176900000.0,,,,,,41600000.0,,,0.1532,,,,,,0.0,,,122600000.0,,,3734000000.0,,,,,,,,,,,,7791700000.0,896997000.0,135300000.0,,,,,-348300000.0,,,,,1109300000.0,0.0,2025300000.0,,,,2025300000.0,170100000.0,,1274200000.0,,859800000.0,,,,0.1565,0.0,,,507400000.0,3286500000.0,,,,,,,,,,,,6800628000.0,1726000000.0,,,0.0,,,,,,170100000.0,,2367500000.0,,,,,,,,,,4481100000.0,896997000.0,,361300000.0,1560500000.0,,851700000.0,766800000.0,,,,4057700000.0,,,337300000.0,,,,1434100000.0,,126400000.0,136800000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,946598400,,,,4563941000.0,,,123140000.0,234164000.0,,,,806789000.0,,,,619402000.0,877944385.0,3840000.0,-38340000.0,-1537827000.0,184252000.0,184252000.0,1469282000.0,52410000.0,,-3635760000.0,,,381845000.0,,,913282000.0,1112680000.0,0.623333,,,,3873019000.0,234566000.0,179947000.0,,2001800000.0,1693174000.0,619402000.0,50314000.0,,859558115.0,,1330199000.0,1469282000.0,,3873019000.0,,121745000.0,299954000.0,,179947000.0,722334000.0,1823086000.0,4138749000.0,381845000.0,-190290000.0,5056276000.0,-495863000.0,,,,,,1823086000.0,806037000.0,7930303000.0,,184252000.0,,704466000.0,,,-495863000.0,523410000.0,7508779000.0,998881000.0,,1112680000.0,0.0,1823086000.0,39840000.0,,,1823086000.0,69410000.0,,1478176000.0,,998881000.0,,,,,1823086000.0,1478390000.0,189308000.0,595800000.0,3341605000.0,-1347537000.0,1823086000.0,,,547252000.0,3791554000.0,,,,,,7508779000.0,1693174000.0,46264000.0,,-1537827000.0,,0.0,-3635760000.0,,,69410000.0,28711000.0,2551817000.0,547252000.0,,,1648431000.0,,,835964000.0,79347000.0,52410000.0,4563941000.0,,0.636667,189308000.0,1648431000.0,3341605000.0,913282000.0,882376000.0,230437000.0,2551817000.0,121745000.0,3791554000.0,,,526390000.0,,547252000.0,,1348477000.0,,299954000.0,147978000.0,1100752000.0,-22848000.0,3054476000.0,1348477000.0,,157214000.0,123140000.0,7930303000.0,534178000.0,0.0,,4138749000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
21,954460800,,,,,-622100000.0,146500000.0,247800000.0,235100000.0,0.0,,,,,,,594500000.0,,-30500000.0,,,238400000.0,238400000.0,408800000.0,80100000.0,,-3635760000.0,,,422700000.0,-637400000.0,,,,,,,,4223300000.0,307800000.0,,,,,,69400000.0,,,0.2597,,,5300000.0,,526000000.0,-213300000.0,,,178800000.0,,,4482200000.0,,,,,,,,,,,,8394500000.0,878979000.0,238400000.0,,,234300000.0,-526000000.0,-585900000.0,,,,,1130300000.0,1823000000.0,1185600000.0,,,,1711600000.0,292000000.0,,1702200000.0,-72800000.0,1086300000.0,-10100000.0,,,0.2697,1185600000.0,,,717100000.0,3405900000.0,,,,,,,,,,6100000.0,,7859060000.0,2029600000.0,,,-1184900000.0,,,,,,526300000.0,,2790200000.0,,,,,,,,,,4963200000.0,934234000.0,,272800000.0,1376300000.0,,1099500000.0,985100000.0,,,,3912300000.0,,-36800000.0,425100000.0,,,,1101100000.0,,275200000.0,159500000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,962323200,,,,,-808500000.0,-142900000.0,159600000.0,245100000.0,-26600000.0,,,,,,,653500000.0,,-37700000.0,,,336500000.0,336500000.0,466800000.0,94300000.0,,-3635760000.0,,,433000000.0,-805600000.0,,,,,,,,4877700000.0,429200000.0,,,,,,92700000.0,,,0.37,,,2600000.0,,826000000.0,-341700000.0,,,176600000.0,,,5148600000.0,,,,,,,,,,,,8796400000.0,934500000.0,336500000.0,,,260700000.0,-300000000.0,-562900000.0,,,,,1131500000.0,1185600000.0,380100000.0,,,,1206100000.0,415800000.0,,1877300000.0,-129900000.0,1249300000.0,-18000000.0,,,0.38,380100000.0,,,875700000.0,3457400000.0,,,,,,,,,,-60800000.0,,8513460000.0,2098800000.0,,,-1130100000.0,,,,,,676500000.0,,3100200000.0,,,,,,,,,,5313100000.0,934500000.0,,256900000.0,1358600000.0,,1261400000.0,1001600000.0,,,,3647800000.0,,-21600000.0,459900000.0,,,,1051600000.0,,307000000.0,177100000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,970272000,,,,,-873300000.0,158800000.0,192800000.0,259800000.0,0.0,,,,,,,753200000.0,,-19300000.0,,,415300000.0,415300000.0,662200000.0,94100000.0,,-3635760000.0,,,471600000.0,-192300000.0,,,,,,,,5192800000.0,518900000.0,,,,,,103600000.0,,,0.45,,,1600000.0,,826000000.0,-211100000.0,,,268100000.0,,,5555000000.0,,,,,,,,,,,,9196400000.0,934000000.0,415300000.0,,,295700000.0,0.0,-793600000.0,,,,,1132800000.0,380100000.0,187800000.0,,,,1013800000.0,511800000.0,,2042000000.0,-62200000.0,1240600000.0,-6300000.0,,,0.47,187800000.0,,,964900000.0,3653200000.0,,,,,,,,,,-140900000.0,,8828560000.0,2220500000.0,,0.0,-1000100000.0,,,,,,807500000.0,,3515400000.0,,,,,,,,,,5517000000.0,934000000.0,,315500000.0,1432700000.0,,1346100000.0,1077100000.0,,,,3641400000.0,,-126800000.0,453100000.0,,,,1129500000.0,,303200000.0,174000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,978220800,,,,6124649000.0,-1013700000.0,1453816000.0,141571000.0,286348000.0,0.0,,,1137257000.0,,,,876476000.0,919052532.0,4067000.0,-299993000.0,-3567143000.0,461903000.0,461903000.0,893972000.0,119572000.0,,-4088682000.0,,,509165000.0,2107917000.0,,1496446000.0,1133739000.0,1.58,,,,6201071000.0,571422000.0,286121000.0,,3596282000.0,2695927000.0,876476000.0,109519000.0,,885428659.0,,2919983000.0,2431772000.0,28675000.0,6201071000.0,35155000.0,-119728000.0,326479000.0,,286121000.0,472617000.0,2330858000.0,6622680000.0,509165000.0,-249543000.0,7813203000.0,-676230000.0,,,,,,2295703000.0,1616216000.0,11880495000.0,,461903000.0,,1827222000.0,346557000.0,,-676230000.0,1782726000.0,10289753000.0,1745553000.0,,1133739000.0,187800000.0,2295703000.0,-83533000.0,,,2330858000.0,563226000.0,,2191703000.0,99508000.0,1745553000.0,29865000.0,,,,2295703000.0,1813556000.0,299638000.0,1038582000.0,5722888000.0,-3317600000.0,2295703000.0,,,1452103000.0,5257815000.0,,,,-104393000.0,,10289753000.0,2695927000.0,64700000.0,-3000.0,-252043000.0,35155000.0,0.0,-4088682000.0,,,909783000.0,-4535000.0,3977316000.0,1452103000.0,,,3026961000.0,,,1026348000.0,-165392000.0,119572000.0,6124649000.0,,1.64,299638000.0,3026961000.0,5722888000.0,1496446000.0,1153121000.0,38175000.0,3977316000.0,-885828000.0,5257815000.0,,-64343000.0,475356000.0,,1452103000.0,,2700482000.0,,326479000.0,193075000.0,1823086000.0,-26603000.0,4216921000.0,2700482000.0,,375119000.0,141571000.0,11880495000.0,703675000.0,49762000.0,,6622680000.0,49762000.0,,,,,,,,,,,,,,,,,,,,,,,,,
25,985996800,,,,,-729600000.0,-300000.0,128500000.0,272100000.0,0.0,,,,,,,964200000.0,,5400000.0,,,340800000.0,340800000.0,804400000.0,123900000.0,,-4088682000.0,,,494400000.0,-970300000.0,,,,,,,,6342600000.0,415000000.0,,,,,,74200000.0,,,0.38,,,2300000.0,,991000000.0,74800000.0,,,331100000.0,,,6797600000.0,,,,,,,,,,,,11913800000.0,951500000.0,340800000.0,,,352100000.0,-961900000.0,-819300000.0,,,,,1134100000.0,2295700000.0,1325400000.0,,,,2316400000.0,412300000.0,,1921100000.0,86700000.0,1557400000.0,19900000.0,,,0.38,1325400000.0,,,855800000.0,5553500000.0,,,,,,,,,,-115600000.0,,10431282000.0,2506700000.0,,,-1761700000.0,,,,,,764400000.0,,4318100000.0,,,,,,,,,,6327000000.0,951500000.0,,326400000.0,3046800000.0,,1250700000.0,1065300000.0,,,,5116200000.0,,-70200000.0,443500000.0,,,,2716900000.0,,329900000.0,176800000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,993859200,,,,,-497500000.0,-33900000.0,151400000.0,255700000.0,-35800000.0,,,,,,,905500000.0,,-288600000.0,,,-164500000.0,-164500000.0,445100000.0,146300000.0,,-4088682000.0,,,513500000.0,77400000.0,,,,,,,,6125700000.0,-193100000.0,,,,,,-28600000.0,,,-0.18,,,21400000.0,,792100000.0,-52400000.0,,,224400000.0,,,6496400000.0,,,,,,,,,,,,11273000000.0,894500000.0,-164500000.0,,,337600000.0,204300000.0,-919800000.0,,,,,1141400000.0,1325400000.0,1402800000.0,,,,2194900000.0,-191900000.0,,1587200000.0,40100000.0,1184800000.0,-81800000.0,,,-0.18,1402800000.0,,,532600000.0,5081000000.0,,,,,,,,,,41700000.0,,10214382000.0,2211200000.0,,,-331900000.0,,,,,,145700000.0,,4117900000.0,,,,,,,,,,6157000000.0,894500000.0,,361500000.0,2869800000.0,,1106300000.0,1054600000.0,,,,4776600000.0,,-38700000.0,724500000.0,,,,2573800000.0,,296000000.0,180200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1001808000,,,,,-336000000.0,155400000.0,140700000.0,229200000.0,0.0,,,,,,,877000000.0,,-41700000.0,,,35800000.0,35800000.0,330800000.0,125800000.0,,-4088682000.0,,,650000000.0,-192800000.0,,,,,,,,6241200000.0,42000000.0,,,,,,6200000.0,,,0.04,,,2600000.0,,1135600000.0,-5200000.0,,,220200000.0,,,6587200000.0,,,,,,,,,,,,11464600000.0,905100000.0,35800000.0,,,342400000.0,-342900000.0,-736400000.0,,,,,1141500000.0,1402800000.0,1210000000.0,,,,2345600000.0,48200000.0,,1400700000.0,-85400000.0,985200000.0,28000000.0,,,0.04,1210000000.0,,,462100000.0,5123500000.0,,,,,,,,,,65500000.0,,10329882000.0,2027400000.0,,0.0,-679000000.0,,,,,,390600000.0,,4153600000.0,,,,,,,,,,6306000000.0,905100000.0,,251500000.0,3096100000.0,,1057300000.0,938600000.0,,,,4877400000.0,,-100000.0,413900000.0,,,,2781900000.0,,314200000.0,144200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1009756800,1000.0,,,6074697000.0,-136675000.0,-219315000.0,129278000.0,220931000.0,0.0,,,1398934000.0,30509000.0,,,742469000.0,886437931.0,-31424000.0,93642000.0,-1796121000.0,44967000.0,44967000.0,471726000.0,139087000.0,,-4573871000.0,-126854000.0,,0.0,1228813000.0,,902366000.0,1142358000.0,0.29,,,,5888161000.0,54227000.0,212610000.0,,2309897000.0,1687349000.0,742469000.0,9260000.0,,886437931.0,,2415947000.0,2052026000.0,16886000.0,5888161000.0,5390000.0,335051000.0,227964000.0,,212610000.0,143113000.0,2444206000.0,6239858000.0,0.0,-1000.0,6356896000.0,-868963000.0,,,,,,2438816000.0,-98115000.0,10797517000.0,,44967000.0,,318127000.0,366834000.0,973646000.0,-868963000.0,1017013000.0,10462032000.0,936127000.0,,1142358000.0,1210000000.0,2438816000.0,-356324000.0,,,2444206000.0,748413000.0,,1447896000.0,103296000.0,936127000.0,-48840000.0,,,,2438816000.0,1292884000.0,409542000.0,459497000.0,4686840000.0,-1699775000.0,2438816000.0,,,257067000.0,4557659000.0,,,,102042000.0,,10462032000.0,1687349000.0,13040000.0,27000.0,976479000.0,5390000.0,0.0,-4573871000.0,,,1115247000.0,-82740000.0,4198610000.0,257067000.0,-233283000.0,,2999491000.0,,,977931000.0,144696000.0,139087000.0,6074697000.0,,0.29,409542000.0,2999491000.0,4686840000.0,902366000.0,988399000.0,43186000.0,4198610000.0,352251000.0,4557659000.0,,108999000.0,-288916000.0,,257067000.0,,2771527000.0,,227964000.0,140343000.0,2295703000.0,-35773000.0,4046999000.0,2771527000.0,,61060000.0,129278000.0,10797517000.0,641443000.0,0.0,,6239858000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
