date,trailingRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGrossProfit,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,trailingCapitalExpenditure,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,trailingOperatingExpense,quarterlyGrossPPE,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingInterestExpense,annualTaxProvision,quarterlyEbitda,annualCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualNetIncomeCommonStockholders,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyNetOtherInvestingChanges,quarterlyPretaxIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,trailingSaleOfInvestment,trailingOtherNonCashItems,quarterlyNetIncome,annualDilutedEPS,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualBasicAverageShares,trailingPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,quarterlyNetPPE,quarterlyDilutedAverageShares,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,annualBasicEPS,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInInventory,quarterlyOperatingExpense,annualCapitalStock,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualGoodwill,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualOtherIntangibleAssets,quarterlyCapitalStock,trailingGrossProfit,annualNetPPE,annualEbitda,annualRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyTotalAssets,trailingPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualGrossPPE,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,annualDilutedAverageShares,trailingInvestingCashFlow,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingOtherIncomeExpense,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalExpenditure,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyCurrentAccruedExpenses,quarterlyIncomeTaxPayable,annualOtherIncomeExpense,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,trailingDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualChangeInAccountPayable
2001-06-30,,,,,3015000000.0,,,,12146000000.0,,,,,,,3015000000.0,,,2704000000.0,630000000.0,,,,489000000.0,,,580000000.0,,,,,,,,-47000000.0,-4554000000.0,,,1413000000.0,,,,,318000000.0,,,,5287000000.0,,0.0,10733000000.0,,-47000000.0,415000000.0,,,7007000000.0,,2224000000.0,,,,382000000.0,,,,,,,,,,,,161000000.0,,,0.0,,,205000000.0,,,,,,,,,2704000000.0,,210000000.0,3004000000.0,,,,-532000000.0,,4400000000.0,,,,,,,2385000000.0,,,,,,,,,,,,,,,,,,,,161000000.0,,17815000000.0,,1779000000.0,,,,1461000000.0,,,,,,6333000000.0,,74000000.0,10808000000.0,7332000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,,,3078000000.0,,,,0.0,,,,,,,3078000000.0,,,0.0,824000000.0,,,,748000000.0,,,-580000000.0,,,,,,,,47000000.0,1797000000.0,,,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,47000000.0,677000000.0,,,0.0,,,,,,,,,,,,,,,,,,385000000.0,,,,,,428000000.0,,,,,,,,,0.0,,249000000.0,0.0,,,,1771000000.0,,,,,,,,,2254000000.0,,,,,,,,,,,,,,,,,,,,385000000.0,,0.0,,0.0,,,,0.0,,,,,,,,71000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,-2656000000.0,,503000000.0,2435000000.0,,-515000000.0,0.0,12147000000.0,,8758000000.0,-1968000000.0,1179000000.0,,1968000000.0,2435000000.0,,,5334000000.0,531000000.0,,,886000000.0,648000000.0,7220000000.0,193000000.0,396000000.0,59000000.0,6314000000.0,11371000000.0,1010000000.0,409000000.0,0.0,331000000.0,-1082000000.0,791000000.0,3000000.0,12147000000.0,6314000000.0,-621000000.0,11371000000.0,690000000.0,10010000000.0,331000000.0,,0.0,,4754000000.0,,,5833000000.0,,-285000000.0,454000000.0,,,7220000000.0,17230000000.0,0.0,,1010000000.0,-2656000000.0,329000000.0,,-394000000.0,,598000000.0,,720000000.0,1508000000.0,263000000.0,67000000.0,,,183000000.0,0.44,0.0,-1968000000.0,396000000.0,,220000000.0,4642000000.0,-1082000000.0,4754000000.0,2145000000.0,,234000000.0,,2748000000.0,2678000000.0,,234000000.0,2748000000.0,4642000000.0,0.444,-621000000.0,-1604000000.0,5833000000.0,0.0,-75000000.0,263000000.0,1235000000.0,,1002000000.0,,1904000000.0,575000000.0,1002000000.0,,,,,6546000000.0,575000000.0,,2678000000.0,2870000000.0,-704000000.0,2613000000.0,0.0,-285000000.0,,2299000000.0,791000000.0,,183000000.0,,17230000000.0,,2299000000.0,,,5334000000.0,1968000000.0,503000000.0,,2297000000.0,,,1508000000.0,329000000.0,194000000.0,10010000000.0,6546000000.0,2065000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,,,5521000000.0,,,,0.0,2184793000.0,,,,,,5521000000.0,,,0.0,590000000.0,,,,522000000.0,,,0.0,,,,,,,,0.0,496000000.0,,,0.0,,,,,0.0,,,0.0987,0.0,,0.0,0.0,,0.0,463000000.0,,,0.0,,,,,,,,,,,,,,,,,,227000000.0,,,,,,261000000.0,,,,,,,,,0.0,2299898683.0,202000000.0,0.0,,,,496000000.0,,,,,,,,,4931000000.0,,,,,,,,,,,,,,,,,,,,227000000.0,,0.0,,0.0,,0.1039,,0.0,,,,,,,,59000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,,,140000000.0,,,,11146000000.0,,,,,,,140000000.0,,,2614000000.0,670000000.0,,,,602000000.0,,,200000000.0,,,,,,,,120000000.0,-4036000000.0,,,1405000000.0,,,,,155000000.0,,,,5144000000.0,,0.0,9741000000.0,,120000000.0,555000000.0,,,6512000000.0,,2081000000.0,,,,280000000.0,,,,,,,,,,,,287000000.0,,,0.0,,,327000000.0,,,,,,,,,2614000000.0,,228000000.0,2775000000.0,,,,-703000000.0,,4049000000.0,,,,,,,-530000000.0,,,,,,,,,,,,,,,,,,,,287000000.0,,16570000000.0,,1656000000.0,,,,1501000000.0,,,,,,5692000000.0,,47000000.0,10058000000.0,6547000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,,,3040000000.0,,,,0.0,,,,,,,3040000000.0,,,0.0,801000000.0,,,,737000000.0,,,-200000000.0,,,,,,,,-120000000.0,1866000000.0,,,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,-120000000.0,706000000.0,,,0.0,,,,,,,,,,,,,,,,,,429000000.0,,,,,,467000000.0,,,,,,,,,0.0,,239000000.0,0.0,,,,2073000000.0,,,,,,,,,2239000000.0,,,,,,,,,,,,,,,,,,,,429000000.0,,0.0,,0.0,,,,0.0,,,,,,,,31000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,,-2629000000.0,,484000000.0,1899000000.0,,-490000000.0,0.0,10834000000.0,,22124000.0,-1772000000.0,1295000.0,,1772000.0,1899000000.0,,,5231000000.0,497000000.0,,,818000.0,585000000.0,6616000.0,489000.0,338000000.0,62000000.0,1350000.0,24682000.0,1152000.0,184000.0,707000.0,163000.0,-537000000.0,489000.0,6000000.0,10834000.0,6118000000.0,6000000.0,24682000.0,416000000.0,9670000.0,163000000.0,,2082000.0,,5185000000.0,,0.0,4716000000.0,,-59000000.0,389000000.0,,,6616000000.0,16286000.0,0.0,,1152000.0,-2629000000.0,267000000.0,,-16000000.0,,1568000000.0,-707000.0,477000000.0,5314000.0,257000000.0,44000000.0,,,209000000.0,0.501,766000.0,-1772000000.0,338000000.0,,240000000.0,4618000000.0,-503000.0,5185000.0,2145000000.0,,58000000.0,,2599000.0,2602000000.0,,149000000.0,2599000000.0,4618000000.0,0.5091,6000.0,-2089000000.0,9484000.0,0.0,-112000000.0,257000000.0,967000000.0,,919000000.0,,1402000000.0,576000.0,919000000.0,,0.0,,,6248000.0,576000000.0,,2602000.0,2297000.0,-710000000.0,2558000.0,4170000.0,-543000.0,,1935000.0,489000.0,,209000000.0,,16286000000.0,,1935000000.0,,,2602000.0,1772000000.0,484000000.0,,2212711000.0,,,696000000.0,267000.0,196000000.0,9670000000.0,6248000000.0,2113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,,,5128000000.0,,,,0.0,2179693000.0,,,,,,5128000000.0,,,0.0,584000000.0,,,,519000000.0,,,0.0,,,,,,,,0.0,484000000.0,,,0.0,,,,,0.0,,,0.1033,-267000000.0,,0.0,0.0,,0.0,468000000.0,,,0.0,,,,,,,,,,,,,,,,,,236000000.0,,,,,,273000000.0,,,,,,,,,0.0,2284607938.0,195000000.0,0.0,,,,484000000.0,,,,,,,,,4544000000.0,,,,,,,,,,,,,,,,,,,,236000000.0,,0.0,,0.0,,0.1083,,0.0,,,,,,,,51000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,,459000000.0,,,,10835000000.0,,,,,,,459000000.0,,,2396000000.0,686000000.0,,,,340000000.0,,,367000000.0,,,,,,,,413000000.0,-4096000000.0,,,1524000000.0,,,,,177000000.0,,,,5145000000.0,,0.0,9311000000.0,,413000000.0,294000000.0,,,6255000000.0,,2213000000.0,,,,223000000.0,,,,,,,,,,,,48000000.0,,,0.0,,,90000000.0,,,,,,,,,2396000000.0,,204000000.0,2674000000.0,,,,-472000000.0,,3847000000.0,,,,,,,-227000000.0,,,,,,,,,,,,,,,,,,,,48000000.0,,16203000000.0,,1368000000.0,,,,1191000000.0,,,,,,5464000000.0,,46000000.0,9948000000.0,6610000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,2922000000.0,,,,0.0,,,,,,,2922000000.0,,,0.0,422000000.0,,,,581000000.0,,,-367000000.0,,,,,,,,-413000000.0,1505000000.0,,,0.0,,,,,0.0,,,,-223000000.0,,0.0,0.0,,-413000000.0,525000000.0,,,0.0,,,,,,,,,,,,,,,,,,258000000.0,,,,,,297000000.0,,,,,,,,,0.0,,228000000.0,0.0,,,,1493000000.0,,,,,,,,,2500000000.0,,,,,,,,,,,,,,,,,,,,258000000.0,,0.0,,0.0,,,,0.0,,,,,,,,56000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,-2779000000.0,-756000000.0,649000000.0,2061000000.0,,-428000000.0,0.0,14271000000.0,,22916000000.0,-2283000000.0,788000000.0,,2283000000.0,2061000000.0,,,5357000000.0,1086000000.0,,,779000000.0,462000000.0,7544000000.0,126000000.0,477000000.0,73000000.0,1541000000.0,25622000000.0,631000000.0,209000000.0,788000000.0,108000000.0,-2588000000.0,-5219000000.0,5000000.0,14271000000.0,7817000000.0,-470000000.0,25622000000.0,381000000.0,11313000000.0,108000000.0,,2571000000.0,,4483000000.0,-303000000.0,0.0,6454000000.0,,-303000000.0,280000000.0,,,7544000000.0,18857000000.0,0.0,,631000000.0,-2779000000.0,225000000.0,,-1795000000.0,,-3379000000.0,-773000000.0,779000000.0,7610000000.0,198000000.0,88000000.0,,,89000000.0,0.2669,27000000.0,-2283000000.0,882000000.0,,128000000.0,6089000000.0,-725000000.0,4361000000.0,2076844000.0,,179000000.0,,2582000000.0,2578000000.0,,152000000.0,2582000000.0,6089000000.0,0.2693,-592000000.0,-1379000000.0,12730000000.0,0.0,-150000000.0,198000000.0,1207000000.0,,1274000000.0,,975000000.0,550000000.0,1274000000.0,,0.0,,,8012000000.0,550000000.0,,2578000000.0,2658000000.0,-323000000.0,2706000000.0,5120000000.0,-725000000.0,,2391000000.0,-5219000000.0,,89000000.0,,18979000000.0,,2391000000.0,,,2578000000.0,2283000000.0,649000000.0,,2364181341.0,,,1521000000.0,225000000.0,182000000.0,11435000000.0,8012000000.0,1567000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,2635000000.0,,,,0.0,2042000000.0,,,,,,2635000000.0,,,0.0,609000000.0,,,,709000000.0,,,0.0,,,,,,,,0.0,604000000.0,,,0.0,,,,,0.0,,,0.1577,-225000000.0,0.0,0.0,0.0,,0.0,575000000.0,,,0.0,,,,,,,,,,,,,,,,,,344000000.0,,,,,,378000000.0,,,,,,,,,0.0,2181357007.0,197000000.0,0.0,,,,604000000.0,,,,,,,,,2026000000.0,,,,,,,,,,,,,,,,,,,,344000000.0,,0.0,,0.0,,0.1665,,0.0,,,,,,,,54000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,3740000000.0,2904000000.0,,,,12191000000.0,,,,,,,2904000000.0,,,3090000000.0,637000000.0,,,,754000000.0,,,100000000.0,,,,,,,,-103000000.0,1482000000.0,,,7041000000.0,,,,,91000000.0,,,,4093000000.0,0.0,0.0,5150000000.0,,0.0,584000000.0,,,6034000000.0,,42000000.0,,,,261000000.0,,,,,,,,,,,,360000000.0,,,0.0,,,396000000.0,,,,,,,,,3090000000.0,,188000000.0,2598000000.0,6344000000.0,,,-1109000000.0,,237000000.0,,219000000.0,,,,,2267000000.0,,,,,,,,,,,,,,,,,,,,360000000.0,,17420000000.0,,1665000000.0,,,,1574000000.0,,,,,,759000000.0,,85000000.0,11386000000.0,7893000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,2662000000.0,,,,0.0,,,,,,,2662000000.0,,,0.0,683000000.0,,,,2191000000.0,,,-100000000.0,,,,,,,,103000000.0,3321000000.0,,,0.0,,,,,0.0,,,,-222000000.0,1964000000.0,0.0,0.0,,0.0,2055000000.0,,,0.0,,,,,,,,,,,,,,,,,,1822000000.0,,,,,,1860000000.0,,,,,,,,,0.0,,195000000.0,0.0,,,,3826000000.0,,,,,,,,,1979000000.0,,,,,,,,,,,,,,,,,,,,1822000000.0,,0.0,,0.0,,,,0.0,,,,,,,,65000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,-334000000.0,-536000000.0,499000000.0,2567000000.0,,-333000000.0,0.0,11658000000.0,,8385000000.0,0.0,2957000000.0,,0.0,2567000000.0,,,2496000000.0,747000000.0,,,673000000.0,722000000.0,0.0,-329000000.0,-1358000000.0,29000000.0,0.0,10768000000.0,2827000000.0,368000000.0,76000000.0,86000000.0,48000000.0,0.0,4000000.0,0.0,7218000000.0,902000000.0,10768000000.0,-29000000.0,0.0,86000000.0,,0.0,,5919000000.0,-1964000000.0,,4440000000.0,,-112000000.0,416000000.0,,,5680000000.0,0.0,0.0,,2827000000.0,-334000000.0,746000000.0,,-3000000.0,,1254000000.0,-856000000.0,1005000000.0,1139000000.0,233000000.0,80000000.0,,,301000000.0,1.1343,0.0,0.0,375000000.0,,323000000.0,6049000000.0,48000000.0,-225000000.0,2088000000.0,,45000000.0,,0.0,2162000000.0,,93000000.0,2143000000.0,6049000000.0,1.1343,902000000.0,-3650000000.0,0.0,0.0,,233000000.0,1338000000.0,,946000000.0,,1820000000.0,535000000.0,946000000.0,,,,,7700000000.0,535000000.0,,2162000000.0,4373000000.0,-1280000000.0,2383000000.0,0.0,-112000000.0,,0.0,0.0,,301000000.0,,17775000000.0,,1937000000.0,,,2496000000.0,1851000000.0,499000000.0,,2129000000.0,,,1139000000.0,746000000.0,167000000.0,12095000000.0,7700000000.0,3630000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,1465000000.0,,,,0.0,2113000000.0,,,,,,2107000000.0,,,0.0,582000000.0,,,,764000000.0,,,0.0,,,,,,,,0.0,582000000.0,,,0.0,,,,,0.0,,,0.202,-198000000.0,0.0,0.0,0.0,,0.0,626000000.0,,,0.0,,,,,,,,,,,,,,,,,,430000000.0,,,,,582000000.0,460000000.0,,,,,,,,,0.0,2129000000.0,166000000.0,0.0,,,,582000000.0,,,,,,,,,883000000.0,,,642000000.0,,,,,,,,,,,,,,,,,430000000.0,,0.0,,0.0,,0.2035,,0.0,,,,,582000000.0,,,64000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,2642000000.0,1693000000.0,,,,11975000000.0,,,,,,,2292000000.0,,,2167000000.0,603000000.0,,,,954000000.0,,,-156000000.0,,,,,,,,40000000.0,1787000000.0,,,6809000000.0,,,,,109000000.0,,,,5996000000.0,0.0,0.0,5166000000.0,,0.0,720000000.0,,,5896000000.0,,0.0,,,,741000000.0,,,,,,,,,,,,501000000.0,,,138000000.0,,126000000.0,533000000.0,,,,,,,,,2167000000.0,,187000000.0,2331000000.0,5728000000.0,,,-552000000.0,,0.0,,236000000.0,,,,,1090000000.0,,32000000.0,599000000.0,,,,,,,,,,,,,,,,,501000000.0,,18196000000.0,,1969000000.0,,,,1860000000.0,,,,,4000000.0,1838000000.0,,119000000.0,12300000000.0,7612000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,1673000000.0,,,,0.0,,,,,,,2485000000.0,,,0.0,648000000.0,,,,807000000.0,,,-2016000000.0,,,,,,,,-40000000.0,0.0,,,0.0,,,,,0.0,,,,-225000000.0,0.0,0.0,0.0,,0.0,670000000.0,,,0.0,,,,,,,,,,,,,,,,,,442000000.0,,,,,-708000000.0,476000000.0,,,,,,,,,0.0,,194000000.0,0.0,,,,-30000000.0,,,,,,,,,1025000000.0,,,812000000.0,,,,,,,,,,,,,,,,,442000000.0,,0.0,,0.0,,,,0.0,,,,,-586000000.0,,,59000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,-2586000000.0,-549000000.0,550000000.0,1732000000.0,,-381000000.0,0.0,12174000000.0,,4218000000.0,35000000.0,1894000000.0,,1790000000.0,2441000000.0,,,4917000000.0,-2151000000.0,,,690000000.0,815000000.0,5904000000.0,-66000000.0,2151000000.0,29000000.0,6338000000.0,9325000000.0,1767000000.0,373000000.0,-33000000.0,96000000.0,-100000000.0,1664000000.0,30000000.0,12174000000.0,6338000000.0,1251000000.0,6565000000.0,181000000.0,13147000000.0,96000000.0,,96000000.0,,6630000000.0,0.0,,5836000000.0,,0.0,568000000.0,,,5904000000.0,19051000000.0,0.0,,1767000000.0,-2586000000.0,790000000.0,2760000000.0,-120000000.0,,1730000000.0,-1043000000.0,1621000000.0,2202000000.0,277000000.0,22000000.0,,,394000000.0,0.8366,425000000.0,0.0,383000000.0,1806000000.0,425000000.0,5058000000.0,-292000000.0,6630000000.0,2095000000.0,,-28000000.0,,2274000000.0,2331000000.0,,143000000.0,2274000000.0,5058000000.0,0.8434,1251000000.0,-66000000.0,5836000000.0,0.0,,277000000.0,2002000000.0,,81000000.0,,3883000000.0,524000000.0,1093000000.0,709000000.0,,,,7987000000.0,524000000.0,,2331000000.0,3340000000.0,-878000000.0,2347000000.0,0.0,0.0,,1790000000.0,1664000000.0,,394000000.0,,19051000000.0,,1886000000.0,,,2331000000.0,1790000000.0,2883000000.0,,2112000000.0,,1387000000.0,2202000000.0,790000000.0,131000000.0,13147000000.0,7987000000.0,2584000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,,1652000000.0,,,,0.0,2072000000.0,,,,,,2297000000.0,,,,631000000.0,,,,876000000.0,,,-616000000.0,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,0.2162,-247000000.0,0.0,,0.0,,,668000000.0,,,0.0,,,,,,,,,,,,,,,,,,452000000.0,,,,,0.0,490000000.0,,,,,,,,,,2091000000.0,178000000.0,0.0,,,,0.0,,,,,,,,,1021000000.0,,,645000000.0,,,,,,,,,,,,,,,,,452000000.0,,0.0,,0.0,,0.2181,,0.0,,,,,0.0,,,102000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,2695000000.0,1720000000.0,,,,12279000000.0,,,,,,,2511000000.0,,,2195000000.0,710000000.0,,,,962000000.0,,,887000000.0,,,,,,,,-131000000.0,1822000000.0,,,7086000000.0,1297000000.0,,,,127000000.0,,,,6373000000.0,0.0,,5193000000.0,,,776000000.0,,,6279000000.0,,26000000.0,,,,715000000.0,,,,,,,,,,,,549000000.0,,,0.0,,536000000.0,588000000.0,,,,,,,,,2195000000.0,,188000000.0,2362000000.0,5988000000.0,,,158000000.0,,4000000.0,,257000000.0,,,,,1010000000.0,,,791000000.0,,,,,520000000.0,,,,,,,,,,,,549000000.0,,18885000000.0,,2053000000.0,,,,1926000000.0,,,,,356000000.0,1895000000.0,,101000000.0,12606000000.0,7704000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,1732000000.0,,,,0.0,,,,,,,2443000000.0,,,,619000000.0,,,,836000000.0,,,-2215000000.0,,,,,,,,131000000.0,0.0,,,0.0,,,,,0.0,,,,-233000000.0,0.0,,0.0,,,639000000.0,,,0.0,,,,,,,,,,,,,,,,,,446000000.0,,,,,-536000000.0,487000000.0,,,,,,,,,,,152000000.0,0.0,,,,-158000000.0,,,,,,,,,1113000000.0,,,711000000.0,,,,,,,,,,,,,,,,,446000000.0,,0.0,,0.0,,,,0.0,,,,,-356000000.0,,,89000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,-2398000000.0,-577000000.0,611000000.0,1808000000.0,,-425000000.0,0.0,11088000000.0,,4261000000.0,0.0,2048000000.0,,1456000000.0,2511000000.0,,,4605000000.0,-1804000000.0,,,716000000.0,812000000.0,5391000000.0,-388000000.0,2072000000.0,36000000.0,6635000000.0,9762000000.0,1896000000.0,410000000.0,3000000.0,128000000.0,-58000000.0,1276000000.0,28000000.0,11088000000.0,6635000000.0,1639000000.0,6890000000.0,-47000000.0,12385000000.0,128000000.0,,59000000.0,,6461000000.0,0.0,,4453000000.0,,,681000000.0,,,5391000000.0,17776000000.0,0.0,,1896000000.0,-2398000000.0,662000000.0,2872000000.0,-40000000.0,,1664000000.0,-1147000000.0,1452000000.0,1058000000.0,296000000.0,,,,449000000.0,0.9133,448000000.0,0.0,353000000.0,1617000000.0,483000000.0,5568000000.0,-315000000.0,6461000000.0,2059000000.0,,21000000.0,,2056000000.0,2207000000.0,,198000000.0,2056000000.0,5568000000.0,0.9208,1639000000.0,-388000000.0,4453000000.0,0.0,-37000000.0,296000000.0,1877000000.0,,1568000000.0,,3612000000.0,517000000.0,1083000000.0,703000000.0,,,,7476000000.0,517000000.0,,2207000000.0,3560000000.0,-1739000000.0,2629000000.0,0.0,0.0,,1584000000.0,1276000000.0,,449000000.0,,17776000000.0,,1584000000.0,,,2207000000.0,1456000000.0,2766000000.0,,2076000000.0,,1134000000.0,1058000000.0,662000000.0,118000000.0,12385000000.0,7476000000.0,2764000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
