date,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualBasicAverageShares,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualInterestExpense,trailingRepurchaseOfCapitalStock,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualBasicEPS,annualTotalRevenue,annualDilutedAverageShares,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCostOfRevenue,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCurrentLiabilities,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2010-09-30,,,,-868000000.0,140574000000.0,,24000000.0,,-392000000.0,16064000000.0,,0.0,,,,654000000.0,,,4405000000.0,,,,,,,,,7784000000.0,69361000000.0,,,,102000000.0,12915000000.0,1493080000.0,4101000000.0,7996000000.0,507000000.0,,,,7208000000.0,-497000000.0,,,,,,432000000.0,,25421000000.0,35317000000.0,493000000.0,,,,2205000000.0,,59995000000.0,-2838000000.0,,5274000000.0,,,81460000000.0,2.06,,39156000000.0,-2291000000.0,,-4687000000.0,,,,5707000000.0,49549000000.0,,,,-59114000000.0,,,,,,,,4339000000.0,3876000000.0,2742000000.0,,,,3055000000.0,3069000000.0,,,,,,,,3027000000.0,1481522000.0,24000000.0,,2856000000.0,,,13478000000.0,,36634000000.0,3027000000.0,3637000000.0,,,,,7741000000.0,17286000000.0,23225000000.0,,,,-169000000.0,,31182000000.0,,,,7996000000.0,,,,10852000000.0,,,,-816000000.0,,,,,,,,,17000000.0,,,4120000000.0,,,,-27000000.0,264000000.0,2.05,376000000.0,,,-348000000.0,,,3055000000.0,,,85416000000.0,806000000.0,756000000.0,155333000000.0,120016000000.0,,-189000000.0,,2048000000.0,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,-9761000000.0,,-2608000000.0,143225000000.0,1479330000.0,11000000.0,-878000000.0,57000000.0,18399000000.0,,0.0,,-60671000000.0,2005000000.0,2098000000.0,905000000.0,-2427000000.0,4773000000.0,-3866000000.0,,34660000000.0,,,-709000000.0,2129000000.0,8912000000.0,6781000000.0,68562000000.0,11358000000.0,0.0,,114000000.0,8513000000.0,,-1119000000.0,9454000000.0,2486000000.0,1187000000.0,,-5202000000.0,7123000000.0,2535000000.0,7.68,198655000000.0,1491067000.0,,121654000000.0,82000000.0,52269000000.0,27419000000.0,34660000000.0,630000000.0,,87205000000.0,8333000000.0,2239000000.0,5197000000.0,59786000000.0,-16000000.0,,4292000000.0,,1867000000.0,82554000000.0,,0.0,40397000000.0,-3390000000.0,11417000000.0,-3492000000.0,7.62,-363000000.0,,1390000000.0,51726000000.0,11358000000.0,7284000000.0,936000000.0,-60671000000.0,-3175000000.0,542000000.0,,29105000000.0,,146386000000.0,,6191000000.0,1458000000.0,2599000000.0,,4665000000.0,19750000000.0,2041000000.0,2053000000.0,17335000000.0,,156314000000.0,,68562000000.0,22656000000.0,198000000.0,0.0,,74000000.0,,2056000000.0,,27419000000.0,15812000000.0,40397000000.0,43213000000.0,2129000000.0,3633000000.0,,115000000.0,133000000.0,3633000000.0,5197000000.0,17335000000.0,22656000000.0,-982000000.0,,17000000.0,2988000000.0,,31581000000.0,15812000000.0,59786000000.0,17045000000.0,9454000000.0,2887000000.0,,,11510000000.0,18399000000.0,,801000000.0,-799000000.0,2056000000.0,11510000000.0,,-12819000000.0,9454000000.0,,82554000000.0,29997000000.0,17000000.0,23164000000.0,-2227000000.0,7996000000.0,,36000000.0,,-999000000.0,273000000.0,,936000000.0,9454000000.0,143225000000.0,-2750000000.0,,,2041000000.0,,31581000000.0,87205000000.0,801000000.0,905000000.0,156314000000.0,121654000000.0,4773000000.0,-165000000.0,2599000000.0,2801000000.0,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,-1636000000.0,147409000000.0,,44000000.0,,87000000.0,20203000000.0,,0.0,,,,-2090000000.0,,,5506000000.0,,,,,,,,,8128000000.0,69972000000.0,,,,12000000.0,12226000000.0,1445477000.0,-2211000000.0,6172000000.0,1753000000.0,,,,7109000000.0,-2669000000.0,,,,,,-23000000.0,,29218000000.0,35613000000.0,499000000.0,,,,2754000000.0,,59904000000.0,-373000000.0,,5796000000.0,,,83765000000.0,2.11,,42480000000.0,-2884000000.0,,-3061000000.0,,,,5117000000.0,57230000000.0,,,,-63644000000.0,,,,,,,,1947000000.0,-3282000000.0,2590000000.0,,,,3028000000.0,3042000000.0,,,,,,,,0.0,1432285000.0,75000000.0,,2231000000.0,,,14549000000.0,,45004000000.0,2333000000.0,3630000000.0,,,,,7944000000.0,17530000000.0,22604000000.0,,,,941000000.0,,32791000000.0,,,,6172000000.0,,,,8403000000.0,,,,-944000000.0,,,,,,,,,17000000.0,,,9454000000.0,,,,-1170000000.0,262000000.0,2.09,605000000.0,,,,,,3028000000.0,,,89122000000.0,797000000.0,909000000.0,159643000000.0,124030000000.0,,-183000000.0,,-937000000.0,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,-3149000000.0,150224000000.0,,406000000.0,,429000000.0,18806000000.0,,0.0,,,,860000000.0,,,6093000000.0,,,,,,,,,8514000000.0,70059000000.0,,,,69000000.0,13062000000.0,1412147000.0,-2683000000.0,5505000000.0,803000000.0,,,,7683000000.0,988000000.0,,,,,,137000000.0,,29344000000.0,34678000000.0,514000000.0,,,,2773000000.0,,60146000000.0,-19000000.0,,6192000000.0,,,84268000000.0,2.43,,44964000000.0,-2893000000.0,,-4235000000.0,,,,5379000000.0,65801000000.0,,,,-65956000000.0,,,,,,,,6274000000.0,-667000000.0,2617000000.0,,,,3402000000.0,3419000000.0,,,,,,,,0.0,1399473000.0,24000000.0,,2635000000.0,,,14678000000.0,,52739000000.0,2112000000.0,3606000000.0,,,,,6986000000.0,18062000000.0,22590000000.0,,,,1060000000.0,,34020000000.0,,,,5505000000.0,,,,8140000000.0,,,,-917000000.0,,,,,,,,,17000000.0,,,6172000000.0,,,,-427000000.0,247000000.0,2.41,606000000.0,,,,,,3402000000.0,,,89490000000.0,792000000.0,968000000.0,160068000000.0,125390000000.0,,-174000000.0,,3381000000.0,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,-3199000000.0,147135000000.0,,188000000.0,,293000000.0,20835000000.0,,0.0,,,,-149000000.0,,,3180000000.0,,,,,,,,,7285000000.0,65806000000.0,,,,15000000.0,11966000000.0,1369562000.0,-3245000000.0,3437000000.0,203000000.0,,,,7181000000.0,-298000000.0,,,,,,301000000.0,,28936000000.0,32391000000.0,466000000.0,,,,2549000000.0,,59427000000.0,-48000000.0,,5180000000.0,,,83090000000.0,1.93,,46681000000.0,-3617000000.0,,-4322000000.0,,,,4785000000.0,62331000000.0,,,,-64045000000.0,,,,,,,,5613000000.0,-2068000000.0,2781000000.0,,,,2616000000.0,2631000000.0,,,,,,,,0.0,1357710000.0,10000000.0,,2589000000.0,,,16416000000.0,,50365000000.0,2018000000.0,3606000000.0,,,,,7164000000.0,17979000000.0,22534000000.0,,,,630000000.0,,32152000000.0,,,,3437000000.0,,,,6026000000.0,,,,-900000000.0,,,,,,,,,17000000.0,,,5505000000.0,,,,-40000000.0,235000000.0,1.91,616000000.0,,,,,,2616000000.0,,,88363000000.0,764000000.0,2686000000.0,154689000000.0,122298000000.0,,-185000000.0,,1996000000.0,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,-13266000000.0,,-3139000000.0,149209000000.0,1375035000.0,,1287000000.0,478000000.0,19653000000.0,,0.0,,-65029000000.0,2078000000.0,1028000000.0,972000000.0,,3075000000.0,-11123000000.0,,30218000000.0,,,-685000000.0,2071000000.0,-3674000000.0,7980000000.0,65224000000.0,12436000000.0,0.0,,935000000.0,13258000000.0,,1124000000.0,5780000000.0,-1469000000.0,972000000.0,,-961000000.0,7412000000.0,2535000000.0,9.04,247149000000.0,1387100000.0,,123012000000.0,151000000.0,50512000000.0,28068000000.0,30218000000.0,599000000.0,,87496000000.0,10499000000.0,2423000000.0,4631000000.0,59428000000.0,-521000000.0,,5833000000.0,,-351000000.0,84180000000.0,,0.0,49194000000.0,-3872000000.0,12502000000.0,-4687000000.0,8.97,556000000.0,,5846000000.0,61787000000.0,12436000000.0,6380000000.0,1013000000.0,-65029000000.0,-3632000000.0,9454000000.0,,29385000000.0,,196637000000.0,,5812000000.0,2343000000.0,2784000000.0,,-7015000000.0,23001000000.0,3390000000.0,3410000000.0,18055000000.0,,153230000000.0,,65224000000.0,21610000000.0,566000000.0,0.0,,-13000000.0,,581000000.0,,28068000000.0,14648000000.0,49194000000.0,48529000000.0,2071000000.0,3332000000.0,,1431000000.0,96000000.0,3332000000.0,4631000000.0,18055000000.0,21610000000.0,,,17000000.0,215000000.0,,32108000000.0,14648000000.0,59428000000.0,19646000000.0,5780000000.0,1290000000.0,,,6361000000.0,19653000000.0,,745000000.0,-871000000.0,581000000.0,6361000000.0,,-16305000000.0,5780000000.0,,84180000000.0,31907000000.0,17000000.0,21127000000.0,2846000000.0,3437000000.0,,1031000000.0,,,228000000.0,,1013000000.0,5780000000.0,149209000000.0,,,,3390000000.0,,32108000000.0,87496000000.0,745000000.0,972000000.0,153230000000.0,123012000000.0,3075000000.0,-143000000.0,2784000000.0,1940000000.0,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,-1899000000.0,151253000000.0,,,,258000000.0,19637000000.0,,0.0,,,,9000000.0,,,3972000000.0,,,,,,,,,7522000000.0,66534000000.0,,,,49000000.0,12549000000.0,1293104000.0,-3010000000.0,3707000000.0,1859000000.0,,,,7723000000.0,-1402000000.0,,,,,,228000000.0,,36430000000.0,37066000000.0,685000000.0,,,,2520000000.0,,59408000000.0,-54000000.0,,5475000000.0,,,85559000000.0,2.29,,51286000000.0,-4260000000.0,,-3270000000.0,,,,4826000000.0,57134000000.0,,,,-65694000000.0,,,,,,,,4182000000.0,-2073000000.0,2842000000.0,,,,2937000000.0,2955000000.0,,,,,,,,0.0,1283493000.0,36000000.0,,508000000.0,,,15575000000.0,,44585000000.0,2427000000.0,3330000000.0,,,,,6072000000.0,18709000000.0,21358000000.0,,,,858000000.0,,33574000000.0,,,,3707000000.0,,,,4215000000.0,,,,-843000000.0,,,,,,,,,18000000.0,,,5780000000.0,,,,,209000000.0,2.27,7002000000.0,,,,,,2937000000.0,,,95838000000.0,742000000.0,995000000.0,162881000000.0,125815000000.0,,-6304000000.0,,-78000000.0,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,-3050000000.0,128447000000.0,,,,189000000.0,9096000000.0,,0.0,,,,-601000000.0,,,3877000000.0,,,,,,,,,5912000000.0,45971000000.0,,,,25000000.0,6996000000.0,1258189000.0,-2915000000.0,1044000000.0,-1807000000.0,,,,3037000000.0,1433000000.0,,,,,,518000000.0,,18360000000.0,16912000000.0,235000000.0,,,,2334000000.0,,49205000000.0,7000000.0,,4089000000.0,,,71227000000.0,1.82,,33756000000.0,-3598000000.0,,-62000000.0,,,,3959000000.0,14637000000.0,,,,-57220000000.0,,,,,,,,2350000000.0,-2663000000.0,2480000000.0,,,,2267000000.0,1755000000.0,,,,,,,,0.0,1248300000.0,9000000.0,,0.0,,,7719000000.0,,7641000000.0,1672000000.0,0.0,,,,,1178000000.0,13598000000.0,18829000000.0,,,,327000000.0,,23372000000.0,,,,1044000000.0,,,,1044000000.0,,,,-818000000.0,,,,,,,,,18000000.0,,,3707000000.0,,,,,197000000.0,1.8,4179000000.0,,,,,,2267000000.0,,,67565000000.0,11000000.0,889000000.0,114008000000.0,97096000000.0,,8753000000.0,,-1248000000.0,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,-149000000.0,133502000000.0,,,,431000000.0,9982000000.0,,0.0,,,,-412000000.0,,,4339000000.0,,,,,,,,,5930000000.0,47406000000.0,,,,184000000.0,6533000000.0,1293104000.0,-2773000000.0,1268000000.0,842000000.0,,,,3026000000.0,-28000000.0,,,,,,-800000000.0,,17383000000.0,15781000000.0,330000000.0,,,,1945000000.0,,50109000000.0,-1621000000.0,,3756000000.0,,,73612000000.0,2.29,,34764000000.0,-3479000000.0,,-532000000.0,,,,3507000000.0,14680000000.0,,,,-59890000000.0,,,,,,,,3520000000.0,224000000.0,2523000000.0,,,,1798000000.0,1811000000.0,,,,,,,,0.0,1283493000.0,38000000.0,,0.0,,,9021000000.0,,8147000000.0,1551000000.0,0.0,,,,,1176000000.0,14155000000.0,18782000000.0,,,,410000000.0,,23500000000.0,,,,1268000000.0,,,,1268000000.0,,,,-808000000.0,,,,,,,,,18000000.0,,,1044000000.0,,,,,161000000.0,2.27,2335000000.0,,,,,,1798000000.0,,,67492000000.0,10000000.0,902000000.0,115369000000.0,99588000000.0,,2354000000.0,,41000000.0,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,-14172000000.0,,138000000.0,126179000000.0,1243799000.0,,1397000000.0,519000000.0,10013000000.0,,0.0,,-58916000000.0,1106000000.0,-235000000.0,882000000.0,-1866000000.0,4087000000.0,-4960000000.0,,23989000000.0,,,6345000000.0,2367000000.0,-2162000000.0,4590000000.0,47987000000.0,8428000000.0,2367000000.0,,677000000.0,-2393000000.0,1231395000.0,-2929000000.0,3618000000.0,209000000.0,709000000.0,,-2565000000.0,-3765000000.0,207000000.0,6.77,57967000000.0,1253093000.0,,93155000000.0,-8000000.0,19362000000.0,17443000000.0,23989000000.0,214000000.0,,68717000000.0,7942000000.0,1437000000.0,965000000.0,51274000000.0,-897000000.0,,3111000000.0,,-1239000000.0,67263000000.0,1.16,0.0,35338000000.0,-2835000000.0,7481000000.0,1402000000.0,6.72,210000000.0,,1372000000.0,12666000000.0,8428000000.0,-250000000.0,955000000.0,-58916000000.0,-3278000000.0,5780000000.0,,6240000000.0,,38605000000.0,,3870000000.0,2350000000.0,2216000000.0,,-11627000000.0,15423000000.0,1426000000.0,1674000000.0,13185000000.0,,117144000000.0,,47987000000.0,20770000000.0,-62000000.0,2367000000.0,1223422000.0,55000000.0,,0.0,,17443000000.0,9182000000.0,35338000000.0,15059000000.0,2367000000.0,0.0,6974000000.0,,138000000.0,0.0,965000000.0,13185000000.0,20770000000.0,,,18000000.0,1737000000.0,,23489000000.0,9182000000.0,51274000000.0,13922000000.0,3618000000.0,1103000000.0,,,3618000000.0,10013000000.0,,4000000.0,-809000000.0,0.0,3618000000.0,1712000000.0,-2462000000.0,3618000000.0,,67263000000.0,22712000000.0,18000000.0,13122000000.0,2847000000.0,1268000000.0,,935000000.0,,,161000000.0,1.16,955000000.0,3618000000.0,126179000000.0,,,,1426000000.0,,23489000000.0,68717000000.0,4000000.0,882000000.0,117144000000.0,93155000000.0,4087000000.0,1542000000.0,2216000000.0,1035000000.0,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,-10000000.0,127408000000.0,,,,241000000.0,10421000000.0,,0.0,,,,982000000.0,,,3478000000.0,,,,,,,,,5724000000.0,48803000000.0,,,,36000000.0,4838000000.0,1235907000.0,-2433000000.0,5422000000.0,528000000.0,,,,1375000000.0,-177000000.0,,,,,,-397000000.0,,18315000000.0,24235000000.0,165000000.0,,,,1763000000.0,,50225000000.0,-48000000.0,,3787000000.0,,,67890000000.0,1.74,,36662000000.0,-3391000000.0,,-330000000.0,,,,3463000000.0,14166000000.0,,,,-59518000000.0,,,,,,,,4730000000.0,1804000000.0,1768000000.0,,,,2139000000.0,2024000000.0,,,,,,,,0.0,1229232000.0,,,23000000.0,,,8898000000.0,,9328000000.0,2453000000.0,,,,,,1133000000.0,13607000000.0,20319000000.0,,,,454000000.0,,23315000000.0,,,,5422000000.0,,,,5445000000.0,,,,-815000000.0,,,1913000000.0,,,,,,18000000.0,,,3618000000.0,,,,,130000000.0,1.73,1351000000.0,,,249000000.0,,,2139000000.0,,,68540000000.0,,885000000.0,117780000000.0,93545000000.0,,543000000.0,,1339000000.0,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,5000000.0,130262000000.0,,,,443000000.0,10437000000.0,,0.0,,,,-684000000.0,,,1840000000.0,,,,,,,,,5667000000.0,48508000000.0,,,,-11000000.0,4325000000.0,1237157000.0,-3415000000.0,3909000000.0,-134000000.0,,,,1058000000.0,-2000000.0,,,,,,122000000.0,,16715000000.0,22602000000.0,193000000.0,,,,1630000000.0,,51300000000.0,-850000000.0,,3696000000.0,,,69438000000.0,1.66,,37899000000.0,-3705000000.0,,-1845000000.0,,,,3267000000.0,13350000000.0,,,,-60824000000.0,,,,,,,,3741000000.0,-1513000000.0,1775000000.0,,,,2050000000.0,2066000000.0,,,,,,,,0.0,1229773000.0,5000000.0,,75000000.0,,,8420000000.0,,9025000000.0,2375000000.0,,,,,,1134000000.0,13986000000.0,21167000000.0,,,,568000000.0,,22576000000.0,,,,3909000000.0,,,,3984000000.0,,,,-814000000.0,,,1937000000.0,,,,,,18000000.0,,,5422000000.0,,,,,139000000.0,1.65,554000000.0,,,410000000.0,,,2050000000.0,,,68015000000.0,,891000000.0,116947000000.0,94345000000.0,,-186000000.0,,36000000.0,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,5000000.0,134528000000.0,,,,458000000.0,10333000000.0,,0.0,,,,-175000000.0,,,2712000000.0,,,,,,,,,6458000000.0,51113000000.0,,,,54000000.0,4071000000.0,1240365000.0,-2718000000.0,3883000000.0,-70000000.0,,,,1283000000.0,-122000000.0,,,,,,312000000.0,,16335000000.0,22557000000.0,249000000.0,,,,1966000000.0,,51888000000.0,-48000000.0,,4405000000.0,,,71129000000.0,2.01,,39526000000.0,-4185000000.0,,-1085000000.0,,,,2788000000.0,13643000000.0,,,,-63399000000.0,,,,,,,,3705000000.0,-26000000.0,1838000000.0,,,,2480000000.0,2439000000.0,,,,,,,,0.0,1231054000.0,17000000.0,,,,,8405000000.0,,9572000000.0,1841000000.0,,,,,,1268000000.0,14745000000.0,21096000000.0,,,,1768000000.0,,23792000000.0,,,,3883000000.0,,,,3883000000.0,,,,-852000000.0,,,2008000000.0,,,,,,18000000.0,,,3909000000.0,,,,,151000000.0,2.0,572000000.0,,,163000000.0,,,2480000000.0,,,68223000000.0,,908000000.0,119760000000.0,97203000000.0,,-202000000.0,,-480000000.0,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,-15537000000.0,,0.0,138148000000.0,1230963000.0,,1311000000.0,169000000.0,9314000000.0,,0.0,,-65321000000.0,854000000.0,-75000000.0,943000000.0,744000000.0,2002000000.0,0.0,,19023000000.0,,,-2873000000.0,1671000000.0,2628000000.0,4643000000.0,52090000000.0,9156000000.0,0.0,,-146000000.0,3864000000.0,1241112000.0,2315000000.0,6246000000.0,-141000000.0,612000000.0,,-946000000.0,1427000000.0,23000000.0,7.43,54413000000.0,1239803000.0,,99034000000.0,26000000.0,17098000000.0,15129000000.0,19023000000.0,247000000.0,,65565000000.0,6409000000.0,1050000000.0,1194000000.0,50436000000.0,0.0,,2558000000.0,,48000000.0,72827000000.0,2.01,0.0,41160000000.0,-4256000000.0,8037000000.0,-3873000000.0,7.38,-278000000.0,,2437000000.0,13254000000.0,9156000000.0,550000000.0,589000000.0,-65321000000.0,-3334000000.0,3618000000.0,,5143000000.0,,37315000000.0,,3911000000.0,2363000000.0,1801000000.0,,-6251000000.0,14446000000.0,2487000000.0,1508000000.0,15220000000.0,,118057000000.0,,52090000000.0,21073000000.0,63000000.0,0.0,1233741000.0,8000000.0,,272000000.0,,15129000000.0,8487000000.0,41160000000.0,9390000000.0,1671000000.0,,7868000000.0,,20000000.0,,1194000000.0,15220000000.0,21073000000.0,,,18000000.0,200000000.0,,23907000000.0,8487000000.0,50436000000.0,16087000000.0,6246000000.0,183000000.0,,,6518000000.0,9314000000.0,,,-853000000.0,272000000.0,6518000000.0,2010000000.0,-7133000000.0,6246000000.0,,72827000000.0,22492000000.0,18000000.0,11955000000.0,2990000000.0,3883000000.0,,-67000000.0,,,192000000.0,2.0,589000000.0,6246000000.0,138148000000.0,-78000000.0,,,2487000000.0,,23907000000.0,65565000000.0,,943000000.0,118057000000.0,99034000000.0,2002000000.0,-3028000000.0,1801000000.0,-345000000.0,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,-32000000.0,140915000000.0,,,,230000000.0,9604000000.0,,0.0,,,,614000000.0,,,1802000000.0,,,,,,,,,5761000000.0,53222000000.0,,,,108000000.0,4501000000.0,1242667000.0,-3698000000.0,7520000000.0,353000000.0,,,,1194000000.0,-27000000.0,,,,,,233000000.0,,17117000000.0,20400000000.0,182000000.0,,,,1581000000.0,,49287000000.0,-450000000.0,,3698000000.0,,,74025000000.0,1.72,,42428000000.0,-3895000000.0,,-1354000000.0,,,,3307000000.0,15415000000.0,,,,-66890000000.0,,,,,,,,6336000000.0,1274000000.0,1952000000.0,,,,2123000000.0,2117000000.0,,,,,,,,0.0,1234968000.0,,,210000000.0,,,8651000000.0,,10914000000.0,1821000000.0,,,,,,1221000000.0,15539000000.0,19494000000.0,,,,562000000.0,,23261000000.0,,,,7520000000.0,,,,7730000000.0,,,,-855000000.0,,,,,,,,,18000000.0,,,6246000000.0,,,,,171000000.0,1.71,1712000000.0,,,-290000000.0,,,2123000000.0,,,66404000000.0,,1050000000.0,120025000000.0,99625000000.0,,-17000000.0,,2441000000.0,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,144935000000.0,,,,403000000.0,9254000000.0,,0.0,,,,-681000000.0,,,2498000000.0,,,,,,,,,5685000000.0,55315000000.0,,,,65000000.0,4226000000.0,1245155000.0,-4265000000.0,6142000000.0,-282000000.0,,,,1266000000.0,-76000000.0,,,,,,-188000000.0,,16191000000.0,18836000000.0,218000000.0,,,,1395000000.0,,49771000000.0,0.0,,3460000000.0,,,75424000000.0,1.68,,43653000000.0,-4246000000.0,,-789000000.0,,,,2960000000.0,13821000000.0,,,,-69511000000.0,,,,,,,,3622000000.0,-1378000000.0,1752000000.0,,,,2081000000.0,2065000000.0,,,,,,,,0.0,1236057000.0,78000000.0,,288000000.0,,,8204000000.0,,9595000000.0,1905000000.0,,,,,,1291000000.0,16007000000.0,19570000000.0,,,,655000000.0,,24943000000.0,,,,6142000000.0,,,,6430000000.0,,,,-856000000.0,,,,,,,,,18000000.0,,,7520000000.0,,,,,155000000.0,1.67,1664000000.0,,,370000000.0,,,2081000000.0,,,65962000000.0,,1173000000.0,121648000000.0,102812000000.0,,-11000000.0,,-624000000.0,,,,,,,,,,,,,,,,,,,,,,
