date,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualCapitalStock,quarterlyInventory,quarterlyTaxProvision,quarterlyOperatingExpense,quarterlyNetPPE,annualOtherIntangibleAssets,annualGrossProfit,annualTotalNonCurrentAssets,annualCurrentLiabilities,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualChangeInInventory,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualInterestExpense,trailingInterestExpense,annualPretaxIncome,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingCapitalExpenditure,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,annualIncomeTaxPayable,trailingInvestingCashFlow,annualGrossPPE,annualAccumulatedDepreciation,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyDilutedEPS,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualBasicEPS,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingIncome,annualTotalRevenue,annualEndCashPosition,annualCurrentDebt,annualOperatingIncome,quarterlyDilutedAverageShares,trailingTotalRevenue,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,trailingEndCashPosition,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyEbitda,trailingTaxProvision,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualDilutedEPS,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,annualTotalAssets,annualTaxProvision,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingCostOfRevenue,trailingGrossProfit,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.962323200,-880000000.0,,,314000000.0,248000000.0,,,,994000000.0,12000000.0,90000000.0,3282000000.0,,,,,,,,,529000000.0,52000000.0,,,,,,,519000000.0,50345469.0,,,,,,,68000000.0,,,0.0,,0.0,,,,,,,5888000000.0,,,,3801000000.0,,,,,,,,,,0.0,,,,,973000000.0,,,,,1.12026,,,,,,,56000000.0,,,,,,,50345469.0,,,0.0,,0.0,,,,,,,,,,159000000.0,,116000000.0,,66000000.0,,,0.0,4946000000.0,,,,,,,4162000000.0,,,,,,2087000000.0,1502000000.0,,,1324000000.0,,,,,,1438000000.0,,,1.12026,2006000000.0,,,95000000.0,,,1118000000.0,,,,,,,,,,,3444000000.0,206000000.0,,,4000000.0,,,,,,56000000.0,,942000000.0,56000000.0,47000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,-880000000.0,,,246000000.0,246000000.0,,,,1016000000.0,9000000.0,89000000.0,3278000000.0,,,,,,,,,588000000.0,57000000.0,,,,,,,538000000.0,50345469.0,,,,,,,13000000.0,,,0.0,,0.0,,,,,,,5789000000.0,,,,3816000000.0,,,,,,,,,,0.0,,,,482000000.0,938000000.0,,,,,0.071506,,,,,,,4000000.0,,,,,,,50345469.0,,,0.0,,0.0,,,,,,,,,,116000000.0,,71000000.0,,,,,0.0,4874000000.0,,,,,,433000000.0,4158000000.0,,,,,,1973000000.0,1526000000.0,,,1223000000.0,,,,,,1426000000.0,,,0.071506,1922000000.0,,,84000000.0,,,1063000000.0,,,,,,,,,,,3348000000.0,160000000.0,,,-1000000.0,,,,,,4000000.0,,915000000.0,4000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-1008000000.0,,,292000000.0,214000000.0,137000000.0,,4000000.0,1015000000.0,-25000000.0,92000000.0,3299000000.0,102000000.0,673000000.0,3973000000.0,1434000000.0,102000000.0,23000000.0,3299000000.0,381000000.0,391000000.0,77000000.0,,1015000000.0,,,,,479000000.0,,,492000000.0,137000000.0,1399000000.0,,27000000.0,-39000000.0,292000000.0,,381000000.0,,0.0,241000000.0,,122000000.0,-25000000.0,,,5978000000.0,,,,3973000000.0,,,,,4307000000.0,-1008000000.0,,3000000.0,,0.0,4000000.0,,,,640000000.0,44000000.0,50345469.0,-139000000.0,,,-184000000.0,0.0,-195000000.0,1.954496,,0.0,-14000000.0,4424000000.0,,5097000000.0,214000000.0,391000000.0,315000000.0,,,0.0,214000000.0,197000000.0,-195000000.0,,,78000000.0,3660000000.0,,,,640000000.0,,46000000.0,,2000000.0,,78000000.0,99000000.0,,197000000.0,5094000000.0,187000000.0,,,-1000000.0,,401000000.0,4307000000.0,,,,358000000.0,,2005000000.0,1434000000.0,,5094000000.0,1161000000.0,214000000.0,-9000000.0,2124000000.0,-18000000.0,170000000.0,1399000000.0,601000000.0,2005000000.0,,2124000000.0,,99000000.0,0.0,479000000.0,601000000.0,1067000000.0,347000000.0,23000000.0,50345469.0,99000000.0,181000000.0,884000000.0,1.954496,,,,3660000000.0,94000000.0,347000000.0,401000000.0,11000000.0,,5978000000.0,23000000.0,,177000000.0,-14000000.0,,884000000.0,-14000000.0,48000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,-1008000000.0,,,303000000.0,303000000.0,,,,883000000.0,-43000000.0,92000000.0,3233000000.0,,,,,,,,,298000000.0,52000000.0,,,,,,,702000000.0,50345469.0,,,,,,,-100000000.0,,,0.0,,0.0,,,,,,,5852000000.0,,,,3935000000.0,,,,,,,,,,0.0,,,,467000000.0,1027000000.0,,,,,-1.144095,,,,,,,-57000000.0,,,,,,,50345469.0,,,0.0,,0.0,,,,,,,,,,4000000.0,,-50000000.0,,,,,0.0,5041000000.0,,,,,,344000000.0,4241000000.0,,,,,,1917000000.0,1325000000.0,,,1146000000.0,,,,,,1409000000.0,,,-1.144095,2307000000.0,,,112000000.0,,619000000.0,1104000000.0,,,,,,,,,,,3716000000.0,42000000.0,,,2000000.0,,,,,,-57000000.0,,811000000.0,-57000000.0,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,-1008000000.0,,,240000000.0,240000000.0,,,,840000000.0,-16000000.0,80000000.0,3177000000.0,,,,,,,,,340000000.0,57000000.0,,,,,,,683000000.0,50345469.0,,,,,,,-85000000.0,,,0.0,,0.0,,,,,,,5572000000.0,,,,3860000000.0,,,,,,,,,,0.0,,,,128000000.0,954000000.0,,,,,-1.358613,,,,,,,-69000000.0,,,,,,,50345469.0,,,0.0,,0.0,,,,,,,,,,34000000.0,,-9000000.0,,,,,0.0,4822000000.0,,,,,,622000000.0,4185000000.0,,,,,,1712000000.0,1294000000.0,,,1093000000.0,,,,,,1404000000.0,,,-1.358613,2124000000.0,,,107000000.0,,525000000.0,1022000000.0,,,,,,,,,,,3528000000.0,71000000.0,,,-36000000.0,,,,,,-69000000.0,,750000000.0,-69000000.0,37000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,-1008000000.0,,,175000000.0,175000000.0,,,,844000000.0,-10000000.0,89000000.0,3161000000.0,,,,,,,,,334000000.0,52000000.0,,,,,,,672000000.0,50345469.0,,,,,,,-108000000.0,,,0.0,,0.0,,,,,,,5452000000.0,,,,3833000000.0,,,,,,,,,,0.0,,,,432000000.0,1001000000.0,,,,,-1.93066,,,,,,,-98000000.0,,,,,,,50345469.0,,,0.0,,0.0,,,,,,,,,,21000000.0,,-32000000.0,,,,,0.0,4845000000.0,,,,,,175000000.0,4169000000.0,,,,,,1619000000.0,1335000000.0,,,1014000000.0,,,,,,1411000000.0,,,-1.93066,2099000000.0,,,92000000.0,,508000000.0,957000000.0,,,,,,,,,,,3510000000.0,57000000.0,,,-42000000.0,,,,,,-98000000.0,,607000000.0,-98000000.0,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-1123000000.0,,,85000000.0,85000000.0,134000000.0,,7000000.0,805000000.0,-36000000.0,146000000.0,3109000000.0,,213000000.0,3870000000.0,1209000000.0,,-32000000.0,3109000000.0,40000000.0,338000000.0,81000000.0,,805000000.0,,,,,488000000.0,,,22000000.0,134000000.0,1591000000.0,,169000000.0,-122000000.0,85000000.0,,40000000.0,,0.0,242000000.0,,-418000000.0,,,,5313000000.0,,,,3870000000.0,,,,,4232000000.0,-1123000000.0,,-114000000.0,,0.0,7000000.0,,,-241000000.0,540000000.0,-131000000.0,50765015.0,-123000000.0,,,-97000000.0,0.0,-48000000.0,-6.149511,,0.0,-86000000.0,4273000000.0,,4486000000.0,85000000.0,338000000.0,-194000000.0,,,0.0,85000000.0,-57000000.0,-48000000.0,5000000.0,,,3766000000.0,,,,540000000.0,,-37000000.0,,-103000000.0,,,-312000000.0,,-57000000.0,4975000000.0,316000000.0,,,-1000000.0,,92000000.0,4232000000.0,,,,407000000.0,-241000000.0,1443000000.0,1209000000.0,,4975000000.0,1233000000.0,85000000.0,4000000.0,2041000000.0,,214000000.0,1591000000.0,451000000.0,1443000000.0,,2041000000.0,,-312000000.0,0.0,488000000.0,451000000.0,1190000000.0,303000000.0,8000000.0,50765015.0,-312000000.0,155000000.0,338000000.0,-6.149511,,,,3766000000.0,43000000.0,303000000.0,92000000.0,47000000.0,,5313000000.0,-106000000.0,,216000000.0,-86000000.0,,338000000.0,-86000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,-1123000000.0,,,79000000.0,79000000.0,129000000.0,,,726000000.0,-12000000.0,86000000.0,3074000000.0,,,,,,,,,231000000.0,47000000.0,,,,,,-49000000.0,490000000.0,51184560.0,1000000.0,,,,0.0,,-60000000.0,,-14000000.0,48000000.0,-6000000.0,0.0,,,,,,,5271000000.0,,,,3846000000.0,,,,,,,,,,85000000.0,7000000.0,,,-238000000.0,568000000.0,,,,,-0.76273,,,,,,,-39000000.0,,,,,,,51184560.0,,,79000000.0,,-6000000.0,,,,,,,,,43000000.0,25000000.0,,-18000000.0,,,,,34000000.0,4966000000.0,,-9000000.0,,,59000000.0,55000000.0,4197000000.0,,,,,,1425000000.0,1145000000.0,,,1065000000.0,,,,,,1591000000.0,,,-0.76273,2101000000.0,76000000.0,,0.0,,504000000.0,997000000.0,309000000.0,,,,,,,,,,3821000000.0,68000000.0,,,13000000.0,3000000.0,,,,,-39000000.0,,305000000.0,-39000000.0,34000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,-1123000000.0,,,88000000.0,88000000.0,106000000.0,,,760000000.0,0.0,91000000.0,3083000000.0,,,,,93000000.0,,,,247000000.0,55000000.0,,,,,,-24000000.0,386000000.0,51604106.0,1000000.0,,,,0.0,,1000000.0,,-18000000.0,49000000.0,9000000.0,0.0,,,,,,,5344000000.0,,,,3848000000.0,,,,,,,,,,79000000.0,7000000.0,,,-226000000.0,584000000.0,,,,,0.214518,,,,,,,11000000.0,,,,,,,51604106.0,,,88000000.0,,-23000000.0,,,,,,,,,44000000.0,64000000.0,,20000000.0,,,,,31000000.0,5017000000.0,,-8000000.0,,,63000000.0,64000000.0,4206000000.0,,,,,,1496000000.0,1258000000.0,,,1237000000.0,,,,,,1578000000.0,,,0.214518,2075000000.0,-5000000.0,,0.0,,521000000.0,1126000000.0,390000000.0,,,,,,,,,,3759000000.0,111000000.0,,,45000000.0,-5000000.0,,,,,11000000.0,,327000000.0,11000000.0,37000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,-1123000000.0,,,111000000.0,111000000.0,105000000.0,,,810000000.0,11000000.0,84000000.0,3057000000.0,,,,,92000000.0,,,,281000000.0,62000000.0,,,,,,40000000.0,380000000.0,51604106.0,1000000.0,,,,0.0,,37000000.0,,-37000000.0,7000000.0,23000000.0,0.0,,,,,,,5394000000.0,,,,3805000000.0,,,,,,,,,,88000000.0,7000000.0,,,-242000000.0,572000000.0,,,,,0.500542,,,,,,,26000000.0,,,,,,,51604106.0,,,111000000.0,,-24000000.0,,,,,,,,,45000000.0,137000000.0,,92000000.0,,,,,-30000000.0,5055000000.0,,9000000.0,,,-63000000.0,90000000.0,4180000000.0,,,,,,1589000000.0,1295000000.0,,,1262000000.0,,,,,,1586000000.0,,,0.500542,2069000000.0,-51000000.0,,0.0,,532000000.0,1086000000.0,405000000.0,,,,,,,,,,3760000000.0,176000000.0,,,6000000.0,4000000.0,,,,,26000000.0,,339000000.0,26000000.0,39000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-1198000000.0,,,77000000.0,77000000.0,69000000.0,,7000000.0,873000000.0,-53000000.0,130000000.0,3035000000.0,83000000.0,533000000.0,3900000000.0,1274000000.0,83000000.0,37000000.0,3035000000.0,168000000.0,262000000.0,44000000.0,,873000000.0,,,,-68000000.0,344000000.0,,2000000.0,319000000.0,69000000.0,2019000000.0,0.0,-37000000.0,-2000000.0,77000000.0,-39000000.0,64000000.0,-34000000.0,0.0,208000000.0,,-24000000.0,,,,5512000000.0,,,,3900000000.0,,,,,4233000000.0,-1198000000.0,,-61000000.0,,111000000.0,7000000.0,,,-504000000.0,607000000.0,-8000000.0,51604106.0,-101000000.0,,,-108000000.0,0.0,-80000000.0,0.953412,,0.0,51000000.0,4356000000.0,,4889000000.0,77000000.0,262000000.0,142000000.0,,,0.0,77000000.0,60000000.0,-27000000.0,5000000.0,,,4110000000.0,,,,607000000.0,45000000.0,93000000.0,,48000000.0,,,30000000.0,,25000000.0,5384000000.0,18000000.0,-53000000.0,,-1000000.0,-41000000.0,141000000.0,4233000000.0,,,,391000000.0,-504000000.0,1612000000.0,1274000000.0,,5384000000.0,1325000000.0,77000000.0,10000000.0,2022000000.0,,85000000.0,2019000000.0,529000000.0,1612000000.0,,2022000000.0,-57000000.0,49000000.0,0.0,344000000.0,529000000.0,1147000000.0,377000000.0,,51604106.0,49000000.0,214000000.0,128000000.0,0.953412,,,,4110000000.0,178000000.0,377000000.0,141000000.0,-27000000.0,8000000.0,5512000000.0,-54000000.0,,177000000.0,32000000.0,,128000000.0,51000000.0,104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,-1198000000.0,,,71000000.0,71000000.0,67000000.0,,,915000000.0,7000000.0,86000000.0,3031000000.0,,,,,85000000.0,,,,269000000.0,44000000.0,,,,,,-48000000.0,337000000.0,52023651.0,,,,,0.0,,60000000.0,,-19000000.0,31000000.0,-7000000.0,0.0,,,,,,,5533000000.0,,,-2000000.0,3890000000.0,,,,,,,,,,77000000.0,7000000.0,,,-488000000.0,603000000.0,,,,,0.977248,,,,,,,51000000.0,,,,,,,52023651.0,,,71000000.0,,10000000.0,,,,,,,,,45000000.0,120000000.0,,75000000.0,,,,,12000000.0,5346000000.0,,3000000.0,,,-50000000.0,186000000.0,4229000000.0,,,,,,1643000000.0,1266000000.0,,,1328000000.0,,,,,,2035000000.0,,,0.977248,1978000000.0,-26000000.0,,0.0,,505000000.0,1167000000.0,365000000.0,,,,,,,,,,4080000000.0,161000000.0,,,26000000.0,11000000.0,,,,,53000000.0,,187000000.0,51000000.0,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,-1198000000.0,,,65000000.0,65000000.0,84000000.0,,,912000000.0,-1000000.0,89000000.0,3050000000.0,,,,,85000000.0,,,,268000000.0,41000000.0,,,,,,-15000000.0,343000000.0,51184560.0,,,,,0.0,,13000000.0,,-37000000.0,42000000.0,-5000000.0,0.0,,,,,,,5588000000.0,,,-7000000.0,3922000000.0,,,,,,,,,,71000000.0,7000000.0,,,-458000000.0,565000000.0,,,,,0.262188,,,,,,,14000000.0,,,,,,,51184560.0,,,65000000.0,,-34000000.0,,,,,,,,,46000000.0,104000000.0,,58000000.0,,,,,5000000.0,5365000000.0,,-5000000.0,,,-26000000.0,199000000.0,4248000000.0,,,,,,1666000000.0,1247000000.0,,,1410000000.0,,,,,,2050000000.0,,,0.262188,1984000000.0,24000000.0,,0.0,,548000000.0,1263000000.0,385000000.0,,,,,,,,,,4118000000.0,147000000.0,,,-8000000.0,3000000.0,,,,,14000000.0,,223000000.0,14000000.0,43000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,-1198000000.0,,,71000000.0,71000000.0,76000000.0,,,851000000.0,-15000000.0,83000000.0,3087000000.0,,,,,85000000.0,,,,391000000.0,42000000.0,,,,,,34000000.0,339000000.0,51184560.0,,,,,0.0,,-25000000.0,,-79000000.0,40000000.0,6000000.0,0.0,,,,,,,5523000000.0,,,0.0,3982000000.0,,,,,,,,,,65000000.0,7000000.0,,,-462000000.0,557000000.0,,,,,-0.190682,,,,,,,-10000000.0,,,,,,,51184560.0,,,71000000.0,,-70000000.0,,,,,,,,,45000000.0,41000000.0,,-4000000.0,,,,,-39000000.0,5313000000.0,,-18000000.0,,,188000000.0,189000000.0,4285000000.0,,,,,,1541000000.0,1439000000.0,,,1294000000.0,,,,,,1897000000.0,,,-0.190682,1901000000.0,65000000.0,,0.0,,493000000.0,1215000000.0,460000000.0,,,,,,,,,,3874000000.0,79000000.0,,,17000000.0,8000000.0,,,,,-10000000.0,,210000000.0,-10000000.0,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-1616000000.0,,,80000000.0,80000000.0,74000000.0,,7000000.0,828000000.0,1000000.0,89000000.0,3091000000.0,117000000.0,498000000.0,4085000000.0,1460000000.0,117000000.0,57000000.0,3091000000.0,189000000.0,363000000.0,40000000.0,,828000000.0,,,,-34000000.0,342000000.0,,,334000000.0,74000000.0,2038000000.0,0.0,106000000.0,9000000.0,80000000.0,-29000000.0,76000000.0,9000000.0,0.0,167000000.0,,57000000.0,,,,5635000000.0,,,1000000.0,4085000000.0,,,,,4707000000.0,-1616000000.0,,-30000000.0,,71000000.0,7000000.0,,,-541000000.0,577000000.0,3000000.0,51184560.0,-63000000.0,,,-164000000.0,0.0,-124000000.0,1.263272,,0.0,11000000.0,4943000000.0,,5441000000.0,80000000.0,363000000.0,151000000.0,,,0.0,80000000.0,25000000.0,-30000000.0,,,,4026000000.0,,,,577000000.0,47000000.0,69000000.0,,22000000.0,,,65000000.0,,47000000.0,5486000000.0,172000000.0,-10000000.0,,-8000000.0,60000000.0,207000000.0,4707000000.0,,,,347000000.0,-541000000.0,1550000000.0,1460000000.0,,5486000000.0,1409000000.0,80000000.0,40000000.0,1914000000.0,,77000000.0,2038000000.0,507000000.0,1550000000.0,,1914000000.0,43000000.0,66000000.0,0.0,342000000.0,507000000.0,1298000000.0,492000000.0,,51184560.0,66000000.0,164000000.0,149000000.0,1.263272,,,,4026000000.0,111000000.0,492000000.0,207000000.0,22000000.0,18000000.0,5635000000.0,-8000000.0,,183000000.0,8000000.0,,149000000.0,11000000.0,42000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,-1616000000.0,,,104000000.0,104000000.0,87000000.0,,,852000000.0,41000000.0,95000000.0,3047000000.0,,,,,115000000.0,,,,225000000.0,41000000.0,,,,,,28000000.0,366000000.0,50765015.0,2000000.0,,,,0.0,,143000000.0,,-21000000.0,-9000000.0,24000000.0,0.0,,,,,,,5788000000.0,,,-32000000.0,4040000000.0,,,,,,,,,,80000000.0,7000000.0,,,-540000000.0,636000000.0,,,,,2.026002,,,,,,,102000000.0,,,,,,,50765015.0,,,104000000.0,,5000000.0,,,,,,,,,51000000.0,209000000.0,,158000000.0,,,,,-30000000.0,5566000000.0,,39000000.0,,,-158000000.0,309000000.0,4663000000.0,,,,,,1748000000.0,1354000000.0,,,1755000000.0,,,,,,2024000000.0,,,2.026002,2101000000.0,-31000000.0,,0.0,,617000000.0,1502000000.0,464000000.0,,,,,,,,,,4212000000.0,253000000.0,,,25000000.0,8000000.0,,,,,102000000.0,,222000000.0,102000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,-1616000000.0,,,143000000.0,143000000.0,106000000.0,,,947000000.0,68000000.0,95000000.0,3028000000.0,,,,,112000000.0,,,,167000000.0,47000000.0,,,,,,-230000000.0,372000000.0,49506378.0,2000000.0,,,,-2000000.0,,393000000.0,,-35000000.0,293000000.0,39000000.0,0.0,,,,,,,5924000000.0,,,-22000000.0,3966000000.0,,,,,,,,,,104000000.0,7000000.0,,,-550000000.0,629000000.0,,,,,6.554711,,,,,,,325000000.0,,,,,,,49506378.0,,,143000000.0,,-24000000.0,,,,,,,,,48000000.0,474000000.0,,426000000.0,,,,,258000000.0,5406000000.0,,55000000.0,,,-117000000.0,635000000.0,4644000000.0,,,,,,1958000000.0,1352000000.0,,,2109000000.0,,,,,,1998000000.0,,,6.554711,1950000000.0,-99000000.0,,0.0,,695000000.0,1588000000.0,524000000.0,,,,,,,,,,4054000000.0,521000000.0,,,14000000.0,11000000.0,,,,,325000000.0,,518000000.0,325000000.0,47000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,-1616000000.0,,,170000000.0,170000000.0,159000000.0,,,1106000000.0,162000000.0,93000000.0,3030000000.0,,,,,113000000.0,,,,394000000.0,43000000.0,,,,,,-357000000.0,377000000.0,49506378.0,12000000.0,,,,2000000.0,,622000000.0,,-37000000.0,402000000.0,27000000.0,0.0,,,,,,,6244000000.0,,,-7000000.0,3864000000.0,,,,,,,,,,143000000.0,7000000.0,,,-525000000.0,695000000.0,,,,,9.319607,,,,,,,460000000.0,,,,,,,49506378.0,,,170000000.0,,-18000000.0,,,,,,,,,48000000.0,707000000.0,,659000000.0,,,,,365000000.0,5236000000.0,,132000000.0,,,-226000000.0,1094000000.0,4646000000.0,,,,,,2380000000.0,1701000000.0,,,2456000000.0,,,,,,2006000000.0,,,9.319607,1370000000.0,-146000000.0,,0.0,,857000000.0,1704000000.0,575000000.0,,,,,,,,,,3535000000.0,752000000.0,,,6000000.0,17000000.0,,,,,460000000.0,,1008000000.0,460000000.0,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-3826000000.0,,,2496000000.0,2495000000.0,955000000.0,,59000000.0,4013000000.0,546000000.0,1074000000.0,7562000000.0,106000000.0,7503000000.0,9528000000.0,6230000000.0,106000000.0,174000000.0,7562000000.0,4611000000.0,341000000.0,134000000.0,,4013000000.0,,,,-1770000000.0,1005000000.0,,-7000000.0,6699000000.0,955000000.0,2740000000.0,-763000000.0,-1374000000.0,4975000000.0,2496000000.0,-805000000.0,3925000000.0,1645000000.0,1650000000.0,265000000.0,,6133000000.0,,,,19153000000.0,,,7000000.0,9528000000.0,,,,,11388000000.0,-3826000000.0,,86000000.0,,170000000.0,59000000.0,,,619000000.0,1899000000.0,1735000000.0,269767808.0,-2329000000.0,,,-898000000.0,1650000000.0,-801000000.0,17.423613,,0.0,3814000000.0,14694000000.0,,22197000000.0,2495000000.0,341000000.0,6146000000.0,,,0.0,2495000000.0,3713000000.0,-764000000.0,9000000.0,,1000000.0,5334000000.0,,,,1899000000.0,406000000.0,5309000000.0,,4903000000.0,,1000000.0,4701000000.0,,3120000000.0,11564000000.0,-1173000000.0,-140000000.0,,-54000000.0,-672000000.0,4739000000.0,11388000000.0,,,,1357000000.0,619000000.0,9625000000.0,6230000000.0,,11564000000.0,15877000000.0,2495000000.0,116000000.0,1639000000.0,-763000000.0,760000000.0,2740000000.0,2006000000.0,9625000000.0,,1639000000.0,-1098000000.0,4701000000.0,0.0,1005000000.0,2006000000.0,9900000000.0,2307000000.0,,269767808.0,4701000000.0,804000000.0,5846000000.0,17.423613,,,,5334000000.0,5977000000.0,2307000000.0,4739000000.0,129000000.0,80000000.0,19153000000.0,817000000.0,,553000000.0,3814000000.0,,5846000000.0,3814000000.0,668000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
