date,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualEbitda,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetPPE,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,trailingPretaxIncome,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingTaxProvision,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualTotalRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualDilutedAverageShares,annualFreeCashFlow,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,annualDilutedEPS,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyOperatingIncome,trailingNetIncome,quarterlyDilutedEPS,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualCashDividendsPaid,annualRetainedEarnings,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingSaleOfInvestment,annualTotalAssets,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1988-08-31,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65658000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97200000.0,,,,,97200000.0,,0.13,,,,,,,,,,,,,,,,,,,,,,,65658000.0,,,,,,,8700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-30,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100100000.0,,,,,100100000.0,,0.11,,,,,,,,,,,,,,,,,,,,,,,65850000.0,,,,,,,7900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82100000.0,,,,,82100000.0,,0.04,,,,,,,,,,,,,,,,,,,,,,,65850000.0,,,,,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-31,,,-41000000.0,,,66100000.0,71600000.0,,71600000.0,4300000.0,,6000000.0,,6000000.0,,0.0,,,7800000.0,56800000.0,,,,59200000.0,,59200000.0,4300000.0,10800000.0,,,57200000.0,160400000.0,,,,66100000.0,,,,,,,,6000000.0,0.37,,286200000.0,,,,49000000.0,,,,,,,107100000.0,,,1100000.0,,,136100000.0,7000000.0,,39000000.0,,,,,,,,-1000000.0,,,,,0.0,,,47100000.0,49000000.0,,,,14800000.0,7800000.0,,0.0,,4200000.0,,376100000.0,,,215700000.0,,,-232300000.0,82400000.0,,,69142857.0,0.0,,,,,,,0.35,,139200000.0,,,86600000.0,-41000000.0,,,10800000.0,113300000.0,,24200000.0,,,,,,139200000.0,65405405.0,96700000.0,6000000.0,,150100000.0,,-232300000.0,,,,107100000.0,56800000.0,24200000.0,4200000.0,,,86600000.0,0.0,150100000.0,1100000.0,77000000.0,,77000000.0,24200000.0,,,,,,,,,103200000.0,82400000.0,136100000.0,,,,5200000.0,,147000000.0,,,147000000.0,,,,286200000.0,,,,,,,,,,,,,,,,,,
1989-08-31,,,-43200000.0,,6600000.0,65800000.0,,0.14,78800000.0,,,500000.0,400000.0,500000.0,,,28800000.0,,7800000.0,,1900000.0,,,,,58900000.0,,10100000.0,0.0,,,,-2900000.0,,,,100000.0,-800000.0,-1800000.0,,16200000.0,,,,,,295900000.0,,,,24900000.0,,,,,68571429.0,,,,,,-5500000.0,,134800000.0,,,,,26800000.0,400000.0,,,,,,,6000000.0,,,,,,,,,,,,,9600000.0,,,,,,,,,,,18100000.0,,,,,,,0.0,-1800000.0,-3500000.0,,,,,,-13800000.0,,92800000.0,,,,,,,,,-2600000.0,,,,141800000.0,,107500000.0,,,161100000.0,,17700000.0,,0.14,,109000000.0,59500000.0,,4700000.0,,,,,,4800000.0,,,77500000.0,,61000000.0,,,,,,46500000.0,68571429.0,,82300000.0,,,,,9600000.0,,153400000.0,9600000.0,28400000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1989-11-30,,,-45400000.0,,6000000.0,66000000.0,,0.14,77500000.0,,,3400000.0,700000.0,3400000.0,,,29300000.0,,20600000.0,,2100000.0,,,,,65000000.0,,11200000.0,0.0,,,,2800000.0,,,,300000.0,9800000.0,-1600000.0,,14800000.0,,,,,,308000000.0,,,,25400000.0,,,,,67692308.0,,,,,,2900000.0,,142200000.0,,,,,20900000.0,400000.0,,,,,,,0.0,,,,,,,,,,,,,8800000.0,,,,,,,,,,,16700000.0,,,,,,,0.0,-9700000.0,-3800000.0,,,,,,-1200000.0,,97800000.0,,,,,,,,,8200000.0,,,,148300000.0,,110000000.0,,,165800000.0,,16300000.0,,0.13,,111400000.0,66900000.0,,5400000.0,,,,,,4700000.0,,,76700000.0,,64400000.0,,,,,,45600000.0,62857143.0,,81400000.0,,,,,8800000.0,,158900000.0,8800000.0,28900000.0,,-8100000.0,,,,,,,,,,,,,,,,,,,,,
1990-02-28,,,-48800000.0,,1900000.0,83500000.0,,0.05,87200000.0,,,1100000.0,400000.0,1100000.0,,,31600000.0,,17800000.0,,2900000.0,,,,,92600000.0,,11500000.0,0.0,,,,31900000.0,,,,200000.0,4400000.0,-3700000.0,,4800000.0,,,,,,362500000.0,,,,27700000.0,,,,,58000000.0,,,,,,-2400000.0,,187600000.0,,,,,19800000.0,500000.0,,,,,,,0.0,,,,,,,,,,,,,2900000.0,,,,,,,,,,,7800000.0,,,,,,,0.0,-38700000.0,-3900000.0,,,,,,-1500000.0,,96800000.0,,,,,,,,,700000.0,,,,203500000.0,,101300000.0,,,174900000.0,,7300000.0,,0.05,,132300000.0,65300000.0,,6500000.0,,,,,,4800000.0,,,133400000.0,,62400000.0,,,,,,38900000.0,58000000.0,,138200000.0,,,,,2900000.0,,158300000.0,2900000.0,31100000.0,,-35000000.0,,,,,,,,,,,,,,,,,,,,,
1990-05-31,26100000.0,,-48200000.0,,2700000.0,81600000.0,87400000.0,,87400000.0,5900000.0,,2500000.0,-2000000.0,2500000.0,,26000000.0,47900000.0,,5000000.0,63200000.0,1900000.0,,,100100000.0,,100100000.0,5900000.0,8000000.0,0.0,,66600000.0,192000000.0,-5700000.0,,,81600000.0,0.0,12600000.0,-3600000.0,-4600000.0,9000000.0,,,2500000.0,0.42,,375300000.0,,,-3500000.0,28900000.0,,,,,,,129800000.0,,,0.0,1500000.0,,189700000.0,8900000.0,,44900000.0,,29300000.0,10900000.0,,,,,-500000.0,,0.0,,,-55600000.0,,-10700000.0,54400000.0,28900000.0,,,,17200000.0,5000000.0,6300000.0,0.0,,4900000.0,,444800000.0,29300000.0,,252800000.0,200000.0,,24000000.0,151100000.0,,,69250000.0,15300000.0,600000.0,0.0,-5400000.0,-3800000.0,,0.0,0.4,,214300000.0,-1200000.0,,99400000.0,-48200000.0,-17700000.0,,8000000.0,137600000.0,,27700000.0,,9000000.0,,,,214300000.0,65952381.0,126000000.0,2500000.0,-45100000.0,185600000.0,,13100000.0,,,,129800000.0,63200000.0,27700000.0,4900000.0,,-15000000.0,99400000.0,6000000.0,185600000.0,0.0,145200000.0,,145200000.0,27700000.0,65000000.0,,,,,,61000000.0,,125400000.0,151100000.0,189700000.0,100000.0,12200000.0,,6300000.0,,161000000.0,6300000.0,37000000.0,161000000.0,-2000000.0,,,375300000.0,,,,,,,,,,,,,,,,,,
1990-08-31,,,-50600000.0,,7100000.0,83600000.0,,0.15,90700000.0,5900000.0,,9400000.0,600000.0,9400000.0,,,35800000.0,,5000000.0,,2900000.0,,,,,99700000.0,,7700000.0,0.0,,,,-4400000.0,,,,,15700000.0,-4400000.0,,17700000.0,,,,,,389600000.0,,,,36800000.0,,,,,75714286.0,,,,,,6900000.0,,191000000.0,,,,,30000000.0,600000.0,,,,,,,2500000.0,,,,,,,,,,,,,10600000.0,,,,,,,,,,,20600000.0,,,,,,,0.0,-4400000.0,-4100000.0,,,,,,2400000.0,,105900000.0,,,,,,,,,11300000.0,,,,192500000.0,,131500000.0,,,198600000.0,,20000000.0,,0.14,,134200000.0,71800000.0,,5500000.0,,,,,,-100000.0,,,114900000.0,,75700000.0,,,,,,55800000.0,70666667.0,,120700000.0,,,,,10600000.0,,197100000.0,10600000.0,35200000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1990-11-30,,,-53000000.0,,6500000.0,83900000.0,,0.14,90000000.0,5900000.0,,5000000.0,500000.0,5000000.0,,,35800000.0,,5000000.0,,2400000.0,,,,,99200000.0,,9200000.0,100000.0,,,,-2600000.0,,,,,4600000.0,-2800000.0,,16300000.0,,,,,,392400000.0,,,,34900000.0,,,,,70000000.0,,,,,,-4400000.0,,192300000.0,,,,,27600000.0,500000.0,,,,,,,0.0,,,,,,,,,,,,,9800000.0,,,,,,,,,,,18700000.0,,,,,,,0.0,-6400000.0,-4700000.0,,,,,,-8900000.0,,111000000.0,,,,,,,,,1800000.0,,,,190300000.0,,130300000.0,,,200100000.0,,18100000.0,,0.14,,136900000.0,67500000.0,,10800000.0,,,,,,-100000.0,,,117000000.0,,76400000.0,,,,,,53900000.0,70000000.0,,122800000.0,,,,,9800000.0,,202100000.0,9800000.0,35200000.0,,-3600000.0,,,,,,,,,,,,,,,,,,,,,
1991-02-28,,,-50600000.0,,2200000.0,80200000.0,,0.05,85100000.0,5600000.0,,3200000.0,1700000.0,3200000.0,,,32900000.0,,10000000.0,,2200000.0,,,,,93600000.0,,15000000.0,0.0,,,,-20000000.0,,,,0.0,11200000.0,-2300000.0,,5500000.0,,,,,,374300000.0,,,,34100000.0,,,,,66000000.0,,,,,,-2000000.0,,188800000.0,,,,,24600000.0,600000.0,,,,,,,0.0,,,,,,,,,,,,,3300000.0,,,,,,,,,,,6700000.0,,,,,,,0.0,6800000.0,-4700000.0,,,,,,8100000.0,,110400000.0,,,,,,,,,8900000.0,,,,172300000.0,,102500000.0,,,185500000.0,,6100000.0,,0.05,,130800000.0,68700000.0,,11000000.0,,,,,,100000.0,,,97900000.0,,63500000.0,,,,,,39000000.0,66000000.0,,103600000.0,,,,,3300000.0,,202000000.0,3300000.0,32400000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1991-05-31,-20100000.0,,-52100000.0,,3800000.0,82500000.0,85700000.0,,85700000.0,4800000.0,,18600000.0,200000.0,18600000.0,,36100000.0,59200000.0,,5200000.0,75700000.0,2100000.0,,,92800000.0,,92800000.0,4800000.0,20500000.0,0.0,,72900000.0,223400000.0,6900000.0,,,82500000.0,100000.0,4600000.0,-6900000.0,-3400000.0,11500000.0,,,18600000.0,0.44,,401200000.0,,,15800000.0,36100000.0,,,,,,,134600000.0,,,-100000.0,15300000.0,,195800000.0,9700000.0,,51600000.0,,34400000.0,12700000.0,,,,,3000000.0,,0.0,,,-200000.0,,-16400000.0,58500000.0,36100000.0,,,,19800000.0,5200000.0,7700000.0,0.0,,7300000.0,,500300000.0,34400000.0,,276900000.0,,,26300000.0,119200000.0,,,73953488.0,19700000.0,200000.0,0.0,3800000.0,-4800000.0,,0.0,0.43,,194900000.0,-7600000.0,,114800000.0,-52100000.0,-6000000.0,,20500000.0,164900000.0,,31800000.0,,-2300000.0,,,,194900000.0,72272727.0,132800000.0,18600000.0,-1300000.0,205400000.0,,13600000.0,,,,134600000.0,75700000.0,31800000.0,7300000.0,,-18300000.0,114800000.0,2800000.0,205400000.0,-100000.0,114500000.0,,114500000.0,31800000.0,60000000.0,,,,,,72800000.0,,150500000.0,119200000.0,195800000.0,,14400000.0,,7700000.0,,206300000.0,7700000.0,46500000.0,206300000.0,2300000.0,,,401200000.0,,,,,,,,,,,,,,,,,,
1991-08-31,,,-57700000.0,,6800000.0,85500000.0,,0.14,88400000.0,4800000.0,,19200000.0,1200000.0,19200000.0,,,37400000.0,,4300000.0,,2700000.0,,,,,114300000.0,,24500000.0,-100000.0,,,,29000000.0,,,,200000.0,7700000.0,-2200000.0,,17000000.0,,,,,,440600000.0,,,,42200000.0,,,,,72857143.0,,,,,,600000.0,,224300000.0,,,,,29200000.0,700000.0,,,,,,,18600000.0,,,,,,,,,,,,,10200000.0,,,,,,,,,,,19300000.0,,,,,,,0.0,-36200000.0,-4800000.0,,,,,,-5300000.0,,120200000.0,,,,,,,,,5500000.0,,,,228700000.0,,130200000.0,,,216300000.0,,18600000.0,,0.14,,143200000.0,75700000.0,,10200000.0,,,,,,0.0,,,148200000.0,,74200000.0,,,,,,56000000.0,72857143.0,,153000000.0,,,,,10200000.0,,211900000.0,10200000.0,36700000.0,,-34000000.0,,,,,,,,,,,,,,,,,,,,,
1991-11-30,,,-73800000.0,,6700000.0,111400000.0,,0.14,104500000.0,7200000.0,,17400000.0,100000.0,17400000.0,,,38900000.0,,3000000.0,,3300000.0,,,,,145200000.0,,25100000.0,200000.0,,,,69800000.0,,,,0.0,4000000.0,-3500000.0,,16800000.0,,,,,,522200000.0,,,,42800000.0,,,,,72142857.0,,,,,,-1800000.0,,281700000.0,,,,,28700000.0,700000.0,,,,,,,0.0,,,,,,,,,,,,,10100000.0,,,,,,,,,,,20700000.0,,,,,,,0.0,-75500000.0,-5300000.0,,,,,,-8500000.0,,125000000.0,,,,,,,,,500000.0,,,,305400000.0,,139300000.0,,,240500000.0,,20000000.0,,0.14,,185200000.0,74500000.0,,11300000.0,,,,,,0.0,,,223700000.0,,80400000.0,,,,,,58900000.0,72142857.0,,230900000.0,,,,,10100000.0,,216800000.0,10100000.0,38200000.0,,-72000000.0,,,,,,,,,,,,,,,,,,,,,
1992-02-29,,,-76900000.0,,2900000.0,111400000.0,,0.06,106800000.0,7100000.0,,16100000.0,100000.0,16100000.0,,,38900000.0,,7500000.0,,4200000.0,,,,,144700000.0,,24100000.0,-100000.0,,,,-10600000.0,,,,100000.0,12300000.0,-3000000.0,,7200000.0,,,,,,517500000.0,,,,40100000.0,,,,,71666667.0,,,,,,-1300000.0,,280200000.0,,,,,29100000.0,1000000.0,,,,,,,0.0,,,,,,,,,,,,,4300000.0,,,,,,,,,,,12200000.0,,,,,,,0.0,-3000000.0,-5300000.0,,,,,,3000000.0,,124000000.0,,,,,,,,,9300000.0,,,,301500000.0,,125500000.0,,,237300000.0,,11200000.0,,0.06,,188300000.0,76700000.0,,13000000.0,,,,,,-100000.0,,,217800000.0,,75400000.0,,,,,,50100000.0,71666667.0,,224800000.0,,,,,4300000.0,,216000000.0,4300000.0,37900000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1992-05-31,104400000.0,,-75800000.0,,6400000.0,126300000.0,110900000.0,,110900000.0,8200000.0,,27300000.0,-2000000.0,27300000.0,,45700000.0,62900000.0,,7300000.0,90100000.0,3700000.0,,,142300000.0,,142300000.0,8200000.0,27300000.0,0.0,,91200000.0,249900000.0,16200000.0,,,126300000.0,200000.0,21700000.0,-8400000.0,-2300000.0,16300000.0,,,27300000.0,0.46,,558900000.0,,,8700000.0,42600000.0,,,,,,,202100000.0,,,-100000.0,11200000.0,,295900000.0,13900000.0,,57300000.0,,40200000.0,17000000.0,,,,,-600000.0,,0.0,,,-141400000.0,,-17100000.0,71800000.0,42600000.0,,,,22800000.0,7300000.0,9900000.0,0.0,,8300000.0,,552100000.0,40200000.0,,302200000.0,,,39000000.0,247000000.0,,,75000000.0,28600000.0,500000.0,0.0,-26700000.0,-5300000.0,,0.0,0.46,,337100000.0,4900000.0,,128600000.0,-75800000.0,-5900000.0,,27300000.0,178100000.0,,34500000.0,,13300000.0,,,,337100000.0,75000000.0,157100000.0,27300000.0,-124300000.0,263000000.0,,22000000.0,,,,202100000.0,90100000.0,34500000.0,8300000.0,,-20700000.0,128600000.0,18600000.0,263000000.0,-100000.0,238900000.0,,238900000.0,34500000.0,72200000.0,,,,,,84900000.0,,158700000.0,247000000.0,295900000.0,-100000.0,19400000.0,,9900000.0,,221800000.0,9900000.0,45900000.0,221800000.0,-18300000.0,,,558900000.0,,,,,,,,,,,,,,,,,,
1992-08-31,,,-79900000.0,,8200000.0,127900000.0,,0.16,109500000.0,7800000.0,,31800000.0,-200000.0,31800000.0,,,44300000.0,,17300000.0,,3400000.0,,,,,144700000.0,,28200000.0,-100000.0,,,,-6500000.0,,,,100000.0,15300000.0,-4300000.0,,20200000.0,,,,,,578500000.0,,,,54500000.0,,,,,80000000.0,,,,,,4500000.0,,300800000.0,,,,,36600000.0,,,,,,,,27300000.0,,,,,,,,,,,,,12000000.0,,,,,,,,,3300000.0,,23700000.0,,,,,,,0.0,-4300000.0,-5300000.0,,,,,,,,135200000.0,,,,,,,,,11000000.0,,,,349800000.0,,166200000.0,,,277700000.0,,23700000.0,,0.15,,207800000.0,108400000.0,,14400000.0,,,,,,-100000.0,,,233700000.0,,98200000.0,,,,,,68000000.0,75000000.0,,241400000.0,,,,,12000000.0,,228700000.0,12000000.0,44300000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1992-11-30,,,-82800000.0,,7200000.0,128400000.0,,0.14,110100000.0,8100000.0,,25300000.0,100000.0,25300000.0,,,42700000.0,,15500000.0,,3400000.0,,,,,139900000.0,,32200000.0,0.0,,,,-10800000.0,,,,100000.0,9200000.0,-4900000.0,,17900000.0,,,,,,561100000.0,,,,46200000.0,,,,,76428571.0,,,,,,-6500000.0,,300500000.0,,,,,30200000.0,,,,,,,,0.0,,,,,,,,,,,,,10700000.0,,,,,,,,,5800000.0,,21200000.0,,,,,,,0.0,-4900000.0,-5700000.0,,,,,,,,140200000.0,,,,,,,,,4300000.0,,,,328100000.0,,153400000.0,,,260600000.0,,21200000.0,,0.14,,211200000.0,91900000.0,,13900000.0,,,,,,-100000.0,,,228200000.0,,89500000.0,,,,,,63900000.0,76428571.0,,236200000.0,,,,,10700000.0,,233000000.0,10700000.0,42700000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1993-02-28,,,-86300000.0,,3100000.0,133600000.0,,0.06,111800000.0,8700000.0,,19400000.0,-100000.0,19400000.0,,,43700000.0,,9900000.0,,3200000.0,,,,,138300000.0,,31600000.0,100000.0,,,,-10500000.0,,,,200000.0,17900000.0,-13200000.0,,7800000.0,,,,,,560200000.0,,,,44400000.0,,,,,78333333.0,,,,,,-5900000.0,,303500000.0,,,,,37700000.0,,,,,,,,0.0,,,,,,,,,,,,,4700000.0,,,,,,,,,5900000.0,,11100000.0,,,,,,,0.0,-13200000.0,-5700000.0,,,,,,,,139300000.0,,,,,,,,,4700000.0,,,,328100000.0,,138600000.0,,,256700000.0,,11100000.0,,0.06,,219900000.0,92000000.0,,14200000.0,,,,,,0.0,,,227400000.0,,83800000.0,,,,,,54800000.0,78333333.0,,236100000.0,,,,,4700000.0,,232100000.0,4700000.0,43700000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1993-05-31,-31600000.0,,-87400000.0,,8200000.0,134200000.0,115500000.0,,115500000.0,6700000.0,,20100000.0,100000.0,20100000.0,,57300000.0,72100000.0,,19800000.0,117900000.0,3300000.0,,,138900000.0,,138900000.0,6700000.0,30800000.0,0.0,,100900000.0,282200000.0,-3800000.0,,,134200000.0,300000.0,14900000.0,-6100000.0,-1200000.0,20200000.0,,,20100000.0,0.53,,584600000.0,,,-2900000.0,51700000.0,,,,,,,221600000.0,,,0.0,5000000.0,,303900000.0,13400000.0,,66100000.0,,46400000.0,,,,,,0.0,,0.0,,,-28500000.0,,-28500000.0,79500000.0,51700000.0,,,,26700000.0,19800000.0,12000000.0,0.0,,17900000.0,,625700000.0,46400000.0,,343500000.0,-15100000.0,,23400000.0,227600000.0,,,78800000.0,28800000.0,700000.0,0.0,-6100000.0,-5700000.0,,0.0,0.5,,345500000.0,,,145600000.0,-87400000.0,3700000.0,,30800000.0,202700000.0,,39400000.0,,8800000.0,,,,345500000.0,74339623.0,167500000.0,20100000.0,0.0,280700000.0,,23400000.0,,,,221600000.0,117900000.0,39400000.0,17900000.0,,-22400000.0,145600000.0,23000000.0,280700000.0,0.0,220900000.0,,220900000.0,39400000.0,72000000.0,,,,,,95500000.0,,181300000.0,227600000.0,303900000.0,-100000.0,21400000.0,,12000000.0,,239100000.0,12000000.0,50700000.0,239100000.0,0.0,,,584600000.0,,,,,,,,,,,,,,,,,,
1993-08-31,,,-94100000.0,,10300000.0,143000000.0,,0.18,121000000.0,6900000.0,,20900000.0,-100000.0,20900000.0,,,49800000.0,,9800000.0,,2700000.0,,,,,136500000.0,,33400000.0,0.0,,,,-6500000.0,,,,,12600000.0,-7100000.0,,24200000.0,,,,,,605000000.0,,,,56100000.0,,,,,86875000.0,,,,,,-1100000.0,,312900000.0,,,,,37100000.0,,,,,,,,22000000.0,,,,,,,,,,,,,13900000.0,,,,,,,,,1200000.0,,27000000.0,,,,,,,0.0,-7100000.0,-6300000.0,,,,,,,,167800000.0,,,,,,,,,5500000.0,,,,292800000.0,,183800000.0,,,292100000.0,,27000000.0,,0.16,,237100000.0,103000000.0,,16800000.0,,,,,,-100000.0,,,183000000.0,,107000000.0,,,,,,76800000.0,77222222.0,,189800000.0,,,,,13900000.0,,312200000.0,13900000.0,49800000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1993-11-30,,,-106400000.0,,10300000.0,149200000.0,,0.16,130400000.0,6900000.0,,19800000.0,0.0,19800000.0,,,56900000.0,,8900000.0,,3600000.0,,,,,137300000.0,,40500000.0,-6600000.0,,,,1100000.0,,,,,12800000.0,-5200000.0,,24200000.0,,,,,,653200000.0,,,,53700000.0,,,,,99285714.0,,,,,,-2000000.0,,327000000.0,,,,,46000000.0,,,,,,,,0.0,,,,,,,,,,,,,13900000.0,,,,,,,,,10500000.0,,27800000.0,,,,,,,0.0,-16000000.0,,,,,,,,,163400000.0,,,,,,,,,7600000.0,,,,346300000.0,,202200000.0,,,326200000.0,,27800000.0,,0.14,,255600000.0,108600000.0,,23700000.0,,,,,,0.0,,,230800000.0,,117500000.0,,,,,,84700000.0,86875000.0,,237700000.0,,,,,13900000.0,,306900000.0,13900000.0,56900000.0,,-10800000.0,,,,,,,,,,,,,,,,,,,,,
