date,annualTaxProvision,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentAccruedExpenses,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualTotalRevenue,quarterlyOtherNonCashItems,annualCostOfRevenue,annualAccountsPayable,trailingOperatingIncome,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingCostOfRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualBeginningCashPosition,annualLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyGrossProfit,annualBasicAverageShares,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingSaleOfInvestment,quarterlyGoodwill,trailingCommonStockIssuance,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCapitalStock,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualBasicEPS,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyInterestExpense,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualChangeInInventory,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualDilutedEPS,annualPretaxIncome,annualGoodwill,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyInvestmentsAndAdvances,annualCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:00.899164800,,,,2900000.0,,0.020769,,,,,,,,,,,,,,3400000.0,,,,,0.0,0.0,,,,,,,,,19000000.0,,,,,25300000.0,0.0,,,,27300000.0,,,,,26200000.0,,,139629635.0,3400000.0,,,,29100000.0,22400000.0,68000000.0,5300000.0,,,,,,100000.0,,,4800000.0,,8100000.0,,,,,,4900000.0,,18100000.0,,,,,,2900000.0,2900000.0,11800000.0,61400000.0,,,,,,,,,,1400000.0,18000000.0,,,15900000.0,,700000.0,-11100000.0,30900000.0,5600000.0,,,,139629635.0,,,4600000.0,,,14700000.0,,200000.0,,,1800000.0,,900000.0,,,,,,,,2900000.0,,,0.020769,,0.0,4300000.0,,,,,,88700000.0,,,,10900000.0,,,,,,,,,,,20700000.0,,,,,,,,,,,6900000.0,,-4600000.0,,,0.0,300000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,3200000.0,,0.031154,,,,,,,,,,,,,,4500000.0,,,,,0.0,0.0,,,,,,,,,22200000.0,,,,,25900000.0,0.0,,,,33300000.0,,,,,28300000.0,,,102716053.0,4500000.0,,,,32300000.0,27700000.0,72700000.0,6000000.0,,,,,,100000.0,,,5500000.0,,8200000.0,,,,,,5600000.0,,20100000.0,,,,,,3200000.0,3200000.0,12300000.0,66100000.0,,,,,,,,,,1800000.0,21200000.0,,,18000000.0,,500000.0,-11100000.0,31400000.0,5500000.0,,,,102716053.0,,,7400000.0,,,15600000.0,,200000.0,,,4200000.0,,1400000.0,,,,,,,,3300000.0,,,0.031154,,0.0,5000000.0,,,,,,99500000.0,,,,12800000.0,,,,,,,,,,,26800000.0,,,,,,,,,,,7500000.0,,-3500000.0,,,0.0,300000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,5100000.0,6300000.0,9100000.0,3700000.0,,,,,,6200000.0,,5600000.0,12800000.0,110200000.0,,27000000.0,9200000.0,,,3400000.0,,,0.0,1100000.0,6300000.0,-11700000.0,,900000.0,23800000.0,33600000.0,,,,-17200000.0,25800000.0,1500000.0,,-6300000.0,,23800000.0,1100000.0,132674902.0,12400000.0,,33600000.0,68600000.0,,-2400000.0,6300000.0,30100000.0,-2600000.0,,,3400000.0,,,,43600000.0,28000000.0,74200000.0,6200000.0,12400000.0,,4300000.0,5300000.0,25800000.0,300000.0,,74200000.0,5300000.0,12400000.0,2800000.0,,,21800000.0,,,5600000.0,50000000.0,27300000.0,132674902.0,32500000.0,100000.0,5800000.0,,3700000.0,3700000.0,14400000.0,73000000.0,73000000.0,,,,,106700000.0,1800000.0,,,400000.0,26400000.0,19900000.0,,19900000.0,,500000.0,-17200000.0,30100000.0,6300000.0,,,11600000.0,,300000.0,,9100000.0,0.093462,28000000.0,23900000.0,,300000.0,4600000.0,,4600000.0,,1500000.0,,,83200000.0,20400000.0,,,,3700000.0,26400000.0,,,,11600000.0,4100000.0,-3200000.0,,30100000.0,,,106700000.0,,,2000000.0,9700000.0,,-20400000.0,,,43600000.0,,,-1000000.0,,300000.0,32500000.0,,1000000.0,0.093462,17500000.0,,,,,,,9200000.0,,-2400000.0,,2500000.0,0.0,300000.0,,-10500000.0,9700000.0,,14600000.0,-11700000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,3800000.0,,0.031154,,,,,,,,,,,,,,7600000.0,,-14000000.0,,,10300000.0,-3000000.0,,,,,-200000.0,-700000.0,,,29600000.0,,,,,23900000.0,2100000.0,,,,46800000.0,,,,,34000000.0,,,121975313.0,5700000.0,,,,54000000.0,31400000.0,80900000.0,7500000.0,,800000.0,,,,100000.0,,,15300000.0,,7900000.0,,,,,,15400000.0,,26100000.0,,,,,,3800000.0,3800000.0,14800000.0,76400000.0,,0.0,,,,,,,,2100000.0,36800000.0,,,18000000.0,,400000.0,-17200000.0,34200000.0,10300000.0,,,,121975313.0,,,10600000.0,,,20400000.0,,300000.0,,,4200000.0,,1500000.0,,0.0,,,2200000.0,,,3700000.0,,500000.0,0.031154,-2900000.0,5000000.0,5900000.0,,,,,,123400000.0,,,,12900000.0,,,,,,,13900000.0,,4000000.0,,42500000.0,,,,,,,,1900000.0,,,7900000.0,,-4000000.0,,,6300000.0,300000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,4000000.0,,0.031154,,,,,,,,,,,,,,8200000.0,,-12900000.0,,,15300000.0,-2300000.0,,,,,100000.0,500000.0,,,33600000.0,,,,,21700000.0,5100000.0,,,,45300000.0,,,,,35200000.0,,,128395067.0,6200000.0,,,,52800000.0,26700000.0,82400000.0,6300000.0,,300000.0,,,,200000.0,,,18400000.0,,8500000.0,,,,,,18600000.0,,26700000.0,,,,,,4000000.0,4000000.0,14500000.0,80000000.0,,-100000.0,,,,,,,,2300000.0,35600000.0,,,17200000.0,,100000.0,-17200000.0,37000000.0,15300000.0,,,,128395067.0,,,6500000.0,,,20500000.0,,300000.0,,,3900000.0,,3700000.0,,0.0,,,500000.0,,,4000000.0,,400000.0,0.031154,-1900000.0,7000000.0,6300000.0,,,,,,125600000.0,,,,12200000.0,,,,,,,12600000.0,,5000000.0,,43200000.0,,,,,,,,2000000.0,,,8000000.0,,-5000000.0,,,10300000.0,600000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,4480000.0,,0.031154,,,,,,,,,,,,,,9241000.0,,-6517000.0,,,14342000.0,-8568000.0,,,,,-645000.0,889000.0,,,38100000.0,,,,,28163000.0,4705000.0,,,,44859000.0,,,,,35641000.0,,,132133931.0,7208000.0,,,,51862000.0,28311000.0,93087000.0,7426000.0,,-2953000.0,,,,287000.0,,,16261000.0,,6487000.0,,,,,,16548000.0,,29154000.0,,,,,,4480000.0,4480000.0,16126000.0,90192000.0,,68000.0,,,,,,,,3230000.0,34662000.0,,,20688000.0,,393000.0,-17200000.0,42505000.0,14342000.0,,,,133640005.0,,,6677000.0,,,21946000.0,,306000.0,,,4087000.0,,3496000.0,,0.0,,,566000.0,,,3787000.0,,959000.0,0.031154,-2173000.0,6878000.0,7710000.0,,,,,,135332000.0,,,,13498000.0,,,,,,,-48000.0,,-1001000.0,,42245000.0,,,,,,,,2033000.0,,,8136000.0,,-3557000.0,,,15300000.0,350000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,10347000.0,12140000.0,18153000.0,358000.0,,,,,,8110000.0,,15537000.0,16271000.0,143960000.0,,32130000.0,10468000.0,,,9359000.0,,-7374000.0,0.0,14365000.0,12140000.0,-9860000.0,,2665000.0,32020000.0,55455000.0,-787000.0,335000.0,,-21508000.0,38458000.0,4290000.0,,1024000.0,,32020000.0,2460000.0,134996713.0,12617000.0,,55455000.0,85363000.0,,-4568000.0,12140000.0,39128000.0,-32000.0,,,7461000.0,,,,59482000.0,39918000.0,97131000.0,8110000.0,12617000.0,-1845000.0,6343000.0,15213000.0,38458000.0,324000.0,,97131000.0,15213000.0,12617000.0,9176000.0,,,28808000.0,,,15537000.0,61261000.0,29952000.0,131348153.0,50986000.0,,7831000.0,,358000.0,358000.0,15802000.0,92393000.0,92393000.0,0.0,,,,148117000.0,3595000.0,,,2682000.0,37974000.0,22498000.0,,22498000.0,,-4617000.0,-21508000.0,44160000.0,12140000.0,,,26176000.0,,351000.0,,18153000.0,0.096058,39918000.0,22491000.0,,357000.0,8722000.0,,8722000.0,,4290000.0,,0.0,111830000.0,34298000.0,329000.0,,,4791000.0,37974000.0,806000.0,,-4838000.0,7298000.0,3040000.0,-3698000.0,,44160000.0,,,148117000.0,,,5797000.0,11297000.0,,-40791000.0,,,59482000.0,,2356000.0,-1532000.0,-2202000.0,324000.0,50986000.0,,1306000.0,0.093462,22964000.0,,,,1898000.0,,,10468000.0,,-4568000.0,,-3727000.0,14342000.0,351000.0,,-11811000.0,11297000.0,,26467000.0,-23728000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,5223000.0,,0.041538,,,,,,,,,,,,,,9683000.0,,-9872000.0,,,13872000.0,-10994000.0,,,,,-1355000.0,1512000.0,,,43681000.0,,,,,36093000.0,775000.0,,,,46144000.0,,,,,42234000.0,,,135970375.0,7403000.0,,,,64861000.0,29712000.0,108456000.0,9927000.0,,-564000.0,,,,329000.0,,,16103000.0,,9435000.0,,,,,,16432000.0,,32799000.0,,,,,,5223000.0,5223000.0,18804000.0,118046000.0,,-205000.0,,,,,,,,3136000.0,43353000.0,,,22273000.0,,671000.0,-21508000.0,49965000.0,13872000.0,,,,135970375.0,,,5916000.0,,,25396000.0,,322000.0,,,8466000.0,,4178000.0,,0.0,,,5159000.0,,,4312000.0,,17447000.0,0.041538,-6886000.0,7661000.0,8359000.0,,,,,,164453000.0,,,,12329000.0,,,,,,,5844000.0,,1732000.0,,55997000.0,,,,,,,,2280000.0,,,11467000.0,,-5787000.0,,,12140000.0,353000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,1427000.0,,0.010385,,,,,,,,,,,,,,13266000.0,,-1967000.0,,,30618000.0,-1356000.0,,,,,-510000.0,884000.0,,,47246000.0,,,,,32653000.0,4242000.0,,,,65833000.0,,,,,49806000.0,,,135811486.0,10590000.0,,,,70097000.0,43042000.0,131686000.0,12311000.0,,-2439000.0,,,,513000.0,,,22278000.0,,12133000.0,,,,,,22791000.0,,37673000.0,,,,,,1427000.0,1427000.0,18732000.0,126887000.0,,-86000.0,,,,,,,,4216000.0,48589000.0,,,25147000.0,,-5298000.0,-21508000.0,63271000.0,30618000.0,,,,138815931.0,,,9458000.0,,,27083000.0,,347000.0,,,8050000.0,,4642000.0,,0.0,,,8897000.0,,,5675000.0,,980000.0,0.010385,-4732000.0,8974000.0,5643000.0,,,,,,192967000.0,,,,20376000.0,,,,,,,5427000.0,,16493000.0,,61281000.0,,,,,,,,2676000.0,,,13208000.0,,-6109000.0,,,13872000.0,1347000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,6497000.0,,0.051923,,,,,,,,,,,,,,12692000.0,,-16957000.0,,,25364000.0,-15516000.0,,,,,-1447000.0,-23881000.0,,,53727000.0,,,,,37258000.0,-13174000.0,,,,59225000.0,,,,,50505000.0,,,136198597.0,10581000.0,,,,75521000.0,37888000.0,139224000.0,16287000.0,,-2799000.0,,,,521000.0,,,20816000.0,,12558000.0,,,,,,21337000.0,,37947000.0,,,,,,6497000.0,6497000.0,19836000.0,146415000.0,,-605000.0,,,,,,,,4485000.0,54013000.0,,,26390000.0,,11000.0,-21508000.0,62622000.0,25364000.0,,,,139015264.0,,,7900000.0,,,27366000.0,,429000.0,,,7790000.0,,4795000.0,,-102000.0,,,12575000.0,,,5419000.0,,1802000.0,0.051923,-10238000.0,-2936000.0,10982000.0,,,,,,205822000.0,,,,16688000.0,,,,,,,12376000.0,,-5254000.0,,66598000.0,,,,,,,,2111000.0,,,13300000.0,,-7796000.0,,,30618000.0,1351000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,16967000.0,21534000.0,8324000.0,6584000.0,,,15664000.0,,,0.0,,23107000.0,22212000.0,204031000.0,,48966000.0,16658000.0,,,24865000.0,,0.0,0.0,-573000.0,21534000.0,-17160000.0,,20757000.0,37273000.0,65683000.0,-2066000.0,9518000.0,,-30846000.0,60311000.0,11795000.0,,-11967000.0,,37273000.0,7584000.0,138295243.0,20106000.0,,65683000.0,104385000.0,,-430000.0,21534000.0,56707000.0,-817000.0,,,21477000.0,,,,101679000.0,42576000.0,140516000.0,0.0,20106000.0,-785000.0,12393000.0,10273000.0,60311000.0,541000.0,32799000.0,140516000.0,10273000.0,20106000.0,12623000.0,15664000.0,32799000.0,23647000.0,,,23107000.0,82173000.0,44084000.0,138295243.0,89745000.0,,10455000.0,,6584000.0,6584000.0,23739000.0,164385000.0,164385000.0,79000.0,,,,230261000.0,14840000.0,,,4943000.0,70833000.0,28899000.0,549000.0,28899000.0,,24000.0,-30846000.0,58807000.0,21534000.0,,,38872000.0,,1443000.0,,8324000.0,0.145385,42576000.0,22607000.0,,401000.0,7117000.0,,7117000.0,549000.0,11795000.0,,102000.0,155065000.0,61135000.0,-11791000.0,,,5935000.0,70833000.0,528000.0,,-17589000.0,25173000.0,11527000.0,-6587000.0,,58807000.0,,,230261000.0,,,9141000.0,1706000.0,,-28796000.0,,,101679000.0,,0.0,-5378000.0,-3830000.0,541000.0,89745000.0,,1551000.0,0.145385,37073000.0,,,,3388000.0,,,16658000.0,,-430000.0,,-4591000.0,25364000.0,1443000.0,,-39445000.0,1706000.0,,50680000.0,-45026000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,5957000.0,,0.041538,,,,,,,,,,,,,,15081000.0,,-422000.0,,,20262000.0,-19889000.0,,,,,-161000.0,-578000.0,,,68808000.0,,,,,37315000.0,-6753000.0,,,,78220000.0,,,,,63147000.0,,,137324301.0,11515000.0,,,,118310000.0,51850000.0,147751000.0,0.0,,-2275000.0,,,,4004000.0,,,10824000.0,,17291000.0,19642000.0,37020000.0,,,,26370000.0,,45856000.0,,,,,,5957000.0,5957000.0,24679000.0,173018000.0,,-183000.0,,,,,,,,5315000.0,87464000.0,,549000.0,29877000.0,,-3417000.0,-30846000.0,57577000.0,20262000.0,,,,139666227.0,,,12258000.0,,,34341000.0,,520000.0,,,6544000.0,,9479000.0,,1100000.0,,,4102000.0,,,6662000.0,,492000.0,0.041538,-19284000.0,12531000.0,11272000.0,,,,,,251238000.0,,,,2588000.0,,,,,,,,,-3746000.0,,103487000.0,,,,,,,,3566000.0,,,17107000.0,,-7224000.0,,,24008000.0,1451000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,11335000.0,,0.083077,,,,,,,,,,,,,,18500000.0,,-1501000.0,,,17759000.0,-25417000.0,,,,,-1538000.0,1833000.0,,,80151000.0,,,,,35298000.0,-9312000.0,,,,87281000.0,,,,,66047000.0,,,137526523.0,14753000.0,,,,141844000.0,51456000.0,146991000.0,0.0,,-559000.0,,,,9529000.0,,,15408000.0,,20272000.0,21346000.0,38885000.0,,,,35825000.0,,45775000.0,,,,,,11335000.0,11335000.0,23984000.0,184607000.0,,2000.0,,,,,,,,5488000.0,110998000.0,,549000.0,29817000.0,,1714000.0,-30846000.0,53057000.0,17759000.0,,,,139659486.0,,,6494000.0,,,31022000.0,,171000.0,,,6172000.0,,7727000.0,,-1100000.0,,,123000.0,,,7038000.0,,1525000.0,0.083077,-29135000.0,19823000.0,16823000.0,,,,,,271888000.0,,,,2750000.0,,,,,,,,,-2503000.0,,124897000.0,,,,,,,,3747000.0,,,20257000.0,,-10931000.0,,,20262000.0,1454000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,6193000.0,,0.041538,,,,,,,,,,,,,,14058000.0,,-967000.0,,,11297000.0,-16947000.0,,,,,-332000.0,-7876000.0,,,86344000.0,,,,,23282000.0,-19410000.0,,,,91474000.0,,,,,63343000.0,,,141344912.0,9981000.0,,,,136310000.0,52301000.0,138039000.0,0.0,,-858000.0,,,,8565000.0,,,19220000.0,,19970000.0,23651000.0,42006000.0,,,,39173000.0,,43373000.0,,,,,,6193000.0,6193000.0,27167000.0,198187000.0,,-1708000.0,,,,,,,,3706000.0,136310000.0,,549000.0,32333000.0,,-315000.0,,34579000.0,11297000.0,,,,141344912.0,,,7580000.0,,,33392000.0,,213000.0,,,5915000.0,,9397000.0,,3600000.0,,,7516000.0,,,6125000.0,,782000.0,0.041538,-24859000.0,5449000.0,9899000.0,,,,,,289661000.0,,,,4074000.0,,,,,,,10470000.0,,-6462000.0,,151622000.0,,,,,,,,4077000.0,,,16615000.0,,-7162000.0,,,17759000.0,1455000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,21896000.0,56460000.0,8542000.0,10934000.0,,,20235000.0,,,0.0,,86110000.0,26769000.0,263770000.0,,79673000.0,20262000.0,,,20796000.0,,-190000.0,3600000.0,-43980000.0,56460000.0,-28545000.0,,4089000.0,22512000.0,143993000.0,242000.0,768000.0,,-42726000.0,97278000.0,10328000.0,,-5853000.0,,22512000.0,-8505000.0,139682597.0,34419000.0,,143993000.0,130621000.0,,-8878000.0,56460000.0,71233000.0,-2320000.0,,,17127000.0,,,,203091000.0,57883000.0,177331000.0,0.0,34419000.0,-234000.0,24008000.0,70720000.0,97278000.0,4927000.0,39955000.0,177331000.0,70720000.0,34419000.0,22140000.0,20235000.0,39955000.0,16395000.0,,,86110000.0,100852000.0,49093000.0,137667116.0,179637000.0,,15059000.0,,10934000.0,10934000.0,25022000.0,212975000.0,212975000.0,-431000.0,,,,356968000.0,66245000.0,,,7387000.0,160365000.0,31883000.0,,31883000.0,,1061000.0,-42726000.0,78972000.0,56460000.0,,,58087000.0,,1458000.0,,8542000.0,0.249231,57883000.0,31966000.0,,87000.0,7140000.0,,7140000.0,,10328000.0,,0.0,184097000.0,68535000.0,54504000.0,,,6944000.0,160365000.0,1290000.0,,-28789000.0,20284000.0,18321000.0,-3926000.0,,78972000.0,,,356968000.0,,,32452000.0,8434000.0,,-3080000.0,,,203091000.0,,792000.0,-1789000.0,45163000.0,4927000.0,179637000.0,,991000.0,0.249231,56315000.0,,,,3669000.0,,,20262000.0,,-8878000.0,,-957000.0,11297000.0,1458000.0,,-102067000.0,8434000.0,,53476000.0,-90798000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,9506000.0,,0.072692,,,,,,,,,,,,,,20292000.0,,,,,42949000.0,-19786000.0,,,,,4603000.0,-10327000.0,,,106784000.0,,,,,21328000.0,-11768000.0,,,,144508000.0,,,,,70530000.0,,,138269931.0,15712000.0,,,,217920000.0,60720000.0,171440000.0,0.0,,-4184000.0,,,,4950000.0,,,68852000.0,,21045000.0,21351000.0,46040000.0,,,,83788000.0,,49485000.0,,,,,,9506000.0,9506000.0,27337000.0,221286000.0,,-461000.0,,,,,,,,5498000.0,175194000.0,,,35535000.0,,-395000.0,-42726000.0,64277000.0,42949000.0,,,,139796227.0,,,6698000.0,,,33773000.0,,651000.0,,,7269000.0,,10087000.0,,0.0,,,-1155000.0,,,6436000.0,,1123000.0,0.072692,-20579000.0,8811000.0,15004000.0,,,,,,365794000.0,,,,6179000.0,,,,,,,1187000.0,,-13511000.0,,194354000.0,,,,,,,,4580000.0,,,22075000.0,,-11253000.0,,,56460000.0,1460000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,4574000.0,,0.031154,,,,,,,,,,,,,,19308000.0,,,,,39497000.0,-29179000.0,,,,,-1421000.0,-6754000.0,,,111358000.0,,,,,18133000.0,-13592000.0,,,,172689000.0,,,,,72747000.0,,,139287783.0,12200000.0,,,,240681000.0,69946000.0,185938000.0,0.0,,-4718000.0,,,,3318000.0,,,88389000.0,,24355000.0,24827000.0,49992000.0,,,,102743000.0,,48392000.0,,,,,,4574000.0,4574000.0,29449000.0,260568000.0,,-514000.0,,,,,,,,3314000.0,197955000.0,,,46142000.0,,-4116000.0,-42726000.0,57630000.0,39497000.0,,,,140511709.0,,,10251000.0,,,36192000.0,,520000.0,,,38855000.0,,8705000.0,,0.0,,,12040000.0,,,6743000.0,,918000.0,0.031154,-19168000.0,5576000.0,7888000.0,,,,,,433257000.0,,,,9907000.0,,,,,,,3188000.0,,-3452000.0,,247319000.0,,,,,,,,7108000.0,,,20453000.0,,128000.0,,,42949000.0,1476000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,7289000.0,,0.051923,,,,,,,,,,,,,,19302000.0,,-1000.0,,,51786000.0,-1326000.0,,,,,1904000.0,-2264000.0,,,118647000.0,,,,,11915000.0,5680000.0,,,,175717000.0,,,,,76882000.0,,,140040820.0,12945000.0,,,,242772000.0,68474000.0,192063000.0,0.0,,-3881000.0,,,,3738000.0,,,92789000.0,,26453000.0,25994000.0,46921000.0,,,,107243000.0,,50429000.0,,,,,,7289000.0,7289000.0,30174000.0,266801000.0,,-644000.0,,,,,,,,4700000.0,200046000.0,,,49903000.0,,-550000.0,-42726000.0,63701000.0,51786000.0,,,,140569486.0,,,6634000.0,,,37484000.0,,577000.0,,,39367000.0,,9238000.0,,0.0,,,1765000.0,,,7310000.0,,206000.0,0.051923,-7805000.0,13485000.0,11989000.0,,,,,,442518000.0,,,,12309000.0,,,,,,,6188000.0,,12289000.0,,250455000.0,,,,,,,,6357000.0,,,18377000.0,,-1421000.0,,,39497000.0,1477000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,15723000.0,44893000.0,3274000.0,1773000.0,,,28031000.0,,,0.0,,109992000.0,28177000.0,298607000.0,,96508000.0,23661000.0,,,22613000.0,,0.0,0.0,-22450000.0,44893000.0,-14501000.0,,2330000.0,11530000.0,191480000.0,-59000.0,5033000.0,,-67256000.0,120420000.0,8211000.0,,-14312000.0,,11530000.0,-2770000.0,140387486.0,23142000.0,,191480000.0,145293000.0,,6586000.0,44893000.0,78448000.0,-3805000.0,,,15949000.0,,,,279169000.0,81488000.0,193042000.0,0.0,23142000.0,-5400000.0,56460000.0,95733000.0,120420000.0,3152000.0,51451000.0,193042000.0,95733000.0,23142000.0,24655000.0,28031000.0,51451000.0,10958000.0,,,109992000.0,117116000.0,53793000.0,139432227.0,261469000.0,,24709000.0,,1773000.0,1773000.0,30156000.0,263031000.0,263031000.0,-2186000.0,,,,454511000.0,6123000.0,,,2211000.0,211913000.0,56113000.0,,56113000.0,,-11554000.0,-67256000.0,56423000.0,44893000.0,,,36686000.0,,1478000.0,,3274000.0,0.166154,81488000.0,37844000.0,,817000.0,38319000.0,,38319000.0,,8211000.0,,0.0,202099000.0,81515000.0,-6527000.0,,,7688000.0,211913000.0,83000.0,,-11584000.0,8814000.0,3984000.0,-18183000.0,,56423000.0,,,454511000.0,,,-11567000.0,20487000.0,,-189000.0,,,279169000.0,,395000.0,5027000.0,-6893000.0,3152000.0,261469000.0,,2565000.0,0.166154,38865000.0,,,,6664000.0,,,23661000.0,,6586000.0,,-16615000.0,51786000.0,1478000.0,,-59136000.0,20487000.0,,56806000.0,-64792000.0,,,,,,,,,,,,,,
