date,annualCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,annualCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCurrentDebt,trailingChangeInInventory,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualCapitalStock,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualGrossProfit,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,trailingPretaxIncome,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,annualPretaxIncome,annualIncomeTaxPayable,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualEndCashPosition,trailingEndCashPosition,annualCurrentDebt,trailingTaxProvision,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingOperatingIncome,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInWorkingCapital,quarterlyTotalRevenue,annualCashAndCashEquivalents,trailingOperatingExpense,annualNetOtherInvestingChanges,annualBasicAverageShares,trailingCostOfRevenue,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingIncome,quarterlyDilutedEPS,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualOtherNonCashItems,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,annualStockholdersEquity,quarterlyRepaymentOfDebt,annualTotalAssets,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.531100800,,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98676000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,186700000.0,,,,,,,,186700000.0,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,98676000.0,,,,7400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.539049600,,,,,,,,,,,,0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101488000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,216200000.0,,,,,,,,216200000.0,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,101488000.0,,,,7900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.546739200,,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101548000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,252000000.0,,,,,,,,252000000.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,101548000.0,,,,9600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.554688000,,124900000.0,124900000.0,,663800000.0,,224100000.0,,-114400000.0,,,,,38400000.0,,0.0,92400000.0,,,,,,,5200000.0,5200000.0,,,208500000.0,,,29700000.0,,663800000.0,115500000.0,,,,,,,,38400000.0,,,,966500000.0,,,,0.295,131700000.0,,,,,,778200000.0,,,12100000.0,,698700000.0,21200000.0,,,,51100000.0,,,,,,,,,,-1800000.0,,,,,,74100000.0,0.0,,131700000.0,,,20700000.0,0.0,,92400000.0,,,,5000000.0,404200000.0,,659700000.0,,868200000.0,,,,-588000000.0,,,0.0,,,105739130.0,,628300000.0,,,,,116800000.0,-114400000.0,,29700000.0,,0.2875,30400000.0,,628300000.0,,134400000.0,,,206100000.0,,,,103050847.0,,778200000.0,,-588000000.0,,,,267800000.0,224100000.0,,30400000.0,5000000.0,353700000.0,0.0,116800000.0,12100000.0,267800000.0,,353700000.0,30400000.0,,,,,,,,,93000000.0,404200000.0,,698700000.0,,,,,5200000.0,,338200000.0,,,,338200000.0,,966500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.562636800,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111548000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,221600000.0,,,,,,,,221600000.0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,111548000.0,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.570585600,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,257200000.0,,,,,,,,257200000.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,7800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.578361600,,,,,,,,,,,,0.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,342600000.0,,,,,,,,342600000.0,0.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,4700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.586310400,,193000000.0,193000000.0,,826200000.0,,410000000.0,,-176800000.0,,,,,46000000.0,,0.0,211400000.0,,,,,,,19200000.0,19200000.0,,,268900000.0,,,76200000.0,,826200000.0,121600000.0,,,,,,,,46000000.0,,,,1376500000.0,,,,0.145,198600000.0,,,,,,1003000000.0,,,43200000.0,,921600000.0,41200000.0,,,,26600000.0,,,,,,,,,,12800000.0,,,,,,60000000.0,0.0,,198600000.0,,,10500000.0,0.0,,211400000.0,,,,25800000.0,597800000.0,,936500000.0,,1205400000.0,,,,-786700000.0,,,0.0,,,111034483.0,,1007800000.0,,,,,131600000.0,-176800000.0,,76200000.0,,0.145,16100000.0,,1007800000.0,,208900000.0,,,358700000.0,,,,111034483.0,,1003000000.0,,-786700000.0,,,,454900000.0,410000000.0,,16100000.0,25800000.0,508600000.0,0.0,131600000.0,43200000.0,454900000.0,,508600000.0,16100000.0,,,,,,,,,147300000.0,597800000.0,,921600000.0,,,,,2600000.0,,368700000.0,,,,368700000.0,,1376500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.594259200,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,355500000.0,,,,,,,,355500000.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,4400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.602208000,,,,,,,,,,,,0.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,402000000.0,,,,,,,,402000000.0,0.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,11100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.609897600,,,,,,,,,,,,0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,456900000.0,,,,,,,,456900000.0,0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.617846400,,216200000.0,216200000.0,,932700000.0,,461900000.0,,-186400000.0,,,,,51100000.0,,0.0,13400000.0,,,,,,,,,,,329300000.0,,,136400000.0,,932700000.0,156700000.0,,,,,,,,51100000.0,,,,1578100000.0,,,,0.255,448500000.0,,,,,,1119100000.0,,,90800000.0,,1069100000.0,61900000.0,,,,48200000.0,,,,,,,,,,38800000.0,,,,,,72500000.0,0.0,,448500000.0,,,19700000.0,0.0,,13400000.0,,,,14200000.0,722900000.0,,1300000000.0,,1629300000.0,,,,-1152400000.0,,,0.0,,,112871287.0,,1184800000.0,,,,,152000000.0,-186400000.0,,136400000.0,,0.2525,28500000.0,,1184800000.0,,256800000.0,,,404400000.0,,,,111764706.0,,1119100000.0,,-1152400000.0,,,,509000000.0,461900000.0,,28500000.0,14200000.0,581000000.0,0.0,152000000.0,90800000.0,509000000.0,,581000000.0,28500000.0,,,,,,,,,172600000.0,722900000.0,,1069100000.0,,,,,6400000.0,,393300000.0,,,,393300000.0,,1578100000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.625795200,,,,,,,,,,,,-0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,391400000.0,,,,,,,,391400000.0,-0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,-8400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.633744000,,,,,,,,,,,,-1.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,431600000.0,,,,,,,,431600000.0,-1.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,-186600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.641433600,,,,,,,,,,,,-0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,517600000.0,,,,,,,,517600000.0,-0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,-6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
