date,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualCapitalExpenditure,trailingGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,trailingDeferredIncomeTax,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyCapitalStock,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,annualInventory,trailingOtherNonCashItems,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualTotalRevenue,annualCostOfRevenue,annualStockBasedCompensation,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingFreeCashFlow,trailingOperatingExpense,annualResearchAndDevelopment,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualOperatingExpense,quarterlyCurrentAssets,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,annualBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingNetIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyOtherShortTermInvestments,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,trailingChangeInWorkingCapital,quarterlyDilutedEPS,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualGoodwill,annualCommonStockIssuance,annualAccountsReceivable,quarterlyTotalAssets,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,annualNetIncome,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualDilutedEPS,annualDilutedAverageShares,annualTotalAssets,annualOtherNonCashItems,annualOtherCurrentAssets,annualStockholdersEquity,annualNonCurrentDeferredRevenue,annualLongTermDebt,trailingTotalRevenue,annualCurrentLiabilities,annualDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInventory,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualNetPPE,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualEbitda,annualCurrentAssets,trailingBasicAverageShares,annualChangeInInventory,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.488937600,87900000.0,218500000.0,688800000.0,,,,,,558200000.0,8000000.0,,,119800000.0,0.0,40300000.0,,,,0.0,559200000.0,,,,212400000.0,264400000.0,,212400000.0,,,,,,,,57900000.0,,,,,,266300000.0,,,,,,87900000.0,,-600600000.0,29000000.0,,17600000.0,-300800000.0,,,,1030000000.0,502700000.0,,,,,,,688800000.0,236100000.0,364200000.0,458800000.0,,-300800000.0,,527300000.0,0.16,,,,,,,,,,459800000.0,,21400000.0,-600600000.0,218500000.0,,,,399500000.0,,,,,,,388000000.0,,,,,,,399500000.0,,,,155100000.0,162000000.0,,,,,,1018000000.0,0.0,559200000.0,87900000.0,,26200000.0,163100000.0,0.0,,,,,,40300000.0,,,223700000.0,0.0,,67200000.0,0.16,549375000.0,1018000000.0,,57900000.0,558200000.0,,162000000.0,,236100000.0,,,,17600000.0,212400000.0,,,,,,51400000.0,,21400000.0,,459800000.0,,,,,,,,,,,,29000000.0,549375000.0,,388000000.0,51400000.0,0.0,,,,212400000.0,223700000.0,119800000.0,,,262900000.0,458800000.0,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,271200000.0,,,,,,,,271200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271200000.0,,,,,,,,,,287024000.0,,,,,,,,,,,,0.04,,,,,,,,,,,,,18600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,290300000.0,,,,,,,,290300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290300000.0,,,,,,,,,,574592000.0,,,,,,,,,,,,0.05,,,,,,,,,,,,,24600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574592000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,324300000.0,,,,,,,,324300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324300000.0,,,,,,,,,,585200000.0,,,,,,,,,,,,0.06,,,,,,,,,,,,,31900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,106000000.0,252400000.0,706100000.0,,,,,,664800000.0,15800000.0,,,134500000.0,0.0,48200000.0,,,,100000.0,543900000.0,,,,505900000.0,350500000.0,,505900000.0,,,,,,,,69400000.0,,,,,,318500000.0,,,,,,106000000.0,,-686500000.0,29700000.0,,20900000.0,-342500000.0,,,,1204200000.0,543900000.0,,,,,,,706100000.0,273300000.0,461100000.0,769500000.0,,-342500000.0,,660300000.0,0.19,,,,,,,,,,648600000.0,,15000000.0,-686500000.0,252400000.0,,,,479400000.0,,,,,,,363600000.0,,,,,,,479400000.0,,,,183500000.0,312100000.0,,,,,,1313400000.0,0.0,543900000.0,106000000.0,,30900000.0,199200000.0,0.0,,,,,,48200000.0,,,375300000.0,0.0,,77500000.0,0.18,588888889.0,1313400000.0,,69400000.0,664800000.0,,312100000.0,,273300000.0,,,,20900000.0,505900000.0,,,,,,45800000.0,,15000000.0,,648600000.0,,,,,,,,,,,,29700000.0,557894737.0,,363600000.0,45800000.0,0.0,,,,505900000.0,375300000.0,134500000.0,,,309800000.0,769500000.0,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,321100000.0,,,,,,,,321100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321100000.0,,,,,,,,,,585200000.0,,,,,,,,,,,,0.04,,,,,,,,,,,,,22700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,334200000.0,,,,,,,,334200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334200000.0,,,,,,,,,,589984000.0,,,,,,,,,,,,0.05,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589984000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,373700000.0,,,,,,,,373700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373700000.0,,,,,,,,,,615784000.0,,,,,,,,,,,,0.07,,,,,,,,,,,,,39300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615784000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,132000000.0,265200000.0,749700000.0,,,,,,875100000.0,20200000.0,,,201500000.0,0.0,59000000.0,,,,100000.0,690000000.0,,,,480900000.0,390800000.0,,480900000.0,,,,,,,,62100000.0,,,,,,355200000.0,,,,,,132000000.0,,-787000000.0,29600000.0,,19700000.0,-399600000.0,,,,1384200000.0,649200000.0,,,,,,,749700000.0,284900000.0,493000000.0,754900000.0,,-399600000.0,,735000000.0,0.22,,,,,,,,,,569800000.0,,20200000.0,-787000000.0,265200000.0,,,,582000000.0,,,,,,,350100000.0,,,,,,,582000000.0,,,,221900000.0,205700000.0,,,,,,1444900000.0,0.0,690000000.0,132000000.0,,40000000.0,242000000.0,0.0,,,,,,59000000.0,,,284900000.0,0.0,,89900000.0,0.21,628571429.0,1444900000.0,,62100000.0,875100000.0,,205700000.0,,284900000.0,,,,19700000.0,480900000.0,,,,,,138400000.0,,20200000.0,,569800000.0,,,,,,,,,,,,29600000.0,600000000.0,,350100000.0,138400000.0,0.0,,,,480900000.0,284900000.0,201500000.0,,,344200000.0,754900000.0,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,361300000.0,,,,,,,,361300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361300000.0,,,,,,,,,,613320000.0,,,,,,,,,,,,0.05,,,,,,,,,,,,,30400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,376700000.0,,,,,,,,376700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376700000.0,,,,,,,,,,616608000.0,,,,,,,,,,,,0.07,,,,,,,,,,,,,40100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616608000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,418000000.0,,,,,,,,418000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418000000.0,,,,,,,,,,616608000.0,,,,,,,,,,,,0.08,,,,,,,,,,,,,51200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616608000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
