date,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualDilutedEPS,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,quarterlyChangeInInventory,annualBasicAverageShares,annualCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualInterestExpense,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOperatingExpense,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualTotalAssets,trailingTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualInventory,annualGoodwill,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,annualCapitalStock,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,annualCurrentLiabilities,quarterlyAccountsReceivable,annualOtherIntangibleAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualRepaymentOfDebt,trailingGrossProfit,annualOperatingIncome,annualNetPPE,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlySaleOfInvestment,trailingEndCashPosition,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:00.830822400,,12500000.0,8800000.0,,2900000.0,,,,,,,,,,,26000000.0,,,,,,,19100000.0,,,,4500000,34300000,-1500000.0,,0.0,,,,279860070.0,-200000.0,,,,,,,,,,,,,6100000,,17000000.0,,7100000.0,,,4700000.0,,,,4300000.0,,,,123100000.0,,18900000.0,,58900000.0,2800000.0,,0.0,,,,10700000.0,,,,,,-4400000.0,,,,,,,3800000.0,0.010005,,,279860070.0,,0.0,0.0,,,,7100000.0,,0.0,-1500000.0,2800000,,2800000,,,,,,1900000.0,14700000.0,,,,2700000.0,1600000.0,600000.0,100000.0,,,,5800000.0,,,,200000.0,5700000.0,,,,,25500000.0,,1600000.0,0.010005,75500000.0,,,,,,,,,5600000.0,,0.0,,,,,,,2800000,,,,149100000.0,90200000.0,,,,,17700000.0,,,17700000.0,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.838771200,,10400000.0,8800000.0,10900000.0,-3500000.0,-7200000.0,,,0.035417,,,0.0,16900000.0,,,31900000.0,,13000000.0,11200000.0,,-8600000.0,,33400000.0,,,,4100000,31400000,-6400000.0,,0.0,-800000.0,,,,200000.0,317175264.0,57300000.0,118200000.0,15200000.0,,,,500000.0,100000.0,-300000.0,,11200000.0,5700000,,19800000.0,900000.0,15200000.0,2700000.0,,4200000.0,34700000.0,100800000.0,-6600000.0,4700000.0,,,,126200000.0,,16700000.0,,57300000.0,3100000.0,7000000.0,-2100000.0,31900000.0,,11200000.0,12800000.0,158100000.0,,800000.0,,317175264.0,-7200000.0,,13800000.0,10500000.0,12800000.0,83500000.0,,4100000.0,,,,,600000.0,0.0,100000.0,,,,1600000.0,126200000.0,300000.0,-4800000.0,2800000,-12400000.0,2800000,1800000.0,6000000.0,,1500000.0,,1400000.0,26200000.0,,,19800000.0,10500000.0,1500000.0,600000.0,500000.0,,,,5500000.0,11300000.0,,,300000.0,-4700000.0,,16700000.0,,74600000.0,22600000.0,,1600000.0,,74600000.0,,23800000.0,,,17800000.0,26200000.0,,,-3200000.0,800000.0,0.0,-4300000.0,,5500000.0,0.035417,13000000.0,400000.0,2800000,,,0.0,158100000.0,100800000.0,,,,,13000000.0,4100000.0,33400000.0,13000000.0,,,10400000.0,,800000.0,,18200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.846720000,,11100000.0,8100000.0,,400000.0,,,,,,,,,,,33500000.0,,,,,,,28800000.0,,,,3700000,32500000,-2200000.0,,0.0,,,,275862069.0,100000.0,,,,,,,,,,,,,5500000,,22100000.0,,13600000.0,,,3800000.0,,,,4400000.0,,,,128700000.0,,19900000.0,,60800000.0,2600000.0,,-500000.0,,,,13200000.0,,,,,,-1800000.0,,,,,,,4200000.0,0.008338,,,275862069.0,,0.0,100000.0,,,,4600000.0,,0.0,-2300000.0,2300000,,2300000,,,,,,1500000.0,27000000.0,,,,8800000.0,1400000.0,600000.0,100000.0,,,,6500000.0,,,,100000.0,2400000.0,,,,,24400000.0,,1800000.0,0.008338,74400000.0,,,,,,,,,2300000.0,,13000000.0,,,,,,,2300000,,,,162200000.0,101400000.0,,,,,15400000.0,,,15400000.0,,,,,2300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.854668800,,11500000.0,9500000.0,,-7300000.0,,,,,,,,,,,33700000.0,,,,,,,30800000.0,,,,5000000,30400000,-2700000.0,,0.0,,,,299850075.0,-200000.0,,,,,,,,,,,,,6800000,,25100000.0,,13600000.0,,,5000000.0,,,,4500000.0,,,,134600000.0,,20100000.0,,66100000.0,2700000.0,,-1600000.0,,,,13800000.0,,,,,,-3600000.0,,,,,,,4300000.0,0.010005,,,299850075.0,,0.0,-100000.0,,,,-2400000.0,,2000000.0,-1600000.0,3000000,,3000000,,,,,,2000000.0,27200000.0,,,,8700000.0,1600000.0,600000.0,100000.0,,,,6400000.0,,,,2300000.0,-3100000.0,,,,,20900000.0,,1800000.0,0.010005,75000000.0,,,,,,,,,-4000000.0,,0.0,,,,,,,3000000,,,,168300000.0,102200000.0,,,,,12300000.0,,,12300000.0,,,,,2200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.862358400,,12100000.0,9800000.0,,6200000.0,,,,,,,,,,,34200000.0,,,,,,,31800000.0,,,,5300000,33800000,-4400000.0,,0.0,,,,282715785.0,700000.0,,,,,200000.0,,,,,,,,7200000,,28400000.0,,13900000.0,,,5500000.0,,,,4500000.0,,,,138900000.0,,20300000.0,,69200000.0,2600000.0,,-2900000.0,,,,12900000.0,,,,,,-3600000.0,,,,,,,4500000.0,0.011673,,,282715785.0,,0.0,0.0,,,,11900000.0,,-200000.0,-1800000.0,3300000,,3300000,,,,,,2200000.0,28200000.0,,,,8500000.0,900000.0,900000.0,200000.0,,,,6100000.0,,,,100000.0,7300000.0,,,,,24000000.0,,1900000.0,0.011673,75700000.0,,,,,,,,,10100000.0,,0.0,,,,,,,3300000,,,,173100000.0,103900000.0,,,,,19600000.0,,,19600000.0,,,,,2100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.870307200,,11800000.0,9400000.0,10600000.0,5200000.0,-9600000.0,,100000.0,0.0375,,,-100000.0,18100000.0,,,32500000.0,,27700000.0,12000000.0,,-7800000.0,,38400000.0,,,,4700000,29600000,-1800000.0,,0.0,14700000.0,,,,600000.0,318160968.0,71300000.0,126300000.0,10100000.0,-200000.0,,,800000.0,300000.0,400000.0,,12000000.0,6700000,,31800000.0,2400000.0,10100000.0,16800000.0,,5100000.0,36900000.0,104000000.0,4500000.0,4700000.0,,,,142800000.0,,22400000.0,,71300000.0,2700000.0,7500000.0,-200000.0,32500000.0,,12000000.0,12000000.0,175300000.0,,1900000.0,,318160968.0,-9600000.0,,13000000.0,7800000.0,12000000.0,89400000.0,,1300000.0,,,,,1000000.0,-100000.0,300000.0,-100000.0,,,10500000.0,142800000.0,-600000.0,-2100000.0,3400000,-11100000.0,3400000,1200000.0,7500000.0,,300000.0,,1700000.0,28800000.0,,,31800000.0,7800000.0,300000.0,1000000.0,1100000.0,,,,8700000.0,24600000.0,,,-100000.0,8100000.0,,22400000.0,,75300000.0,20200000.0,,2000000.0,,75300000.0,,26300000.0,,,18800000.0,28800000.0,,,8400000.0,1400000.0,0.0,-5200000.0,,8700000.0,0.0375,27700000.0,1200000.0,3400000,,,0.0,175300000.0,104000000.0,,,,,27700000.0,1300000.0,38400000.0,27700000.0,,,11800000.0,,1900000.0,,19500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.878256000,,13800000.0,9500000.0,,3000000.0,,,,,,,,,,,34200000.0,,,,,,,40900000.0,,,,4900000,27500000,-3400000.0,,0.0,,,,309845077.0,100000.0,,,,,100000.0,,,,,,,,6800000,,34900000.0,,10100000.0,,,5100000.0,,,,4600000.0,,,,146100000.0,,24100000.0,,74700000.0,2700000.0,,-800000.0,,,,11600000.0,,,,,,-10500000.0,,,,,,,1400000.0,0.010005,,,309845077.0,,0.0,0.0,,,,8200000.0,,-1600000.0,-2600000.0,3100000,,3100000,,,,,,2000000.0,30400000.0,,,,7700000.0,200000.0,1000000.0,300000.0,,,,10000000.0,,,,100000.0,3300000.0,,,,,18000000.0,,1900000.0,0.010005,75200000.0,,,,,,,,,5600000.0,,27700000.0,,,,,,,3100000,,,,180300000.0,105600000.0,,,,,30900000.0,,,30900000.0,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.886204800,,12500000.0,10000000.0,,-7300000.0,,,,,,,,,,,32700000.0,,,,,,,45000000.0,,,,5400000,26200000,-2000000.0,,0.0,,,,299850075.0,100000.0,,,,,-200000.0,,,,,,,,7400000,,38400000.0,,10400000.0,,,5700000.0,,,,4600000.0,,,,150100000.0,,22300000.0,,76900000.0,2700000.0,,300000.0,,,,13500000.0,,,,,,-11600000.0,,,,,,,1500000.0,0.011673,,,299850075.0,,0.0,0.0,,,,-1900000.0,,800000.0,-2400000.0,3500000,,3500000,,,,,,2200000.0,33400000.0,,,,7900000.0,100000.0,1000000.0,300000.0,,,,9300000.0,,,,600000.0,-3200000.0,,,,,16200000.0,,2000000.0,0.011673,72500000.0,,,,,,,,,-4300000.0,,0.0,,,,,,,3500000,,,,182800000.0,105900000.0,,,,,27700000.0,,,27700000.0,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.893894400,,14700000.0,11900000.0,,6500000.0,,,,,,,,,,,34400000.0,,,,,,,47300000.0,,,,6700000,30600000,-4200000.0,,0.0,,,,322338831.0,0.0,,,,,,,,,,,,,8600000,,42700000.0,,10500000.0,,,7100000.0,,,,5200000.0,,,,154400000.0,,23900000.0,,80900000.0,3300000.0,,-500000.0,,,,13300000.0,,,,,,-11600000.0,,,,,,,1600000.0,0.015008,,,286523405.0,,-100000.0,0.0,,,,12900000.0,,200000.0,-3900000.0,4300000,,4300000,,,,,,2800000.0,35700000.0,,,,7900000.0,100000.0,1000000.0,400000.0,,,,8700000.0,,,,0.0,8900000.0,,,,,18700000.0,,1900000.0,0.01334,72300000.0,,,,,,,,,9000000.0,,0.0,,,,,,,4300000,,,,188800000.0,107900000.0,,,,,36700000.0,,,36700000.0,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.901843200,,11700000.0,11400000.0,11300000.0,-3700000.0,-13200000.0,,,0.047083,,,-100000.0,19100000.0,,,30700000.0,,15700000.0,15200000.0,,-12200000.0,,50800000.0,,,,6800000,30000000,-25000000.0,,0.0,-12000000.0,,,,,316351200.0,75000000.0,114200000.0,10500000.0,,,,700000.0,0.0,-100000.0,,15200000.0,8800000,,47000000.0,2100000.0,10500000.0,9700000.0,,7000000.0,42700000.0,115900000.0,-1500000.0,4600000.0,,,,160200000.0,,20200000.0,,75000000.0,2600000.0,9700000.0,-8700000.0,30700000.0,,15200000.0,26500000.0,190900000.0,,600000.0,,322792800.0,-13200000.0,,27700000.0,7800000.0,26500000.0,71500000.0,,1600000.0,,,,,1100000.0,-100000.0,0.0,,,,2700000.0,160200000.0,1400000.0,-3300000.0,4300000,-34600000.0,4300000,,7800000.0,,,,2700000.0,37600000.0,,,47000000.0,7800000.0,,1100000.0,1100000.0,-13100000.0,,,7900000.0,21900000.0,,,1400000.0,-21000000.0,,20200000.0,,78400000.0,18600000.0,,2000000.0,,78400000.0,,31400000.0,,,23600000.0,37600000.0,,,-600000.0,2100000.0,0.0,-9700000.0,,7900000.0,0.047917,15700000.0,800000.0,4300000,,,0.0,190900000.0,115900000.0,,,,,15700000.0,1600000.0,50800000.0,15700000.0,,,11700000.0,,600000.0,,24900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.909792000,,12700000.0,11600000.0,,700000.0,,,,,,,,,,,33300000.0,,,,,,,53700000.0,,,,6300000,30200000,-100000.0,,0.0,,,,314842579.0,,,,,,,,,,,,,,8600000,,51200000.0,,10500000.0,,,6900000.0,,,,5300000.0,,,,164700000.0,,22800000.0,,79900000.0,3000000.0,,-100000.0,,,,22800000.0,,,,,,-13200000.0,,,,,,,1700000.0,0.01334,,,314842579.0,,0.0,0.0,,,,7100000.0,,100000.0,-4400000.0,4200000,,4200000,,,,,,2700000.0,40500000.0,,,,7700000.0,,1100000.0,700000.0,,,,9600000.0,,,,300000.0,7000000.0,,,,,18600000.0,,2300000.0,0.01334,77600000.0,,,,,,,,,2700000.0,,15700000.0,,,,,,,4200000,,,,198000000.0,118100000.0,,,,,22800000.0,,,22800000.0,,100000.0,,,500000.0,,,4200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.917740800,,11700000.0,13000000.0,,-9400000.0,,,,,,,,,,,32000000.0,,,,,,,58600000.0,,,,7500000,32100000,1900000.0,,0.0,,,,319840080.0,,,,,,,,,,,,,,9900000,,56000000.0,,10400000.0,,,7800000.0,,,,5500000.0,,,,169900000.0,,21600000.0,,79800000.0,3100000.0,,0.0,,,,16300000.0,,,,,,-13200000.0,,,,,,,1700000.0,0.015008,,,319840080.0,,-100000.0,0.0,,,,-2200000.0,,300000.0,-6300000.0,4800000,,4800000,,,,,,3000000.0,45400000.0,,,,7600000.0,,1100000.0,600000.0,,,,9400000.0,,,,400000.0,100000.0,,,,,19100000.0,,2400000.0,0.015008,76800000.0,,,,,,,,,-8500000.0,,0.0,,,,,,,4800000,,,,201900000.0,122100000.0,,,,,22800000.0,,,22800000.0,,100000.0,,,500000.0,,,8100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.925430400,,16200000.0,15400000.0,,9600000.0,,,,,,,,,,,35800000.0,,,,,,,64800000.0,,,,9700000,40000000,-3200000.0,,0.0,,,,314842579.0,,,,,,-200000.0,,,,,,,,12200000,,62300000.0,,10400000.0,,,10100000.0,,,,5700000.0,,,,176500000.0,,25400000.0,,88800000.0,3200000.0,,-200000.0,,,,14500000.0,,,,,,-17300000.0,,,,,,,1700000.0,0.02001,,,314842579.0,,-100000.0,100000.0,,,,18400000.0,,100000.0,-3800000.0,6300000,,6300000,,,,,,3800000.0,47500000.0,,,,7600000.0,,1100000.0,500000.0,,,,8800000.0,,,,200000.0,15200000.0,,,,,24600000.0,,2500000.0,0.02001,76100000.0,,,,,,,,,14600000.0,,0.0,,,,,,,6300000,,,,212300000.0,123500000.0,,,,,38100000.0,,,38100000.0,,100000.0,,,400000.0,,,800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.933379200,,16600000.0,15300000.0,12100000.0,-1100000.0,-19000000.0,,,0.066667,,,0.0,21900000.0,,,34700000.0,,37000000.0,22000000.0,,-20700000.0,,70600000.0,,,,9800000,39500000,-8800000.0,,37000000.0,21300000.0,,,,,320251200.0,89300000.0,141800000.0,10100000.0,,,,600000.0,0.0,-700000.0,,22000000.0,12400000,,68900000.0,1400000.0,10100000.0,10000000.0,,10400000.0,55300000.0,129400000.0,-200000.0,5500000.0,,,,184000000.0,,24600000.0,,89300000.0,2900000.0,13200000.0,-2600000.0,34700000.0,,22000000.0,14800000.0,218700000.0,,300000.0,,330828000.0,-19000000.0,,15700000.0,7600000.0,14800000.0,86500000.0,,1700000.0,,,13100000.0,,800000.0,0.0,-100000.0,,,,7400000.0,184000000.0,300000.0,-6200000.0,6700000,-10200000.0,6700000,,9800000.0,,,,3700000.0,51600000.0,,,68900000.0,7600000.0,,800000.0,-1000000.0,,,,7700000.0,30700000.0,115000000.0,,500000.0,-1000000.0,,24600000.0,,77800000.0,24200000.0,,2600000.0,,77800000.0,,43200000.0,,,33400000.0,51600000.0,,115000000.0,1200000.0,700000.0,0.0,-2900000.0,,7700000.0,0.068333,37000000.0,800000.0,6700000,,,37000000.0,218700000.0,129400000.0,,,,,37000000.0,1700000.0,70600000.0,37000000.0,,200000.0,16600000.0,,300000.0,,35200000.0,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.941328000,,18100000.0,15900000.0,,-1700000.0,,,,,,,,,,,39200000.0,,,,,,,81400000.0,,,,9800000,40500000,-11200000.0,,33000000.0,,,,314842579.0,,,,,,-100000.0,,,,,,,,12600000,,75300000.0,,10100000.0,,,10300000.0,,,,6100000.0,,,,190300000.0,,29100000.0,,91300000.0,3300000.0,,0.0,,,,16400000.0,,,,,,-20300000.0,,,,,,,1800000.0,0.02001,,,314842579.0,,100000.0,0.0,,,,7300000.0,,-100000.0,-11200000.0,6300000,,6300000,,,,,,4000000.0,61100000.0,,,,7500000.0,,800000.0,200000.0,,,,10900000.0,,,,,-4000000.0,,,,,24600000.0,,2800000.0,0.02001,77000000.0,,,,,,,,115100000.0,-3900000.0,,37000000.0,,,,,,,6300000,,,,229500000.0,138200000.0,,,,,33000000.0,,,33000000.0,,100000.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.949276800,,20100000.0,17000000.0,,-10900000.0,,,,,,,,,,,39800000.0,,,,,,,85100000.0,,,,10300000,44400000,-16400000.0,,15300000.0,,,,337471200.0,,,,,,0.0,,,,,,,,13000000,,81900000.0,,9900000.0,,,10800000.0,,,,6700000.0,,,,197700000.0,,29900000.0,,86400000.0,4000000.0,,-9700000.0,,,,20200000.0,,,,,,-19000000.0,,,,,,,1600000.0,0.02,,,322371000.0,,0.0,600000.0,,,,-1800000.0,,500000.0,-6900000.0,6600000,,6600000,,,,,,4200000.0,66100000.0,,,,7500000.0,,800000.0,200000.0,,,,9700000.0,,,,,-17700000.0,,,,,27400000.0,,2700000.0,0.02,85000000.0,,,,,,,,115900000.0,-8700000.0,,33000000.0,,,,,,,6600000,,,,237500000.0,151100000.0,,,,,15300000.0,,,15300000.0,,100000.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.957052800,,22726800.0,20039700.0,,5681000.0,,,,,,,,,,,42457000.0,,,,,,,97773900.0,,,,13107400,53801200,-12076400.0,,20595000.0,,,,338789400.0,,,,,,,,,,,,,,16022400,,90213200.0,,9854200.0,,,13549600.0,,,,6932300.0,,,,206233100.0,,32602800.0,,88757000.0,4017300.0,,-2316200.0,,,,19576900.0,,,,,,-23868000.0,,,,,,,1552100.0,0.025,,,323487000.0,,0.0,-100000.0,,,,16979200.0,,344400.0,-9786400.0,8336100,,8336100,,,,,,5213500.0,73905900.0,,,,7500000.0,,802100.0,262900.0,,,,9795300.0,,,,483800.0,5247200.0,,,,,33761500.0,,2906100.0,0.025,86027200.0,,,,,,,,116019900.0,7192800.0,,15300000.0,,,,,,,8336100,,,,248690100.0,159933100.0,,,,,20595000.0,,,20595000.0,,135500.0,,,80700.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.965001600,,19984500.0,20390100.0,15649800.0,-8949700.0,-25615000.0,,,0.088333,,,0.0,27128800.0,,,42433900.0,,12164900.0,29429100.0,,-37022400.0,,106129200.0,,,,12993400,51327300,-15053100.0,,12164900.0,-24882900.0,,,,,323404800.0,91414500.0,190042300.0,5061700.0,,,,549800.0,0.0,1312800.0,,29429100.0,16066300,,98375400.0,2917000.0,5061700.0,-10827200.0,,13393600.0,73345000.0,170909800.0,-15868700.0,7396700.0,,,,219890400.0,,37372200.0,,91414500.0,4323800.0,18544900.0,-6174200.0,42433900.0,,29429100.0,26740000.0,262324300.0,,7842300.0,,333159623.0,-25615000.0,,37047800.0,712200.0,26740000.0,116697300.0,,1515200.0,,,,,2834300.0,0.0,0.0,,,,3716000.0,219890400.0,2907000.0,-9136000.0,8162200,-54729500.0,8162200,,11479000.0,,,,5231400.0,80514200.0,,,98375400.0,712200.0,,2834300.0,64900.0,,,,9545400.0,26195200.0,121515000.0,,1933200.0,-8430100.0,,37372200.0,,90395600.0,30937200.0,,3072900.0,,90395600.0,,57695200.0,,,46216200.0,80514200.0,,121515000.0,-5420000.0,667000.0,20595000.0,-18190400.0,,9545400.0,0.091667,12164900.0,3651400.0,8162200,,,12164900.0,262324300.0,170909800.0,,,,,12164900.0,1515200.0,106129200.0,12164900.0,,136200.0,19984500.0,,7842300.0,,47974000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.972950400,,24249000.0,21783200.0,,1551300.0,,,,,,,,,,,48186000.0,,,,,,,114048300.0,,,,13947000,57139400,-10139300.0,,15676800.0,,,,338719200.0,,,,,,,,,,,,,,17317100,,107294600.0,,4961900.0,,,14623000.0,,,,7836200.0,,8200200.0,,228853500.0,,43224100.0,,99174300.0,4466100.0,,0.0,,,,16042100.0,,,,,,-25615000.0,,,,,,,1489200.0,0.026667,,,327330000.0,,0.0,0.0,,,,13628400.0,,22800.0,-10619600.0,8919200,,8919200,,,,,,5703800.0,88433300.0,,,,638400.0,,2834300.0,461100.0,,,,2879900.0,,,,43900.0,3511900.0,,,55621400.0,,35356200.0,,3370100.0,0.026667,89431900.0,,,,,,,,121558900.0,3008800.0,,12164900.0,,,,,,,8919200,,,,277039500.0,177865200.0,,,,,15676800.0,,,15676800.0,,135900.0,,,7895000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.980899200,,24633200.0,22515000.0,,-12974400.0,,,,,,,,,,,51830000.0,,,,,,,124051900.0,,,,14821000,56638200,-14702200.0,,2521600.0,,,,338562000.0,,,,,,,,,,,,,,18280900,,116643800.0,,4867000.0,,,15453200.0,,,,7694000.0,,9988300.0,,240867100.0,,46963000.0,,103953400.0,4234100.0,,-2503100.0,,,,19731300.0,,,,,,-25615000.0,,,,,,,1469400.0,0.028333,,,328279800.0,,0.0,0.0,,,,-271000.0,,1818000.0,-12647200.0,9349200,,9349200,,,,,,6104000.0,98436900.0,,,,563300.0,,2834300.0,321000.0,,,,4531300.0,,,,1977900.0,-13155200.0,,,68507800.0,,34123200.0,,3459900.0,0.028333,90306800.0,,,,,,,,124223300.0,-12918200.0,,15676800.0,,,,,,,9349200,,,,292697100.0,188743700.0,,,,,2521600.0,,,2521600.0,,150900.0,,,7810200.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.988588800,,27791500.0,28271000.0,,15718600.0,,,,,,,,,,,57221100.0,,,,,,,134412700.0,,,,19080100,71480600,-16453900.0,,18103100.0,,,,341410800.0,,,,,,,,,,,,,,22683400,,128129000.0,,4770100.0,,,19270400.0,,,,9190900.0,,8877500.0,,252789100.0,,52451000.0,,109303300.0,5587600.0,,0.0,,,,17391800.0,,,,,,-25615000.0,,,,,,,1448900.0,0.035,,,330438600.0,,0.0,0.0,,,,31000900.0,,1034500.0,-13356800.0,11485200,,11485200,,,,,,7785200.0,108797700.0,,,,486900.0,,2834300.0,54500.0,,,,7984200.0,,,,1123300.0,15581500.0,,,62623000.0,,43209600.0,,3603300.0,0.033333,91909200.0,,,,,,,,124660100.0,17644100.0,,2521600.0,,,,,,,11485200,,,,310010200.0,200706900.0,,,,,18103100.0,,,18103100.0,,149400.0,,,7797800.0,,,,,,,,,,,,,,,,,,,,,,,,
