date,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,annualCurrentDebt,trailingRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualBasicEPS,annualCapitalExpenditure,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCostOfRevenue,annualInterestExpense,trailingFreeCashFlow,trailingBeginningCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualDilutedEPS,quarterlyLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,annualAccountsReceivable,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,quarterlyRepaymentOfDebt,annualFreeCashFlow,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualStockBasedCompensation,annualChangeInInventory,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualDilutedAverageShares,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,quarterlyNetPPE,annualGrossProfit,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingPretaxIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingGrossProfit,trailingCapitalExpenditure,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,quarterlySaleOfInvestment,annualInvestingCashFlow,trailingTotalRevenue,annualBasicAverageShares,quarterlyOtherIntangibleAssets,annualEndCashPosition,trailingInterestExpense,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingDilutedAverageShares,annualChangeInAccountPayable
1970-01-01 00:00:01.056931200,,516538559.585518,,,134952706.348095,,99223305.380879,24541237.195016,-477467189.646327,69301344.613557,,,,,,73983000.0,,,,,1214438210.615163,,,,,,,,,429472220.843056,,,,,,,1002101848.633798,,489714181.685782,-3204690.454832,,,372330000.0,,,,,,,,,,,,947486884.133525,0.0,,542376000.0,,,,470793000.0,,,,577133000.0,,,,,,69301344.613557,,69301344.613557,,,,,,724724028.929381,542343147.476954,,,577098124.886219,,,,,,,3770045.57113,,,,,,,,,10510000.0,,399516740.314119,,,-496664000.0,,,227080000.0,97810436.423216,,,,-3155204.784247,548887951.682433,,99382846.553955,,,,,,,30081501.940398,,429472220.843056,,,489714181.685782,,,2698183.587937,,,,,,1159823246.11489,,,2161925094.748688,,,,,,,,,,,,,,,,,503285172.864638,,,,,31799814.22301,575215000.0,,-504441172.279485,,,60241960.842725,,60241960.842725,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,513900102.167268,,,152676533.927915,,66850951.661551,-74976251.865925,10517030.804722,60473933.568181,,,,,,,,,,,1090208983.579862,,,,,,,,,442393811.914778,,,,,,,985547564.119962,-30328447.641306,486327859.953861,5448122.154202,,,,,,,,,,,,,,,1046274935.540779,0.0,,,,,,,,,,,,,,,,60473933.568181,,60473933.568181,,,,,,603881123.626001,500915999.457186,,,469025647.984801,,,,,,,3048887.462178,,,,,,,,,,30328447.641306,411012349.029719,,,,,,,,,,,35838514.345758,8387188.231324,,113826256.739626,,,,,,,53352323.171445,,442393811.914778,,,486327859.953861,,,,,,,,,1150936355.000679,,,2136483919.120641,,,,,,,,,,,,,,,,,491247116.298005,,,,,35801389.726111,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,46428571.428571,636026161.719946,,,96146259.426555,78214285.714286,158947230.676773,51761966.151639,-226964285.714286,134459996.510478,,146428571.428571,173214285.714286,,,458616695.422911,93985000.0,0.568571,-130357142.857143,,1235714285.714286,264464285.714286,,1094821428.571429,119285714.285714,511964285.714286,,2105178571.428571,,1058928571.428571,,10714285.714286,,,15178571.428571,,994642857.142857,-3854225.229242,705357142.857143,-20755384.52591,-583928571.428571,-1785714.285714,616071428.571429,,225778000.0,,1055535714.285714,,,,-81250000.0,,,264464285.714286,1089285714.285714,0.0,,439285714.285714,93985000.0,,2222678571.428571,177409466.297036,1078392857.142857,264464285.714286,0.565,194642857.142857,-494464285.714286,616071428.571429,439285714.285714,616250000.0,421759349.010333,64817139.367621,194642857.142857,134459996.510478,-80535714.285714,,,146428571.428571,975535714.285714,530357142.857143,98445000.0,,1167142857.142857,66164000.0,-84355000.0,597321428.571429,173214285.714286,,143214285.714286,,26045402.555105,-7142857.142857,,,,10714285.714286,-17857142.857143,1144285714.285714,-246466000.0,,,412500000.0,,,-583928571.428571,,,225778000.0,67857142.857143,276785714.285714,468000000.0,203571428.571429,-3374173.661865,299669464.746137,,60325349.43683,481071428.571429,46428571.428571,,,,110535714.285714,-4491789.930791,411785714.285714,475000000.0,1488928571.428571,566428571.428571,219180000.0,37372535.52527,460000000.0,,564821428.571429,460000000.0,566428571.428571,-127500000.0,350892857.142857,1330357142.857143,0.0,,2325000000.0,,-180357142.857143,185892857.142857,,-3745000.0,-1785714.285714,,,,,237500000.0,394107142.857143,,-127500000.0,,465000000.0,512500000.0,-226964285.714286,,410892857.142857,,9775507.43462,-3745000.0,237500000.0,,100406000.0,,46428571.428571,203571428.571429,46428571.428571,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,556586000.0,,,137672000.0,,103761000.0,-164580000.0,49392000.0,73720000.0,,,,,470000000.0,403986000.0,,,,,1202558000.0,,,,,,2396000.0,,,1055996000.0,,,,,,,1135288000.0,,618695000.0,-56396000.0,,,745889000.0,,,,,,,0.15776,,,467000000.0,,1256557000.0,,0.0,636941000.0,,,,152600000.0,,,,418914000.0,,,,,270737000.0,73720000.0,,73720000.0,,,,,,583863000.0,0.0,,,48287000.0,,,,-35201000.0,,0.15704,,,,,,,,,,1105000.0,0.0,448955000.0,,5345000.0,-580318000.0,,,219133000.0,116662000.0,,,,-43679000.0,300225000.0,75747000.0,107078000.0,,,,,,,33358000.0,,475678000.0,,,,29488000.0,,5345000.0,,,,,,1323827000.0,,,2459115000.0,,,,40546000.0,,,,,,,,,,,,,629016000.0,,,,,33911000.0,510668000.0,,93071000.0,,,49392000.0,,49392000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,553431856.49211,,,141836764.257862,,103410750.300645,33025027.513575,1275463.722168,88263892.71528,,,,,,404840208.9574,,,,,1423599723.042163,,,,,,-20209000.0,,,651397543.821289,,,,,,,1090339273.350097,,602565504.172588,-48556443.424073,,,739768958.857185,,,,,,,,,,,,1229729237.272694,0.0,4544000.0,623471000.0,,,,148591647.534711,,,,381910280.237601,,,,,268601945.373711,74598209.97777,,88263892.71528,,,,,,821034218.869575,1000.0,,,44715000.0,,,61951095.07671,-16546385.29937,,,,,,,,,,,,1636000.0,-52532000.0,481396450.56667,,-54605000.0,-580318000.0,,,225758000.0,127364163.113589,,,,44954463.722168,301429458.656754,67306000.0,102462468.641813,,,,,,,27864258.664043,,651397543.821289,,,,29912167.632375,,2307782.333005,,,,,,1562989686.964761,,,2653328960.314857,,,,22892000.0,,,,,,,,,,,,,686017273.42298,,,,,20387312.743705,498250000.0,390474108.08644,49392000.0,,,45734484.894865,208265004.919646,45734484.894865,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,556557000.0,,,138437738.523237,,107107000.0,6518142.786956,44932233.352976,80829000.0,,,,,470000000.0,409579000.0,,,,,1235268120.212139,,,,,,-11184000.0,,,664591926.929876,,,,,,,1174314967.589864,-560484.918444,682086034.177961,-32238187.100381,,,800125220.978197,12000.0,,,,,,0.13052,,,467500000.0,,1297326163.818503,0.0,-45824354.676451,605671000.0,,,,146978000.0,,,,343621096.051856,,,,,272026000.0,73761000.0,,80829000.0,,,-54540924.91617,,,553182086.034178,564967589.864467,,,46032000.0,,,72002062.46317,-43440000.0,,0.12976,,,,,,,,,,1269000.0,19935052.923423,536977018.267531,,2321000.0,-580318000.0,,,236504000.0,137374779.021803,,,,17323534.510007,302472000.0,95083000.0,104207000.0,,,,,,,30447000.0,,664591926.929876,,,,30447000.0,,2291236.523801,,,,,,1610378609.310548,,,2784693576.900412,,,,51643000.0,,,,,,,,,,,,,706209487.330583,,,,,31330738.523237,500574000.0,448033294.048321,-314462000.0,,,72370359.457867,210665880.966411,72370359.457867,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,62528770.906859,706271318.797879,,,126718369.475545,-39895657.511125,98767624.042428,-135702170.30053,62501000.0,-5805243.959929,,85545496.394046,61953352.769679,,,518134216.263995,99119000.0,0.566979,-195554000.0,,1328428000.0,260280804.050944,,1282031609.636336,127359214.362437,744015651.373331,-40487830.87802,2394698480.896118,,1200551000.0,,0.0,,,15344483.658125,,1302354000.0,-36314084.266352,785669000.0,114951630.524455,-658942000.0,-7864047.874789,876352000.0,-3441436.063642,241375000.0,,1223147153.598281,,,,-30113549.17907,,,290010741.138561,1393804000.0,,129639542.133176,524354000.0,99119000.0,,2919479822.00399,188137102.533883,1573001381.003529,290010741.138561,0.562759,276652000.0,27620070.584625,826108638.9443,571965628.356606,642166641.092527,349539553.329405,-5805243.959929,292696025.778733,-5805243.959929,-89573423.354304,,-61281268.680462,363280650.606107,1146232929.26193,542759000.0,110431000.0,,1696332668.405708,204565000.0,-32017000.0,110431000.0,61159000.0,-72499000.0,137333128.740218,,3358414.224924,-67132116.004296,,,,11700168.78932,-114073000.0,1346478441.00046,-121934000.0,-83074000.0,-34552395.403654,546210000.0,,-74995000.0,-658942000.0,,,241375000.0,61542000.0,363280650.606107,470500000.0,219617922.356913,-3836998.232174,419366592.221567,159300000.0,2420913.376547,719848089.611785,62528770.906859,,,,78448672.702164,8225157.336476,546455424.274973,541609000.0,1752531839.803591,828985729.630198,331676000.0,36332642.309959,556812950.744207,5393981.143194,483159429.185208,1200551000.0,331676000.0,-233811569.740678,204565000.0,1419878000.0,,,2722232000.0,,-118919748.350468,14769065.520945,86801000.0,-8052000.0,-575000.0,,,,,444030995.856989,470500230.167255,,-226522940.003069,,467500000.0,636894000.0,42772748.197023,,345826300.44499,,76565948.733058,-8052000.0,293715000.0,44932233.352976,-79088000.0,,62501000.0,219519000.0,62501000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,628000000.0,,,164000000.0,,121000000.0,-49000000.0,53000000.0,93000000.0,,,,,468790000.0,472000000.0,,,,,1602000000.0,,,,,,-11527000.0,,,565000000.0,,,,,,,1379000000.0,,982000000.0,-88000000.0,,,908000000.0,,,4000000.0,,,,19.8,,,468790000.0,,1424000000.0,0.0,10772000.0,643099000.0,,,,156000000.0,,,,197000000.0,,,,,317000000.0,86000000.0,,93000000.0,,,-10000000.0,,,620000000.0,0.0,,,286116000.0,,,215000000.0,-49000000.0,,19.6,5000000.0,,,,,,,,,-3023000.0,4000000.0,593000000.0,,-3969000.0,-658942000.0,,,243407000.0,79000000.0,,,,12000000.0,351000000.0,65000000.0,124000000.0,,,-3000000.0,,,,38000000.0,,565000000.0,,,216193000.0,31000000.0,,2000000.0,,,,,,1647000000.0,,,3026000000.0,,,,16000000.0,,,,,,,,,,,,,709000000.0,,,,,35000000.0,-4913000.0,466000000.0,44000000.0,,,143000000.0,216000000.0,143000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,642000000.0,,,163000000.0,,126000000.0,-72000000.0,21000000.0,97000000.0,,,,,472000000.0,475000000.0,,,,,1572000000.0,,,,,,-34621000.0,,,578000000.0,,,,,,,1300000000.0,,945000000.0,-57000000.0,,,884000000.0,,,3000000.0,,,,0.208,,,468500000.0,,1373000000.0,0.0,-576000.0,599393000.0,,,,167000000.0,,,,207000000.0,,,,,317000000.0,89000000.0,,97000000.0,,,,,,627000000.0,0.0,,,55449000.0,,,206000000.0,-60000000.0,,0.206,5187000.0,,,,,,,,,-1968000.0,1000000.0,611000000.0,,-28406000.0,-658942000.0,,,1000000.0,74000000.0,,,,-30000000.0,349000000.0,67000000.0,128000000.0,,,-14000000.0,,,,39000000.0,,578000000.0,,,282794000.0,29000000.0,,7000000.0,,,,,,1645000000.0,,,2945000000.0,,,,7000000.0,,,,,,,,,,,,,695000000.0,,,,,37000000.0,6797000.0,447000000.0,53000000.0,,,96000000.0,203000000.0,96000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,612000000.0,,,185000000.0,,115000000.0,-43000000.0,41000000.0,62000000.0,,,,,472000000.0,451000000.0,,,,,1549000000.0,,,,,,-12041000.0,,,579000000.0,,,,,,,1349000000.0,0.0,994000000.0,-35000000.0,,,920090000.0,,,4000000.0,,,,0.132,,,472000000.0,,1429000000.0,0.0,737000.0,594232000.0,,,,161000000.0,,,,186000000.0,,,,,307000000.0,53000000.0,,62000000.0,,,,,,555000000.0,0.0,,,56073000.0,,,208000000.0,-44000000.0,,0.132,7759000.0,,,,,,,,,-47080000.0,-10000000.0,633000000.0,,-21053000.0,-658942000.0,,,238046000.0,57000000.0,,,,20000000.0,336000000.0,92000000.0,71000000.0,,,-1000000.0,,,,18000000.0,,579000000.0,,,291650000.0,27000000.0,,2000000.0,,,,,,1629000000.0,,,2978000000.0,,,,48000000.0,,,,,,,,,,,,,673000000.0,,,,,70000000.0,9874000.0,471000000.0,21000000.0,,,120000000.0,203000000.0,120000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,151000000.0,-475000000.0,,,-93000000.0,-4000000.0,-78000000.0,54000000.0,38000000.0,-65000000.0,6000000.0,126000000.0,227000000.0,,,-352000000.0,89000000.0,0.71,-200000000.0,,891000000.0,302000000.0,,1345000000.0,122000000.0,529000000.0,75592000.0,2552000000.0,,773000000.0,,18000000.0,,,19000000.0,,810000000.0,6000000.0,589000000.0,39000000.0,-430000000.0,0.0,566000000.0,,127000000.0,-4000000.0,1556000000.0,,,,-240000000.0,,,333000000.0,863000000.0,339000000.0,3067000.0,323000000.0,89000000.0,,2976000000.0,-123000000.0,1541000000.0,333000000.0,0.706,132000000.0,44000000.0,937000000.0,323000000.0,701000000.0,-252000000.0,-58000000.0,211000000.0,-65000000.0,-91000000.0,,,60000000.0,1212000000.0,302000000.0,6000000.0,,1420000000.0,0.0,-3000000.0,6000000.0,132000000.0,35707000.0,180000000.0,,-8000000.0,-25000000.0,,,,13000000.0,-48000000.0,1435000000.0,,49841000.0,3000000.0,355000000.0,,,-430000000.0,6000000.0,,127000000.0,31000000.0,260000000.0,471500000.0,203000000.0,13000000.0,-274000000.0,-77000000.0,-83000000.0,673000000.0,151000000.0,4000000.0,,,48000000.0,-25000000.0,557000000.0,343000000.0,1851000000.0,1012000000.0,17000000.0,-20000000.0,589000000.0,0.0,626000000.0,589000000.0,17000000.0,14000000.0,0.0,944000000.0,339000000.0,,1754000000.0,,,27000000.0,-35000000.0,,,,,,,452000000.0,506000000.0,,-191000000.0,,465000000.0,53000000.0,65000000.0,,428000000.0,,-43000000.0,,171000000.0,41000000.0,-2000000.0,,88000000.0,115000000.0,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,643000000.0,,,163000000.0,,122000000.0,492000000.0,360000000.0,417000000.0,,,,,472500000.0,468000000.0,,,,,1224000000.0,,,,,,-2000000.0,,,600000000.0,,,,,,,1615000000.0,,945000000.0,-71000000.0,,,1333000000.0,,,4000000.0,,,,0.886,,,470500000.0,,1837000000.0,,551000000.0,606000000.0,,,,175000000.0,,,,16000000.0,,,,,315000000.0,85000000.0,,417000000.0,,,-270000000.0,,,279000000.0,3000000.0,,,157000000.0,,,136000000.0,-58000000.0,,0.882,4000000.0,,,,,,,,,-4000000.0,2000000.0,585000000.0,,-265000000.0,-740000000.0,,,10000000.0,21000000.0,,,,289000000.0,346000000.0,62000000.0,123000000.0,,,-4000000.0,,,,38000000.0,,600000000.0,,,267000000.0,29000000.0,,3000000.0,,,,,,1446000000.0,,,3061000000.0,,,,4000000.0,,,,,,,,,,,,,687000000.0,,,,,36000000.0,-1000000.0,473000000.0,65000000.0,,,421000000.0,188000000.0,421000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,686000000.0,,,176000000.0,,135000000.0,-80000000.0,329000000.0,96000000.0,,,,,472500000.0,498000000.0,,,,,1161000000.0,,,,,,-28000000.0,,,627000000.0,,,,,,,1629000000.0,,888000000.0,-37000000.0,,,1452000000.0,,,5000000.0,,,,0.204,,,470500000.0,,1958000000.0,,-8000000.0,638000000.0,,,,188000000.0,,,,16000000.0,,,,,336000000.0,96000000.0,,96000000.0,,,7000000.0,,,273000000.0,0.0,,,213000000.0,,,131000000.0,-72000000.0,,0.204,1000000.0,,,,,,,,,2000000.0,-5000000.0,614000000.0,,-53000000.0,-740000000.0,,,10000000.0,28000000.0,,,,-28000000.0,363000000.0,105000000.0,135000000.0,,,-3000000.0,,,,39000000.0,,627000000.0,,,317000000.0,30000000.0,,2000000.0,,,,,,1490000000.0,,,3119000000.0,,,,33000000.0,,,,,,,,,,,,,723000000.0,,,,,41000000.0,,440000000.0,360000000.0,,,377000000.0,189000000.0,377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,679000000.0,,,172000000.0,,128000000.0,-128000000.0,257000000.0,92000000.0,,,,,472000000.0,494000000.0,,,,,1141000000.0,,,,,,-27000000.0,,,630000000.0,,,,,,,1578000000.0,0.0,899000000.0,-77000000.0,,,1563000000.0,,,4000000.0,,,,0.196,,,470500000.0,,2016000000.0,,-2000000.0,636000000.0,,,,185000000.0,,,,16000000.0,,,,,332000000.0,92000000.0,,92000000.0,,,-12000000.0,,,242000000.0,2000000.0,,,170000000.0,,,137000000.0,-55000000.0,,0.196,2000000.0,,,,,,,,,1000000.0,-2000000.0,636000000.0,,-11000000.0,-740000000.0,,,10000000.0,40000000.0,,,,-72000000.0,366000000.0,67000000.0,131000000.0,,,-73000000.0,,,,39000000.0,,630000000.0,,,315000000.0,30000000.0,,3000000.0,,,,,,1579000000.0,,,3157000000.0,,,,12000000.0,,,,,,,,,,,,,813000000.0,,,,,44000000.0,,447000000.0,329000000.0,,,304000000.0,189000000.0,304000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,346000000.0,771000104.2,,,237551467.6,-9999086.9,179999912.2,-32999948.2,291000000.0,140001671.2,,156000000.0,119000000.0,,,550001017.1,,1.584,-222000000.0,,1056999490.7,394000000.0,,1453000000.0,120000000.0,241000000.0,-52000000.0,2779000000.0,,1520000603.1,,9000000.0,,,16000000.0,,1644998024.2,-38999480.1,816000489.1,-32001585.7,-885000667.6,,1593999343.4,,10000000.0,1000292.3,1645000000.0,,,,-217000000.0,,,745000000.0,2173997429.4,640000000.0,-541000000.0,568000359.7,,,3231000000.0,220999087.1,1057000000.0,745000000.0,1.578,14999612.0,65000000.0,1657000000.0,680000000.0,769000000.0,154000039.1,121000933.9,15000000.0,140001671.2,-96000000.0,,-18000928.7,130000000.0,1319000000.0,240999001.6,0.0,,1586000000.0,191000000.0,3000000.0,0.0,118999539.6,-45999914.7,169000000.0,,-835.5,-83000000.0,,,,14000000.0,-37000351.8,2174000000.0,-383000000.0,2000000.0,-4999086.9,618999040.5,,-54000000.0,-885000667.6,,,10000000.0,34999749.1,352000000.0,472000000.0,189000000.0,32000827.8,370001104.9,118999376.7,161000825.3,191000000.0,346000000.0,-3000470.8,,,35000000.0,39999891.4,619000000.0,634999935.5,2010000000.0,816000000.0,292000000.0,77000941.6,635000000.0,8000895.0,728000000.0,635000000.0,292000000.0,0.0,191000000.0,1585998895.9,640000000.0,,3230996920.1,,-293000000.0,221000000.0,72999462.0,63000000.0,,,,,,421000000.0,557000000.0,,242000000.0,,470500000.0,191000101.1,291000000.0,,550000000.0,,45000941.6,63000000.0,398000176.0,257000000.0,3000000.0,,346000212.2,188999037.8,346000212.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,744000000.0,,,178000000.0,,144000000.0,-40000000.0,297000000.0,91000000.0,,,,,473500000.0,551000000.0,,,,,1060000000.0,,,,,,2000000.0,,,631000000.0,,,,,,,1637000000.0,,833000000.0,-53000000.0,,,1708000000.0,-65000000.0,,7000000.0,,,,0.194,,,471500000.0,,2157000000.0,639000000.0,0.0,636000000.0,,,,193000000.0,,,,21000000.0,,,,,371000000.0,91000000.0,,91000000.0,,,,,,227000000.0,0.0,,,168000000.0,,,123000000.0,-38000000.0,,0.192,2000000.0,,,,,,,,,2000000.0,-2000000.0,652000000.0,,-50000000.0,-785000000.0,,,10000000.0,38000000.0,,,,6000000.0,407000000.0,96000000.0,131000000.0,,,-4000000.0,,,,40000000.0,,631000000.0,,,422000000.0,32000000.0,,12000000.0,,,,,,1580000000.0,,,3217000000.0,,,,58000000.0,,,,,,,,,,,,,192000000.0,,,,,45000000.0,-1000000.0,422000000.0,291000000.0,,,349000000.0,189000000.0,349000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,813000000.0,,,204000000.0,,153000000.0,-802000000.0,80000000.0,103000000.0,,,,,,576000000.0,,,,,2143000000.0,,,,,,12000000.0,,,733000000.0,,,,,,,1843000000.0,,1769000000.0,-36000000.0,,,1845000000.0,-156000000.0,,6000000.0,,,,,,,,,2151000000.0,1165000000.0,0.0,860000000.0,,,,237000000.0,,,,42000000.0,,,,,377000000.0,103000000.0,,103000000.0,,,,,,374000000.0,0.0,,,234000000.0,,,1012000000.0,-67000000.0,,,6000000.0,,,,,,,,,2000000.0,-6000000.0,830000000.0,,483000000.0,-801000000.0,,,15000000.0,89000000.0,,,,-218000000.0,423000000.0,101000000.0,147000000.0,,,-733000000.0,,,,44000000.0,,733000000.0,,,254000000.0,32000000.0,,5000000.0,,,,,,2455000000.0,,,4298000000.0,,,,34000000.0,,,,,,,,,,,,,430000000.0,,,,,51000000.0,,499000000.0,297000000.0,,,153000000.0,189000000.0,153000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,845000000.0,,,135000000.0,,68000000.0,-34000000.0,59000000.0,28000000.0,,,,,467500000.0,574000000.0,,,,,2361000000.0,,,,,,33000000.0,,,730000000.0,,,,,,,1805000000.0,0.0,2027000000.0,-12000000.0,,,1850000000.0,-255000000.0,,6000000.0,,,,0.062,,,465500000.0,,1914000000.0,1197000000.0,0.0,855000000.0,,,,271000000.0,,,,40000000.0,,,,,470000000.0,28000000.0,,28000000.0,,,,,,334000000.0,0.0,,,245000000.0,,,1189000000.0,-34000000.0,,0.062,14000000.0,,,,,,,,,-1000000.0,-2000000.0,851000000.0,,-83000000.0,-785000000.0,,,15000000.0,55000000.0,,,,-25000000.0,506000000.0,92000000.0,54000000.0,,,0.0,,,,26000000.0,,730000000.0,,,265000000.0,36000000.0,,4000000.0,,,,,,2474000000.0,,,4279000000.0,,,,58000000.0,,,,,,,,,,,,,429000000.0,,,,,67000000.0,,568000000.0,80000000.0,,,99000000.0,190000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
