date,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualDilutedEPS,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,trailingInvestingCashFlow,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentAccruedExpenses,quarterlyInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyNetIncomeCommonStockholders,annualIncomeTaxPayable,quarterlyGrossProfit,annualSaleOfInvestment,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualEbitda,quarterlyBasicEPS,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualBeginningCashPosition,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInterestExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,quarterlyNetPPE,trailingTaxProvision,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyTotalRevenue,annualInventory,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBasicEPS,trailingOtherNonCashItems,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualPurchaseOfBusiness,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualCurrentDebt,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,annualGrossProfit,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingOperatingExpense,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.486345600,,,,,,,,,,,,,,,,,,,,,,,,,13500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,78996000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231900000.0,,,,,231900000.0,,,,,,0.045,,,,,,,,,,78996000.0,,,,,,,,,,,,,,,,,,,,,,,231900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.494294400,,,,,,,,,,,,,,,,,,,,,,,,,10300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,79304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226300000.0,,,,,226300000.0,,,,,,0.035,,,,,,,,,,79304000.0,,,,,,,,,,,,,,,,,,,,,,,226300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.502156800,306200000.0,256800000.0,,,,,,,,82700000.0,86800000.0,,0.155,,,,48300000.0,,0.0,,614700000.0,0.0,79388000.0,,12800000.0,92900000.0,,0.0,,,314500000.0,86800000.0,,,,13300000.0,34400000.0,614700000.0,124000000.0,0.0,,137100000.0,,,,,,,176200000.0,29100000.0,2200000.0,37200000.0,,,,,,,,,,,,,34800000.0,,271400000.0,,2200000.0,124000000.0,0.0,79388000.0,300200000.0,,34800000.0,113900000.0,,,,308500000.0,,48300000.0,147100000.0,,,,428100000.0,0.0,,0.0,,10100000.0,,,,-100000.0,,2200000.0,,,219000000.0,2200000.0,306200000.0,,314500000.0,,,,,,,13300000.0,,,,-588900000.0,271400000.0,,,,250900000.0,137100000.0,,,,48300000.0,,,,-156700000.0,0.155,,,599800000.0,932700000.0,,,,29100000.0,,,332900000.0,428100000.0,,240000000.0,176200000.0,308500000.0,,,256800000.0,,,,-156700000.0,,,,,,-588900000.0,147100000.0,,,300200000.0,37200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.509932800,,,,,,,,,,,,,,,,,,,,,,,,,11900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,79364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249700000.0,,,,,249700000.0,,,,,,0.04,,,,,,,,,,79364000.0,,,,,,,,,,,,,,,,,,,,,,,249700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.517881600,,,,,,,,,,,,,,,,,,,,,,,,,12900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,79388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280200000.0,,,,,280200000.0,,,,,,0.045,,,,,,,,,,79388000.0,,,,,,,,,,,,,,,,,,,,,,,280200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.525830400,,,,,,,,,,,,,,,,,,,,,,,,,10400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,79444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271600000.0,,,,,271600000.0,,,,,,0.035,,,,,,,,,,79444000.0,,,,,,,,,,,,,,,,,,,,,,,271600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.533692800,469500000.0,291500000.0,,,,,,,,87600000.0,220800000.0,,0.155,,,,48600000.0,,0.0,,868100000.0,0.0,79704000.0,,13400000.0,101400000.0,,0.0,,,350000000.0,220800000.0,,,,14600000.0,39000000.0,868100000.0,274800000.0,0.0,,178300000.0,,,,,,,243300000.0,48800000.0,2400000.0,54000000.0,,,,,,,,,,,,107400000.0,16900000.0,,345200000.0,,2400000.0,274800000.0,0.0,79704000.0,518100000.0,,16900000.0,128000000.0,,,,398600000.0,,48600000.0,194500000.0,,,,534600000.0,0.0,,0.0,107400000.0,13600000.0,,,,-200000.0,,2400000.0,,,273100000.0,2400000.0,469500000.0,,350000000.0,,,,,,,14600000.0,,,,-700200000.0,345200000.0,,,,329600000.0,178300000.0,,,,48600000.0,,,,-189400000.0,0.155,,,730100000.0,1131200000.0,,,,48800000.0,,,401100000.0,534600000.0,,299700000.0,243300000.0,398600000.0,,,291500000.0,,,,-189400000.0,,,,,,-700200000.0,194500000.0,,,518100000.0,54000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.541468800,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,87704000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330800000.0,,,,,330800000.0,,,,,,0.045,,,,,,,,,,87704000.0,,,,,,,,,,,,,,,,,,,,,,,330800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.549417600,,,,,,,,,,,,,,,,,,,,,,,,,15900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,87704000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380600000.0,,,,,380600000.0,,,,,,0.1,,,,,,,,,,87704000.0,,,,,,,,,,,,,,,,,,,,,,,380600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.557366400,,,,,,,,,,,,,,,,,,,,,,,,,12700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,87704000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367100000.0,,,,,367100000.0,,,,,,0.08,,,,,,,,,,87704000.0,,,,,,,,,,,,,,,,,,,,,,,367100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.565228800,561400000.0,,,,,,,,,77900000.0,203900000.0,,0.21,,,,34700000.0,,0.0,,1050800000.0,0.0,85330000.0,,-7000000.0,124700000.0,,100000.0,,,465900000.0,203900000.0,,,,35100000.0,43200000.0,1050800000.0,261300000.0,0.0,,195100000.0,,,,,,,323600000.0,49500000.0,8000000.0,57300000.0,,,,,,,,,,,,119400000.0,40700000.0,,401300000.0,,8000000.0,261300000.0,0.0,85330000.0,584900000.0,,40700000.0,161000000.0,,,,489400000.0,,34700000.0,274100000.0,,,,590700000.0,0.0,,100000.0,119400000.0,21500000.0,,,,-25200000.0,,8000000.0,,,359500000.0,8000000.0,561400000.0,,465900000.0,,,,,,,35100000.0,,,,-953800000.0,401300000.0,,,,387000000.0,195100000.0,,,,34700000.0,,,,-189400000.0,0.21,,,945000000.0,1465500000.0,,,,49500000.0,,,520500000.0,590700000.0,,395800000.0,323600000.0,489400000.0,,,,,,,-189400000.0,,,,,,-953800000.0,274100000.0,,,584900000.0,57300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.573091200,,,,,,,,,,,,,,,,,,,,,,,,,17400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,87938000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373900000.0,,,,,373900000.0,,,,,,0.1,,,,,,,,,,87938000.0,,,,,,,,,,,,,,,,,,,,,,,373900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.581040000,,,,,,,,,,,,,,,,,,,,,,,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,87864000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409900000.0,,,,,409900000.0,,,,,,0.13,,,,,,,,,,87864000.0,,,,,,,,,,,,,,,,,,,,,,,409900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.588988800,,,,,,,,,,,,,,,,,,,,,,,,,17100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,88030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381600000.0,,,,,381600000.0,,,,,,0.1,,,,,,,,,,88030000.0,,,,,,,,,,,,,,,,,,,,,,,381600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
