,timestamp,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualOperatingExpense,annualOtherNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedEPS,annualCapitalExpenditure,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,annualTaxProvision,trailingInterestExpense,quarterlyIncomeTaxPayable,trailingChangesInAccountReceivables,annualBasicAverageShares,annualInterestExpense,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,trailingResearchAndDevelopment,annualTotalRevenue,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyOtherCurrentAssets,annualCurrentDebt,annualNetIncome,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualDilutedAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyBasicAverageShares,annualFreeCashFlow,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment,annualOtherNonCashItems,quarterlyOperatingCashFlow,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyCapitalExpenditure,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualStockholdersEquity,trailingSaleOfInvestment,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualInventory,quarterlyTaxProvision,annualRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOperatingCashFlow,quarterlyOperatingExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,annualOtherIncomeExpense,annualNetPPE,quarterlyBeginningCashPosition,annualGainsLossesNotAffectingRetainedEarnings,trailingNetOtherInvestingChanges,trailingGrossProfit,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,trailingOtherIncomeExpense,annualGrossPPE,trailingOperatingIncome,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingEndCashPosition,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares,trailingBasicEPS,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS
10,702000000,,-9300000.0,,7400000.0,,,10000000.0,,,,,,,,,,,,32600000.0,,26300000.0,,,,,,-1500000.0,33300000.0,,,,,,,1400000.0,,,,,,,,,,400000.0,,,-200000.0,,,,0.0,-6200000.0,,,,,-51400000.0,9300000.0,,,,,67400000.0,,80400000.0,-4100000.0,10200000.0,,,,,,,,23300000.0,5100000.0,,,,-15000000.0,,,2100000.0,,,,,,,-0.005,,657056000.0,,1300000.0,,0.0,-4200000.0,,,200000.0,,,,-8700000.0,,,-2100000.0,-1200000.0,-1200000.0,,,,,,,,,,13000000.0,5700000.0,,,18300000.0,,300000.0,,,7200000.0,,11500000.0,,,-19000000.0,,,,,,16300000.0,,,,,,,,,,0.0,,,,-0.005,,-10800000.0,,,,,,657056000.0,,-1200000.0,,,,100000000.0,,,45200000.0,,45200000.0,,,,,,,,,2900000.0,,,19600000.0,,,,1200000.0,,,,,,,,
11,709862400,,1000000.0,,7800000.0,,,13300000.0,,,,,,,,,,,,35300000.0,,27100000.0,,,,,,-700000.0,33500000.0,,,,,,,-900000.0,,,,,,,,,,,,,1100000.0,,,,0.0,-7300000.0,,,,,-52000000.0,8800000.0,,,,,67200000.0,-500000.0,81800000.0,0.0,12200000.0,,,,,,,,26500000.0,11000000.0,,,,-15000000.0,,,1700000.0,,,,,,,-0.000905,,580000000.0,,2200000.0,,0.0,-300000.0,,,400000.0,,,,1900000.0,,,-1300000.0,-600000.0,-600000.0,,,,,,,,100000.0,,15700000.0,6600000.0,,,18500000.0,,100000.0,,,7100000.0,,14000000.0,,,-5800000.0,,,,,,13800000.0,,,,,,,,,,0.0,,,,-0.000905,,600000.0,,,,,,580000000.0,,-600000.0,,,,102500000.0,,,39400000.0,,39400000.0,,,,,,,,,3000000.0,-6000000.0,,20700000.0,,,,1800000.0,,,,,,,,
12,717811200,,3900000.0,,16500000.0,,,15500000.0,,,44400000.0,-21000000.0,,,51600000.0,1300000.0,,,-4100000.0,39500000.0,,29100000.0,,-0.01,-8300000.0,40200000.0,,1100000.0,41300000.0,600000.0,,,,700000000.0,2100000.0,100000.0,,,86700000.0,,107500000.0,,,-4100000.0,,,,,3500000.0,9400000.0,,68900000.0,0.0,-7600000.0,,,100000.0,39500000.0,-52600000.0,9400000.0,-3700000.0,21600000.0,,,68800000.0,-200000.0,86700000.0,-100000.0,12000000.0,,,,,108300000.0,,,30100000.0,15300000.0,4600000.0,-4100000.0,,-21000000.0,,,3900000.0,5500000.0,700000000.0,100000.0,57900000.0,,15300000.0,,,,-7700000.0,1300000.0,,100000.0,1800000.0,,,700000.0,,,-100000.0,6600000.0,7200000.0,-22500000.0,-3500000.0,-600000.0,-600000.0,-600000.0,68800000.0,,,62000000.0,,6500000.0,400000.0,-52600000.0,9000000.0,6500000.0,,,20300000.0,-14100000.0,500000.0,,,5500000.0,600000.0,14400000.0,30100000.0,,800000.0,49600000.0,,,,,13600000.0,,,,,3900000.0,5200000.0,,600000.0,20300000.0,0.0,,,,,,3100000.0,-100000.0,9000000.0,-2000000.0,40100000.0,-0.01,,40200000.0,-600000.0,,0.0,,108300000.0,,,40200000.0,,40200000.0,,,,16500000.0,,41300000.0,,,4600000.0,-4000000.0,1800000.0,21600000.0,,,-3500000.0,2400000.0,,,,,,,,
13,725760000,,-2400000.0,,18000000.0,,,12400000.0,,,,,,,,,,,,42600000.0,,30000000.0,,,,,,-1800000.0,43400000.0,,,,,,,-1100000.0,,,,,,,,,,300000.0,,,400000.0,,,,0.0,-14800000.0,,,,,-54200000.0,9900000.0,,,,,68000000.0,,87000000.0,0.0,12000000.0,,,,,,,,32700000.0,25700000.0,,,,-21000000.0,,,4300000.0,,,,,,,-0.005,,690576000.0,,1200000.0,,0.0,800000.0,,,1500000.0,,,,-1500000.0,,,-4000000.0,-1600000.0,-1600000.0,,,,,,,,,,10100000.0,7600000.0,,,22400000.0,,500000.0,,,5600000.0,,14200000.0,,,-15400000.0,,,,,,17600000.0,,,,,,,,,,40200000.0,,,,-0.005,,-5500000.0,,,,,,690576000.0,,-1600000.0,,,,110600000.0,,,24800000.0,,24800000.0,,,,,,,,,4600000.0,-10800000.0,300000.0,23600000.0,,,,2200000.0,,,,,,,,
14,733536000,,3600000.0,,21700000.0,,,14900000.0,,,,,,,,,,,,67000000.0,,36800000.0,,,,,,300000.0,68300000.0,,,,,,,-700000.0,,,,,,,,,,-200000.0,,,2500000.0,,,,0.0,-20500000.0,,,,,-53800000.0,27800000.0,,,,,69900000.0,500000.0,86100000.0,-23000000.0,12400000.0,,,,,,,,39200000.0,19600000.0,,,,-21000000.0,,,4200000.0,,,,,,,0.000576,,694080000.0,,3500000.0,,0.0,20800000.0,,,200000.0,,,,5900000.0,,,-4300000.0,400000.0,400000.0,,,,,,,,100000.0,,11400000.0,8800000.0,,,47300000.0,,600000.0,,,23600000.0,,14600000.0,,,6100000.0,,,,,,21900000.0,,,,,,,,,,0.0,,,,0.000576,,1600000.0,,,,,,694080000.0,,400000.0,,,,136900000.0,,,30900000.0,,30900000.0,,,,,,,,,6100000.0,6800000.0,400000.0,50800000.0,,,,2100000.0,,,,,,,,
15,741398400,,-4000000.0,,25600000.0,,,23400000.0,,,,,,,,,,,,68800000.0,,49100000.0,,,,,,7100000.0,72400000.0,,,,,,,-3900000.0,,,,,,,,,,0.0,,,9600000.0,,,,0.0,-5200000.0,,,,,-47800000.0,28400000.0,,,,,76300000.0,7000000.0,90800000.0,23000000.0,13800000.0,,,,,,,,40400000.0,19800000.0,,,,-21000000.0,,,4800000.0,,,,,,,0.01,,610000000.0,,2900000.0,,100000.0,-900000.0,,,300000.0,,,,4500000.0,,,-28400000.0,6100000.0,6100000.0,,,,,,,,900000.0,,8900000.0,12700000.0,,,51400000.0,,600000.0,,,23600000.0,,16300000.0,,,-1600000.0,,,,,,25700000.0,,,,,,,,,,0.0,,,,0.01,,-23900000.0,,,,,,610000000.0,,6100000.0,,,,145100000.0,,,29400000.0,,29400000.0,,,,,,,,,5900000.0,-14800000.0,600000.0,54300000.0,,,,2500000.0,,,,,,,,
16,749347200,,-6600000.0,,29400000.0,,,27200000.0,,,56100000.0,-26900000.0,,,65900000.0,2800000.0,,,12100000.0,69900000.0,,52700000.0,,0.015,-49600000.0,97500000.0,,6300000.0,89200000.0,1000000.0,,,,806666667.0,2000000.0,-1900000.0,,,241500000.0,,168700000.0,,,12100000.0,,,,,9300000.0,29000000.0,,155200000.0,0.0,-89600000.0,,,0.0,69900000.0,-40500000.0,29000000.0,-9400000.0,65100000.0,,,236700000.0,7300000.0,241500000.0,0.0,17900000.0,,,,,306600000.0,,,40900000.0,95800000.0,5600000.0,12100000.0,,-26900000.0,,,4100000.0,24900000.0,806666667.0,40200000.0,90800000.0,,95800000.0,,,,-36900000.0,2800000.0,,-100000.0,153900000.0,,,153200000.0,,,,3800000.0,9800000.0,-130100000.0,-12900000.0,7300000.0,7300000.0,-7600000.0,236700000.0,,,174600000.0,,14100000.0,0.0,-40500000.0,5900000.0,14100000.0,,,62300000.0,-99300000.0,1500000.0,,,24900000.0,12700000.0,20900000.0,40900000.0,,68100000.0,77900000.0,,,,,25500000.0,18800000.0,,,,4100000.0,21800000.0,,3100000.0,62300000.0,0.0,,,,,,-9100000.0,0.0,5900000.0,12000000.0,57200000.0,0.015,,97500000.0,7300000.0,,0.0,,306600000.0,,,97500000.0,,97500000.0,,,,29400000.0,,89200000.0,,3800000.0,5600000.0,-80500000.0,600000.0,65100000.0,,,13100000.0,3000000.0,,,,,,,,
17,757296000,,-7200000.0,,29800000.0,,,27100000.0,,,,,,,,,,,,67700000.0,,53700000.0,,,,,,5300000.0,99700000.0,,,,,,,-3700000.0,,,,,,,,,,,,,8900000.0,,,,0.0,-50300000.0,,,,,-35500000.0,27400000.0,,,,,243000000.0,6500000.0,226900000.0,-8000000.0,18200000.0,,,,,,,,40300000.0,124200000.0,,,,-26900000.0,,,3400000.0,,,,,,,0.005,,1000000000.0,,11000000.0,,0.0,-700000.0,,,1300000.0,,,,1400000.0,,,-13900000.0,5000000.0,5000000.0,,,,,,,,1500000.0,,5900000.0,17800000.0,,,72800000.0,,1700000.0,,,24000000.0,,21800000.0,,,-49600000.0,,,,,,26600000.0,,,,,,,,,,97500000.0,,,,0.005,,-12500000.0,,,,,,1000000000.0,,5000000.0,,,,310700000.0,,,47900000.0,,47900000.0,,,,,,,,29000000.0,4600000.0,-57400000.0,500000.0,83800000.0,,,,3600000.0,,,,,,,,
18,765072000,,-2200000.0,,38900000.0,,,30600000.0,,,,,,,,,,,,76500000.0,,67700000.0,,,,,,5800000.0,105400000.0,,,,,,,-1500000.0,,,,,,,,,,,,,10200000.0,,,,0.0,5300000.0,,,,,-30000000.0,26900000.0,,,,,251000000.0,6900000.0,239200000.0,-500000.0,10700000.0,,,,,,,,49600000.0,111300000.0,,,,-26900000.0,,,3500000.0,,,,,,,0.005,,1000000000.0,,9800000.0,,300000.0,1000000.0,,,2500000.0,,10100000.0,,7500000.0,,,-9800000.0,5500000.0,5500000.0,,,,,,,,1400000.0,,6400000.0,19300000.0,,,78500000.0,,1400000.0,,,23400000.0,,24800000.0,,,13800000.0,,,,,,37100000.0,,,,,,,,,,0.0,,,,0.005,,-2300000.0,,,,,,1000000000.0,,5500000.0,,,,327500000.0,,,61700000.0,,61700000.0,,,,,,,,83600000.0,4300000.0,-68000000.0,500000.0,88300000.0,,,,4400000.0,,,,,,,,
19,772934400,,-1900000.0,,41600000.0,,,36600000.0,,,,,,,,,,,,77400000.0,,71600000.0,,,,,,3600000.0,133500000.0,,,,,,,-200000.0,,,,,,,,,,,,,10100000.0,,,,0.0,-39200000.0,,,,,-23600000.0,26900000.0,,,,,260800000.0,5600000.0,219300000.0,600000.0,13400000.0,,,,,,,,50500000.0,118700000.0,,,,-26900000.0,,,3700000.0,,,,,,,0.01,,640000000.0,,12300000.0,,-100000.0,2700000.0,,,2800000.0,,13100000.0,,8600000.0,,,-32600000.0,6400000.0,6400000.0,,,,,,,,-800000.0,,4900000.0,19500000.0,,,106600000.0,,1600000.0,,,23200000.0,,33000000.0,,,-27900000.0,,,,,,35000000.0,,,,,,,,,,0.0,,,,0.01,,-24000000.0,,,,,,640000000.0,,6400000.0,,,,338200000.0,,,33800000.0,,33800000.0,,,,,,,,42000000.0,4000000.0,-49200000.0,500000.0,118900000.0,,,,5100000.0,,,,,,,,
20,780883200,,10600000.0,,59000000.0,,,40500000.0,,,42400000.0,-41600000.0,,,110800000.0,23600000.0,,,15200000.0,95700000.0,,78700000.0,,0.02,-68700000.0,45000000.0,,8400000.0,155300000.0,2100000.0,,,,760000000.0,,3800000.0,,,220600000.0,,271600000.0,,,15200000.0,49600000.0,,,-4000000.0,14100000.0,26500000.0,,6500000.0,45100000.0,-800000.0,,,2700000.0,95700000.0,-25300000.0,26500000.0,-700000.0,137300000.0,,,262200000.0,-1700000.0,220600000.0,-10600000.0,9400000.0,,,,,357900000.0,,,69200000.0,97100000.0,3700000.0,15200000.0,,-41600000.0,,,2800000.0,23700000.0,760000000.0,97500000.0,137900000.0,,97100000.0,,,,-42200000.0,23600000.0,,2500000.0,3200000.0,,,-100000.0,,17000000.0,-2800000.0,9000000.0,18800000.0,-85000000.0,-12400000.0,-1700000.0,-1700000.0,-1600000.0,262200000.0,,,6200000.0,,15600000.0,0.0,-25300000.0,6500000.0,15600000.0,,,113700000.0,,-13300000.0,,,23700000.0,26500000.0,32100000.0,69200000.0,,11300000.0,133700000.0,,,,,38200000.0,,,,,2800000.0,41700000.0,,-8500000.0,113700000.0,0.0,,,,,,-3400000.0,-18500000.0,6500000.0,22900000.0,-52400000.0,0.02,,45000000.0,-1700000.0,,45100000.0,,357900000.0,,,45000000.0,,45000000.0,,,,59000000.0,,155300000.0,,,3700000.0,,,137300000.0,,,17300000.0,5700000.0,,,,,,,,
21,788832000,,-21800000.0,,41100000.0,,,42200000.0,,,,,,,,,,,,81300000.0,,75900000.0,,,,,,4100000.0,162700000.0,,,,,,,-6400000.0,,,,,,,,,,-1800000.0,,,10400000.0,,,,0.0,-8300000.0,,,,,-19400000.0,28600000.0,,,,,269100000.0,7000000.0,189400000.0,-4900000.0,14300000.0,,,,,,,,52700000.0,76000000.0,,,,-41600000.0,,,3600000.0,,,,,,,0.01,,590000000.0,,39900000.0,,500000.0,2600000.0,,,1000000.0,,17500000.0,,-11400000.0,,,-13300000.0,5900000.0,5900000.0,,,,,,,,1100000.0,,8100000.0,22100000.0,,,121100000.0,,1100000.0,,,25000000.0,,38100000.0,,,-17100000.0,,,,,,33700000.0,,,,,,,,,,45000000.0,,,,0.01,,-24700000.0,,,,,,590000000.0,,5900000.0,,,,350400000.0,,,27900000.0,,27900000.0,,,,,,,,19400000.0,3500000.0,-9500000.0,,161000000.0,,,,6300000.0,,,,,,,,
22,796608000,,-200000.0,,47900000.0,,,46700000.0,,,,,,,,,,,,89100000.0,,89800000.0,,,,,,4300000.0,178900000.0,,,,,,,2300000.0,,,,,,,,,,-2100000.0,,,11700000.0,,,,0.0,-18100000.0,,,,,-13300000.0,30400000.0,,,,,278500000.0,7100000.0,191000000.0,-2000000.0,17800000.0,,,,,,,,58700000.0,71100000.0,,,,-41600000.0,,,3300000.0,,,,,,,0.01,,600000000.0,,39300000.0,,2000000.0,6000000.0,,,3400000.0,,17700000.0,,11200000.0,,,-22400000.0,6000000.0,6000000.0,,,,,,,,1100000.0,,8700000.0,19700000.0,,,137300000.0,,900000.0,,,27100000.0,,42400000.0,,,-900000.0,,,,,,43100000.0,,,,,,,,,,0.0,,,,0.01,,-11200000.0,,,,,,600000000.0,,6000000.0,,,,367600000.0,,,27000000.0,,27000000.0,,,,,,,,15900000.0,2100000.0,-9600000.0,,176600000.0,,,,7400000.0,,,,,,,,
23,804470400,,8300000.0,,68100000.0,,,53500000.0,,,,,,,,,,,,110100000.0,,99500000.0,,,,,,3400000.0,194900000.0,,,,,,,-12000000.0,,,,,,,,,,4000000.0,,,11200000.0,,,,0.0,12500000.0,,,,,-6100000.0,32500000.0,,,,,289100000.0,8100000.0,197200000.0,4200000.0,21000000.0,,,,,,,,77600000.0,30900000.0,,,,-41600000.0,,,3500000.0,,,,,,,0.01,,730000000.0,,48700000.0,,1000000.0,5700000.0,,,3300000.0,,21300000.0,,20000000.0,,,-23000000.0,7300000.0,7300000.0,,,,,,,,800000.0,,8000000.0,31700000.0,,,153300000.0,,1200000.0,,,29000000.0,,50100000.0,,,38200000.0,,,,,,46000000.0,,,,,,,,,,0.0,,,,0.01,,-3000000.0,,,,,,730000000.0,,7300000.0,,,,399200000.0,,,65200000.0,,65200000.0,,,,,,,,43100000.0,1500000.0,-11800000.0,,202000000.0,,,,7800000.0,,,,,,,,
24,812419200,,5400000.0,,95800000.0,,,61600000.0,,,72700000.0,-66400000.0,,,183800000.0,50600000.0,,,30200000.0,141100000.0,,121500000.0,,0.035,-99500000.0,500600000.0,,9000000.0,251900000.0,9700000.0,,,,862857143.0,,-12300000.0,,,704600000.0,,386600000.0,,,30200000.0,80200000.0,-200000.0,,-3000000.0,18400000.0,36100000.0,,499200000.0,0.0,-88500000.0,,,13900000.0,141100000.0,4800000.0,36100000.0,-8300000.0,236100000.0,,,799600000.0,17600000.0,704600000.0,-14300000.0,19500000.0,,,,,940700000.0,,,105000000.0,77300000.0,1000000.0,30200000.0,,-66400000.0,,,2600000.0,33500000.0,862857143.0,45000000.0,182300000.0,,77300000.0,,,,-61800000.0,50600000.0,,10400000.0,505900000.0,,,491500000.0,,23700000.0,-100000.0,17900000.0,30900000.0,-102400000.0,-40800000.0,10900000.0,10900000.0,-28400000.0,799600000.0,,,520200000.0,,44000000.0,6700000.0,4800000.0,8200000.0,44000000.0,,,185500000.0,-84300000.0,4100000.0,,,33500000.0,37700000.0,52600000.0,105000000.0,,435400000.0,204300000.0,,,,,59900000.0,98400000.0,,,,2600000.0,51400000.0,,7300000.0,185500000.0,0.0,,,,,,-22900000.0,-17000000.0,8200000.0,20500000.0,455600000.0,0.035,,500600000.0,10900000.0,,0.0,,940700000.0,,,500600000.0,,500600000.0,,,,95800000.0,,251900000.0,,20000000.0,1000000.0,-53400000.0,,236100000.0,,,39900000.0,9400000.0,,,,,,,,
25,820368000,,,,109200000.0,,,61400000.0,,,,,,,,,,,,150500000.0,,146600000.0,,,,,,2500000.0,307100000.0,,,,,,,,,,,,,,,,,,,,2500000.0,,,,0.0,0.0,,,,,15000000.0,29600000.0,,,,,810900000.0,14000000.0,654600000.0,,26700000.0,,,,,,,,120900000.0,167900000.0,,,,-66400000.0,,,2000000.0,,,,,,,0.01,,1010000000.0,,66100000.0,,,,,,,,32200000.0,,0.0,,,,10100000.0,10100000.0,,,,,,,,3900000.0,,11200000.0,71300000.0,,,240700000.0,,7000000.0,,,27600000.0,,58900000.0,,,,,,,,,85200000.0,,,,,,,,,,0.0,,,,0.01,,0.0,,,,,,1010000000.0,,10100000.0,,,,961400000.0,,,307700000.0,,307700000.0,,,,,,,,,500000.0,,,306800000.0,,,,,,,,,,,,
26,828230400,,,,108800000.0,,,64000000.0,,,,,,,,,,,,153900000.0,,149300000.0,,,,,,-8500000.0,327800000.0,,,,,,,,,,,,,,,,,,,,3700000.0,,,,0.0,-212500000.0,,,,,16400000.0,31300000.0,,,,,820200000.0,100000.0,625500000.0,,25000000.0,,,,,,,,122600000.0,163900000.0,,,,-66400000.0,,,2100000.0,,,,,,,0.001336,,1010000000.0,,87200000.0,,,,,,,,35300000.0,,-76400000.0,,,,1500000.0,1500000.0,,,,,,,,-1400000.0,,12800000.0,108500000.0,,,261400000.0,,6000000.0,,,29200000.0,,72500000.0,,,,,,,,,85300000.0,,,,,,,,,,0.0,,,,0.001336,,-172200000.0,,,,,,1010000000.0,,1500000.0,,,,974100000.0,,,220200000.0,,220200000.0,,,,,,,,,1000000.0,,,348600000.0,,,,,,,,,,,,
27,836092800,,-43800000.0,,153800000.0,,,89600000.0,,,,,,,,,,,,204900000.0,,234900000.0,,,,,,-5700000.0,364100000.0,,,,,,,-21200000.0,,,,,,,,,,,,,9600000.0,,,,99400000.0,-106800000.0,,,,,17900000.0,39300000.0,,,,,829700000.0,1800000.0,648500000.0,-174000000.0,33300000.0,,,,,,,,165600000.0,226000000.0,,,,-66400000.0,,,2000000.0,,,,,,,0.001414,,1160000000.0,,88400000.0,,200000.0,16300000.0,,,8000000.0,,46700000.0,,-30400000.0,,,-49900000.0,1500000.0,1500000.0,,,,,,,,300000.0,,10500000.0,129700000.0,,,297700000.0,,4100000.0,,,37300000.0,,95300000.0,,,-120800000.0,,,,,,145300000.0,,,,,,,,,,0.0,,,,0.001414,,-80300000.0,,,,,,1160000000.0,,1500000.0,,,,1034600000.0,,,99400000.0,,99400000.0,,,,,,,,,1300000.0,-155100000.0,,386100000.0,,,,15300000.0,,,,,,,,
28,844041600,,14900000.0,,229800000.0,,,107500000.0,,,123100000.0,-117300000.0,,,342200000.0,81400000.0,,,21000000.0,340400000.0,,283200000.0,,0.01875,-216600000.0,110100000.0,,4000000.0,470000000.0,5600000.0,,,,1123424000.0,3400000.0,-41800000.0,,,751200000.0,,813900000.0,,,21000000.0,162300000.0,200000.0,,,21100000.0,14400000.0,,24300000.0,110100000.0,-88800000.0,,,16600000.0,340400000.0,25900000.0,14400000.0,-134500000.0,434100000.0,,,844900000.0,10600000.0,751200000.0,100000.0,38300000.0,,,,,1185300000.0,,,326000000.0,252200000.0,82900000.0,21000000.0,,-117300000.0,,,3500000.0,10900000.0,1127488000.0,500600000.0,479100000.0,,252200000.0,,,,-286400000.0,81400000.0,,0.0,62500000.0,,,7300000.0,,48100000.0,100000.0,37000000.0,56800000.0,-408100000.0,-70900000.0,7900000.0,7900000.0,-127500000.0,844900000.0,,,87400000.0,,171500000.0,2700000.0,25900000.0,13300000.0,171500000.0,,,352700000.0,-587900000.0,7100000.0,,,10900000.0,-69800000.0,103500000.0,326000000.0,,10700000.0,334800000.0,,,,,175700000.0,422100000.0,,,,3500000.0,49400000.0,,24200000.0,352700000.0,99400000.0,,,,,,-33900000.0,-25700000.0,13300000.0,-7400000.0,-390500000.0,0.01875,,110100000.0,7900000.0,,110100000.0,,1185300000.0,,,110100000.0,,110100000.0,,,,229800000.0,,470000000.0,,149900000.0,82900000.0,-167900000.0,,434100000.0,,,26600000.0,17100000.0,,,,,,,,
29,851990400,,-125073000.0,,286533000.0,,,101730000.0,,,,,,,,,,,,456624000.0,,388940000.0,,,,,,13019000.0,467928000.0,,,,,,,-73337000.0,,,,,,,,,,,,,32023000.0,,,,126735000.0,52715000.0,,,,,34990000.0,14188000.0,,,162573000.0,,855276000.0,12168000.0,878508000.0,-7269000.0,42533000.0,,,,,,,,442436000.0,17186000.0,,,,-117300000.0,,,4083000.0,,,,,,,0.01,,141318000.0,,82764000.0,,0.0,57500000.0,,,1237000.0,,46178000.0,,-93623000.0,,,-15573000.0,9126000.0,9126000.0,,,,,,,,3042000.0,,15902000.0,244848000.0,,,350628000.0,,-3320000.0,,,10105000.0,,88711000.0,,,16592000.0,,,,,327166000.0,287210000.0,,,,,,,,,,110143000.0,,,,0.01,7000.0,-109196000.0,,,,,,141318000.0,,9126000.0,,,,1311900000.0,,,289308000.0,,126735000.0,,,,,,,,179405000.0,140001000.0,-103848000.0,1984000.0,433392000.0,,,,19004000.0,,,,,,,,
