date,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualGrossProfit,annualTotalNonCurrentAssets,trailingGrossProfit,annualNetPPE,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedEPS,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualInvestmentsAndAdvances,annualOperatingExpense,quarterlySaleOfInvestment,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualInvestingCashFlow,quarterlyOperatingIncome,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyInterestExpense,trailingNetIncomeContinuousOperations,quarterlyCurrentDebt,quarterlyBasicEPS,trailingCapitalExpenditure,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualStockBasedCompensation,annualChangeInCashSupplementalAsReported,quarterlyBasicAverageShares,annualNetOtherFinancingCharges,annualGoodwill,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,annualInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,trailingResearchAndDevelopment,annualTotalRevenue,annualInterestExpense,annualRepaymentOfDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentAssets,annualChangeInAccountPayable,annualAccountsPayable,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyRetainedEarnings,annualOperatingIncome,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingPretaxIncome,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyFreeCashFlow,trailingOperatingIncome,annualNetIncomeContinuousOperations,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCostOfRevenue,quarterlyDilutedEPS,annualNetIncome,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCashItems,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualTotalAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,trailingOperatingCashFlow,annualAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,trailingChangeInAccountPayable,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyInventory,quarterlyChangeInInventory,quarterlyDepreciationAndAmortization,annualPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingBasicAverageShares,trailingPurchaseOfBusiness,annualIncomeTaxPayable,trailingSaleOfInvestment,annualCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCommonStockIssuance,trailingDilutedEPS,trailingChangesInAccountReceivables,annualDepreciationAndAmortization,annualCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingDepreciationAndAmortization,trailingBasicEPS
1970-01-01 00:00:01.490918400,,,418000000.0,,,,,,,,804000000.0,186303547.0,,804000000.0,,,2000000.0,-5000000.0,,853000000.0,110000000.0,9428000000.0,,7000000.0,,,,-13642000000.0,,-71000000.0,-260000000.0,,,,-277000000.0,,,23070000000.0,,,,,,,,,74000000.0,,,354000000.0,-49000000.0,568000000.0,26000000.0,,20000000.0,1.23,,-369000000.0,,7000000.0,23000000.0,,,,,,1434000000.0,-3800000000.0,,,183816083.0,,,,,,7000000.0,,,,623000000.0,,,,,,,,,,,2623000000.0,,-238000000.0,3404000000.0,,,,,,,,,,19000000.0,,,,6290000000.0,,121000000.0,,,13672000000.0,17076000000.0,,225000000.0,,,2655000000.0,,-25000000.0,,3000000.0,,,,,8913000000.0,,1.21,,,,,,1680000000.0,225000000.0,308000000.0,,,642000000.0,,,0.0,,90000000.0,,804000000.0,227000000.0,708000000.0,131000000.0,,2043000000.0,425000000.0,,,,,72000000.0,,5876000000.0,,,,1431000000.0,,,1393000000.0,-45000000.0,612000000.0,258000000.0,1294000000.0,-102000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,237000000.0,,,,,,,,954000000.0,186385250.0,,954000000.0,,,2000000.0,-5000000.0,,804000000.0,99000000.0,9237000000.0,,-82000000.0,,,,-13734000000.0,,-88000000.0,-78000000.0,,,,-75000000.0,,,22971000000.0,,,,,,,,,311000000.0,,,280000000.0,150000000.0,492000000.0,25000000.0,,19000000.0,0.41,,-97000000.0,,8000000.0,27000000.0,,,,,,1508000000.0,-3803000000.0,,,184240686.0,,,,,,7000000.0,,,,452000000.0,,,,,,,,,,,2608000000.0,,,3583000000.0,,,,,,,,,,0.0,,,,6122000000.0,,196000000.0,,,13346000000.0,16929000000.0,,75000000.0,,,2859000000.0,,-11000000.0,,223000000.0,,,,,8730000000.0,,0.4,,,,,,1688000000.0,75000000.0,138000000.0,,,616000000.0,,,0.0,,-18000000.0,,954000000.0,12000000.0,789000000.0,-87000000.0,,2309000000.0,445000000.0,,,,,72000000.0,,5954000000.0,,,,1418000000.0,,,1378000000.0,64000000.0,550000000.0,270000000.0,1287000000.0,16000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,288000000.0,,,,,,,,1119000000.0,187155231.0,,1119000000.0,,,2000000.0,-45000000.0,,954000000.0,119000000.0,9282000000.0,,-37000000.0,,,,-13971000000.0,,-96000000.0,-115000000.0,,,,-89000000.0,,,23253000000.0,,,,0.0,,,,,384000000.0,,,331000000.0,165000000.0,515000000.0,26000000.0,,17000000.0,0.61,,-41000000.0,,8000000.0,14000000.0,,,,,,1618000000.0,-4033000000.0,,,184594233.0,,,,,,7000000.0,,,,509000000.0,,,,,,,,,,,2766000000.0,,,3804000000.0,,,,,,,,,,24000000.0,,,0.0,6370000000.0,,309000000.0,,,13450000000.0,17254000000.0,,113000000.0,,,2964000000.0,,-8000000.0,,288000000.0,,,,,9136000000.0,,0.6,,,,,,1745000000.0,113000000.0,169000000.0,,,303000000.0,,,329000000.0,,-17000000.0,,1119000000.0,4000000.0,840000000.0,-100000000.0,,2361000000.0,450000000.0,,,,,70000000.0,,5862000000.0,,,,1384000000.0,,,1408000000.0,90000000.0,603000000.0,272000000.0,1323000000.0,-16000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1358000000.0,62000000.0,216000000.0,,62000000.0,2580000000.0,13209000000.0,,9138000000.0,184420404.0,1358000000.0,185078245.0,1224000000.0,1358000000.0,2015000000.0,,2000000.0,-5000000.0,-251000000.0,1119000000.0,272000000.0,9138000000.0,-238000000.0,-6000000.0,,23046000000.0,1.16,-13908000000.0,,-150000000.0,-53000000.0,,853000000.0,,-76000000.0,279000000.0,186981665.0,23046000000.0,,1410000000.0,1066000000.0,0.0,,,-405000000.0,-13908000000.0,455000000.0,176000000.0,-226000000.0,549000000.0,239000000.0,597000000.0,27000000.0,,16000000.0,-1.06,,-125000000.0,68000000.0,9000000.0,112000000.0,,-118000000.0,68000000.0,,,1898000000.0,-5185000000.0,24000000.0,505000000.0,185078245.0,-517000000.0,154000000.0,,-506000000.0,,3000000.0,1453000000.0,,,431000000.0,597000000.0,,11652000000.0,104000000.0,-60000000.0,-66000000.0,,2000000.0,0.0,819000000.0,3252000000.0,-5185000000.0,,4238000000.0,377000000.0,1898000000.0,10652000000.0,,7400000000.0,,384000000.0,,32000000.0,298000000.0,,-632000000.0,0.0,7400000000.0,1358000000.0,113000000.0,1514000000.0,,13209000000.0,17447000000.0,,-196000000.0,245000000.0,1358000000.0,3174000000.0,,-22000000.0,,305000000.0,,559000000.0,1159000000.0,16000000.0,10652000000.0,9072000000.0,-1.06,217000000.0,284000000.0,,0.0,1719000000.0,1719000000.0,-196000000.0,-56000000.0,341000000.0,4520000000.0,279000000.0,4238000000.0,,384000000.0,1388000000.0,-306000000.0,113000000.0,1358000000.0,2000000.0,811000000.0,-170000000.0,17447000000.0,2359000000.0,459000000.0,600000000.0,3252000000.0,459000000.0,154000000.0,70000000.0,217000000.0,4520000000.0,,811000000.0,,1388000000.0,,1.18,1410000000.0,268000000.0,815000000.0,266000000.0,1453000000.0,-136000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,412000000.0,,,,,,,,1196000000.0,188494931.0,,1196000000.0,,,2000000.0,-4000000.0,,1365000000.0,138000000.0,9034000000.0,,43000000.0,,,,-13803000000.0,,-74000000.0,-147000000.0,,,,-219000000.0,,,22837000000.0,,,,,,,,,55000000.0,,,440000000.0,-162000000.0,407000000.0,26000000.0,,15000000.0,0.81,,-408000000.0,,8000000.0,-11000000.0,,,,,,1813000000.0,-4530000000.0,,,185939770.0,,,,,,10000000.0,,,,632000000.0,,,,,,,,,,,2976000000.0,,,4149000000.0,,,,,,,,,,-33000000.0,,,,6603000000.0,,263000000.0,,,12947000000.0,17096000000.0,,150000000.0,,,3090000000.0,,0.0,,-19000000.0,,,,,9579000000.0,,0.8,,,,,,1701000000.0,150000000.0,274000000.0,,,249000000.0,,,,,-2000000.0,,1203000000.0,,814000000.0,-74000000.0,,2381000000.0,,,,,,67000000.0,,5368000000.0,,,,1445000000.0,,,1413000000.0,-106000000.0,709000000.0,269000000.0,1630000000.0,-169000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,410000000.0,,,,,,,,1089000000.0,188708013.0,,1089000000.0,,,2000000.0,-3000000.0,,1203000000.0,180000000.0,8556000000.0,,-252000000.0,,,,-13523000000.0,,-95000000.0,433000000.0,,,,-63000000.0,,,22079000000.0,,,,,,,,,-430000000.0,,,682000000.0,-108000000.0,504000000.0,32000000.0,,13000000.0,0.4,,-1094000000.0,,9000000.0,-20000000.0,,,,,,1752000000.0,-4967000000.0,,,186398784.0,,,,,,10000000.0,,,,635000000.0,,,,,,,,,,,3013000000.0,,,4281000000.0,,,,,,,,,,213000000.0,,,,6397000000.0,,339000000.0,,,12237000000.0,16518000000.0,,75000000.0,,,3579000000.0,,-5000000.0,,-525000000.0,,,,,9410000000.0,,0.39,,,,,,1635000000.0,75000000.0,230000000.0,,,243000000.0,,,,,-240000000.0,,1095000000.0,,1025000000.0,-100000000.0,,2632000000.0,,,,,,64000000.0,,5024000000.0,,,,1916000000.0,,,1390000000.0,1000000.0,947000000.0,265000000.0,1668000000.0,-98000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,406000000.0,,,,,,,,1022000000.0,186479038.0,,1022000000.0,,,2000000.0,-98000000.0,,1095000000.0,251000000.0,8355000000.0,,0.0,,,,-13484000000.0,,-82000000.0,-280000000.0,,,,-183000000.0,,,21839000000.0,,,,,,,,,288000000.0,,,618000000.0,-69000000.0,452000000.0,33000000.0,,4000000.0,-0.22,,-245000000.0,,7000000.0,15000000.0,,,,,,1711000000.0,-4740000000.0,,,186479038.0,,,,,,9000000.0,,,,612000000.0,,,,,,,,,,,3004000000.0,,,4193000000.0,,,,,,,,,,145000000.0,,,,5896000000.0,,298000000.0,,,11992000000.0,16185000000.0,,-41000000.0,,,3390000000.0,,-1000000.0,,206000000.0,,,,,8900000000.0,,-0.22,,,,,,1615000000.0,-41000000.0,155000000.0,,,237000000.0,,,,,-179000000.0,,1026000000.0,,1017000000.0,-83000000.0,,2534000000.0,,,,,,58000000.0,,5216000000.0,,,,1820000000.0,,,1381000000.0,-30000000.0,856000000.0,238000000.0,1666000000.0,-12000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,1113000000.0,57000000.0,369000000.0,,57000000.0,3322000000.0,11812000000.0,,8327000000.0,186230908.0,1113000000.0,,448000000.0,1113000000.0,2452000000.0,,2000000.0,-30000000.0,-591000000.0,1026000000.0,157000000.0,8327000000.0,-278000000.0,166000000.0,,21807000000.0,1.2,-13480000000.0,,-148000000.0,-294000000.0,,1365000000.0,,-221000000.0,222000000.0,188534139.0,21807000000.0,,1360000000.0,1012000000.0,,,,-399000000.0,-13480000000.0,535000000.0,-36000000.0,-405000000.0,563000000.0,90000000.0,429000000.0,31000000.0,,1000000.0,,,-39000000.0,61000000.0,7000000.0,-20000000.0,,-43000000.0,61000000.0,,,1663000000.0,-4565000000.0,35000000.0,-249000000.0,,-686000000.0,151000000.0,,-288000000.0,,6000000.0,1644000000.0,,,574000000.0,429000000.0,,13403000000.0,122000000.0,-135000000.0,-7000000.0,,2000000.0,,49000000.0,2919000000.0,-4568000000.0,,4134000000.0,-165000000.0,1663000000.0,8553000000.0,,5634000000.0,,,,31000000.0,143000000.0,,-1786000000.0,,5625000000.0,1116000000.0,341000000.0,2310000000.0,,11804000000.0,15938000000.0,,43000000.0,1000000.0,1113000000.0,3344000000.0,,-1000000.0,,387000000.0,,871000000.0,1597000000.0,1000000.0,8544000000.0,10081000000.0,,227000000.0,248000000.0,,0.0,1480000000.0,138000000.0,43000000.0,212000000.0,468000000.0,5386000000.0,54000000.0,4134000000.0,-50000000.0,,1801000000.0,-163000000.0,341000000.0,1116000000.0,,830000000.0,-148000000.0,15946000000.0,2534000000.0,,726000000.0,2919000000.0,,151000000.0,59000000.0,227000000.0,5389000000.0,,830000000.0,,1801000000.0,,1.22,1360000000.0,-30000000.0,810000000.0,247000000.0,1644000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,92000000.0,,,,,,,,1017000000.0,185325040.0,,1017000000.0,,,2000000.0,0.0,,1116000000.0,150000000.0,8328000000.0,,42000000.0,,,,-13687000000.0,,-69000000.0,-199000000.0,,,,-200000000.0,,,22015000000.0,,,,,,,,,168000000.0,,,276000000.0,-96000000.0,521000000.0,30000000.0,,1000000.0,-1.07,,-164000000.0,,7000000.0,33000000.0,,,,,,1503000000.0,-4834000000.0,,,185325040.0,,,,,,10000000.0,,,,294000000.0,,,,,,,,,,,2803000000.0,,,4114000000.0,,,,,,,,,,136000000.0,,,,6070000000.0,,371000000.0,,,11842000000.0,15956000000.0,,-199000000.0,,,2719000000.0,,-1000000.0,,99000000.0,,,,,8873000000.0,,-1.07,,,,,,1480000000.0,-199000000.0,-58000000.0,,,364000000.0,,,,,-154000000.0,,1020000000.0,11000000.0,758000000.0,-59000000.0,,2180000000.0,,,,,,84000000.0,,5157000000.0,,,,1802000000.0,,,1362000000.0,-159000000.0,539000000.0,263000000.0,1799000000.0,17000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,-177000000.0,,,,,,,,834000000.0,185533936.0,,834000000.0,,,2000000.0,0.0,,1020000000.0,116000000.0,8273000000.0,,52000000.0,,,,-13853000000.0,,-89000000.0,-71000000.0,,,,-71000000.0,,,22126000000.0,,,,,,,,,82000000.0,,,273000000.0,-183000000.0,498000000.0,30000000.0,,1000000.0,-2.17,,-266000000.0,,7000000.0,31000000.0,,,,,,1523000000.0,-4705000000.0,,,185533936.0,,,,,,11000000.0,,,,27000000.0,,,,,,,,,,,2531000000.0,,,3818000000.0,,,,,,,,,,371000000.0,,,,5959000000.0,,-31000000.0,,,11531000000.0,15349000000.0,,-402000000.0,,,2711000000.0,,-110000000.0,,-7000000.0,,,,,8490000000.0,,-2.17,,,,,,1463000000.0,-402000000.0,-293000000.0,,,340000000.0,,,,,-420000000.0,,837000000.0,0.0,684000000.0,-199000000.0,,2189000000.0,,,,,,68000000.0,,4895000000.0,,,,1804000000.0,,,1141000000.0,15000000.0,522000000.0,249000000.0,1767000000.0,36000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,-52000000.0,,,,,,,,841000000.0,185566202.0,,841000000.0,,,2000000.0,0.0,,837000000.0,95000000.0,7929000000.0,,33000000.0,,,,-13527000000.0,,-87000000.0,-81000000.0,,,,-82000000.0,,,21456000000.0,,,,,,,,,174000000.0,,,190000000.0,7000000.0,551000000.0,30000000.0,,1000000.0,-1.19,,-70000000.0,,7000000.0,-5000000.0,,,,,,1418000000.0,-4849000000.0,,,185566202.0,,,,,,8000000.0,,,,162000000.0,,,,,,,,,,,2455000000.0,,,3643000000.0,,,,,,,,,,180000000.0,,,,5805000000.0,,-252000000.0,,,11027000000.0,14670000000.0,,-221000000.0,,,2567000000.0,,-1000000.0,,87000000.0,,,,,8260000000.0,,-1.19,,,,,,1377000000.0,-221000000.0,-147000000.0,,,338000000.0,,,,,-212000000.0,,844000000.0,12000000.0,596000000.0,-76000000.0,,2120000000.0,,,,,,66000000.0,,4539000000.0,,,,1805000000.0,,,1114000000.0,-55000000.0,447000000.0,257000000.0,1649000000.0,58000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,879000000.0,,-301000000.0,,,,11110000000.0,,7916000000.0,,879000000.0,,,879000000.0,,,2000000.0,-7000000.0,,844000000.0,54000000.0,7916000000.0,,,,21706000000.0,,-13790000000.0,,-134000000.0,-93000000.0,,,,-86000000.0,371000000.0,,21706000000.0,,1113000000.0,,,,,,-13790000000.0,262000000.0,,,137000000.0,39000000.0,561000000.0,31000000.0,,1000000.0,,,62000000.0,,6000000.0,-44000000.0,,,,,,1484000000.0,-5004000000.0,,,,,,,,,1000000.0,1644000000.0,,,-87000000.0,561000000.0,,,,,,,2000000.0,,,2563000000.0,-5004000000.0,,3530000000.0,,1484000000.0,8784000000.0,,6221000000.0,,,,,374000000.0,,,,6221000000.0,,-555000000.0,,,11110000000.0,14640000000.0,,-303000000.0,,879000000.0,2436000000.0,,0.0,,128000000.0,,,,1000000.0,8784000000.0,,,,,,,1414000000.0,1414000000.0,-303000000.0,-355000000.0,,4082000000.0,371000000.0,3530000000.0,,,1799000000.0,-407000000.0,-555000000.0,883000000.0,0.0,546000000.0,-134000000.0,14640000000.0,2048000000.0,,,2563000000.0,,,62000000.0,,4082000000.0,,546000000.0,,1799000000.0,,,1113000000.0,46000000.0,388000000.0,251000000.0,1644000000.0,26000000.0,,,,,,,,,,,,,,,,,,,,,,,
